"identifier","context","text"
"eventTime:examples","Examples for Event Time http://rs.tdwg.org/dwc/terms/eventTime","`14:07-0600` (14:07 dans le fuseau horaire six heures plus tôt que UTC) ; `08:40:21Z` (8:40:21 UTC) ; `13:00:00Z/15:30:00Z` (l'intervalle entre 13:00 UTC et 15:30pm UTC)"
"eventType:label","Label for Event Type http://rs.tdwg.org/dwc/terms/eventType","Type d'événement"
"eventType:rdfs_comment","Comment for Event Type http://rs.tdwg.org/dwc/terms/eventType","La nature du dwc:Event."
"eventType:dcterms_description","Description for Event Type http://rs.tdwg.org/dwc/terms/eventType","La pratique optimale recommandée est d'utiliser un vocabulaire contrôlé. Indépendamment du dwc:eventType, l'intervalle du dwc:event peut être saisi dans dwc:eventDate. Ce terme a un équivalent dans le dwciri: namespace qui n'autorise qu'une IRI comme valeur, alors que ce terme autorise n'importe quelle valeur sous forme de chaîne de caractères."
"family:label","Label for Family http://rs.tdwg.org/dwc/terms/family","Famille"
"family:rdfs_comment","Comment for Family http://rs.tdwg.org/dwc/terms/family","Le nom scientifique complet de la famille dans laquelle le dwc:Taxon est classé."
"fieldNotes:label","Label for Field Notes http://rs.tdwg.org/dwc/terms/fieldNotes","Notes de terrain"
"fieldNotes:rdfs_comment","Comment for Field Notes http://rs.tdwg.org/dwc/terms/fieldNotes","L'un des éléments suivants : a) un indicateur de l'existence de, b) une référence à (publication, URI), ou c) les notes prises sur le terrain concernant le dwc:Event."
"fieldNotes:dcterms_description","Description for Field Notes http://rs.tdwg.org/dwc/terms/fieldNotes","Ce terme a un équivalent dans le dwciri: namespace qui n'autorise qu'une IRI comme valeur, alors que ce terme autorise n'importe quelle valeur sous forme de chaîne de caractères."
"fieldNumber:label","Label for Field Number http://rs.tdwg.org/dwc/terms/fieldNumber","Numéro de terrain"
"fieldNumber:rdfs_comment","Comment for Field Number http://rs.tdwg.org/dwc/terms/fieldNumber","Identifiant donné au dwc:Event sur le terrain. Il sert souvent de lien entre les notes de terrain et le dwc:Event."
"fieldNumber:dcterms_description","Description for Field Number http://rs.tdwg.org/dwc/terms/fieldNumber","Ce terme a un équivalent dans le dwciri: namespace qui n'autorise qu'un IRI comme valeur, alors que ce terme autorise n'importe quelle valeur sous forme de chaîne de caractères."
"footprintSpatialFit:label","Label for Footprint Spatial Fit http://rs.tdwg.org/dwc/terms/footprintSpatialFit",""
"footprintSpatialFit:rdfs_comment","Comment for Footprint Spatial Fit http://rs.tdwg.org/dwc/terms/footprintSpatialFit",""
"footprintSpatialFit:dcterms_description","Description for Footprint Spatial Fit http://rs.tdwg.org/dwc/terms/footprintSpatialFit","Des explications détaillées avec des exemples illustrés figurent dans le document 'Georeferencing Best Practices', par Chapman et Wieczorek, 2020 (https://doi.org/10.15468/doc-gg7h-s853)."
"footprintSRS:label","Label for Footprint SRS http://rs.tdwg.org/dwc/terms/footprintSRS",""
"footprintSRS:rdfs_comment","Comment for Footprint SRS http://rs.tdwg.org/dwc/terms/footprintSRS","L'ellipsoïde, le système de référence géodésique ou le système de référence spatiale (SRS) sur lequel la géométrie donnée dans dwc:footprintWKT est basée."
"footprintSRS:dcterms_description","Description for Footprint SRS http://rs.tdwg.org/dwc/terms/footprintSRS","La pratique optimale recommandée est d'utiliser le code EPSG du SRS, s'il est connu. Sinon, utilisez un vocabulaire contrôlé pour le nom ou le code du système de référence géodésique, s'il est connu. Sinon, utilisez un vocabulaire contrôlé pour le nom ou le code de l'ellipsoïde, s'il est connu. Si aucun de ces éléments n'est connu, utiliser la valeur `unknown` (inconnu). Il est également permis de fournir le SRS en Well-Known-Text, en particulier si aucun code EPSG ne fournit les valeurs nécessaires pour les attributs du SRS. N'utilisez pas ce terme pour décrire le SRS de dwc:decimalLatitude et de dwc:decimalLongitude, ni de coordonnées verbatim - utilisez plutôt dwc:geodeticDatum et dwc:verbatimSRS respectivement. Ce terme a un équivalent dans le dwciri: namespace qui n'autorise qu'un IRI comme valeur, alors que ce terme autorise n'importe quelle valeur sous forme de chaîne de caractères."
"footprintSRS:examples","Examples for Footprint SRS http://rs.tdwg.org/dwc/terms/footprintSRS",""
"footprintWKT:label","Label for Footprint WKT http://rs.tdwg.org/dwc/terms/footprintWKT",""
"footprintWKT:rdfs_comment","Comment for Footprint WKT http://rs.tdwg.org/dwc/terms/footprintWKT",""
"footprintWKT:dcterms_description","Description for Footprint WKT http://rs.tdwg.org/dwc/terms/footprintWKT","Ce terme a un équivalent dans le dwciri: namespace qui n'autorise qu'une IRI comme valeur, alors que ce terme autorise n'importe quelle valeur sous forme de chaîne de caractères."
"footprintWKT:examples","Examples for Footprint WKT http://rs.tdwg.org/dwc/terms/footprintWKT",""
"formation:label","Label for Formation http://rs.tdwg.org/dwc/terms/formation","Formation"
"formation:rdfs_comment","Comment for Formation http://rs.tdwg.org/dwc/terms/formation","Le nom complet de la formation lithostratigraphique à partir de laquelle la dwc:MaterialEntity a été collectée."
"FossilSpecimen:label","Label for Fossil Specimen http://rs.tdwg.org/dwc/terms/FossilSpecimen","Spécimen fossile"
"FossilSpecimen:rdfs_comment","Comment for Fossil Specimen http://rs.tdwg.org/dwc/terms/FossilSpecimen","Un spécimen fossile en collection ."
"genericName:label","Label for Generic Name http://rs.tdwg.org/dwc/terms/genericName","Nom générique"
"genericName:rdfs_comment","Comment for Generic Name http://rs.tdwg.org/dwc/terms/genericName","La partie générique du dwc:scientificName sans l'autorité."
"genericName:dcterms_description","Description for Generic Name http://rs.tdwg.org/dwc/terms/genericName","Pour les synonymes, le genre accepté et la partie générique du nom peuvent être différents. Le terme dwc:genericName doit être utilisé avec dwc:specificEpithet pour former un binôme et avec dwc:infraspecificEpithet pour former un trinôme. Le terme dwc:genericName ne doit être utilisé que pour les combinaisons. Les uninomiaux de rang genre n'ont pas de dwc:genericName."
"genericName:examples","Examples for Generic Name http://rs.tdwg.org/dwc/terms/genericName","`Felis` (pour le nom scientifique `Felis concolor`, avec les valeurs associées de `Puma concolor` dans acceptedNameUsage et `Puma` dans genus)"
"genus:label","Label for Genus http://rs.tdwg.org/dwc/terms/genus","Genre"
"genus:rdfs_comment","Comment for Genus http://rs.tdwg.org/dwc/terms/genus","Le nom scientifique complet du genre dans lequel le dwc:Taxon est classé."
"geodeticDatum:label","Label for Geodetic Datum http://rs.tdwg.org/dwc/terms/geodeticDatum","Système géodésique"
"geodeticDatum:rdfs_comment","Comment for Geodetic Datum http://rs.tdwg.org/dwc/terms/geodeticDatum","L'ellipsoïde, le système de référence géodésique ou le système de référence spatiale (SRS) sur lequel sont basées les coordonnées géographiques données dans dwc:decimalLatitude et dwc:decimalLongitude."
"geodeticDatum:dcterms_description","Description for Geodetic Datum http://rs.tdwg.org/dwc/terms/geodeticDatum","La pratique optimale recommandée est d'utiliser le code EPSG du SRS, s'il est connu. Sinon, utilisez un vocabulaire contrôlé pour le nom ou le code du système de référence géodésique, s'il est connu. Sinon, utilisez un vocabulaire contrôlé pour le nom ou le code de l'ellipsoïde, s'il est connu. Si aucun de ces éléments n'est connu, utiliser la valeur `unknown` (inconnu). Ce terme a un équivalent dans le dwciri: namespace qui n'autorise qu'un IRI comme valeur, alors que ce terme autorise n'importe quelle valeur sous forme de chaîne de caractères."
"GeologicalContext:label","Label for Geological Context http://rs.tdwg.org/dwc/terms/GeologicalContext","Contexte géologique"
"GeologicalContext:rdfs_comment","Comment for Geological Context http://rs.tdwg.org/dwc/terms/GeologicalContext","Information géologique, telle que la stratigraphie, qui qualifie une région ou un lieu."
"geologicalContextID:label","Label for Geological Context ID http://rs.tdwg.org/dwc/terms/geologicalContextID","Identifiant du contexte géologique"
"geologicalContextID:rdfs_comment","Comment for Geological Context ID http://rs.tdwg.org/dwc/terms/geologicalContextID","Un identifiant pour l'ensemble des informations associées à un dwc:GeologicalContext (l'emplacement dans un contexte géologique, tel que la stratigraphie). Il peut s'agir d'un identifiant unique global (GUI) ou d'un identifiant spécifique à un jeu de données."
"georeferencedBy:label","Label for Georeferenced By http://rs.tdwg.org/dwc/terms/georeferencedBy","Géoréférencé par"
"georeferencedBy:rdfs_comment","Comment for Georeferenced By http://rs.tdwg.org/dwc/terms/georeferencedBy","Une liste (concaténée et séparée) de noms de personnes, de groupes ou d'organisations qui ont déterminé le géoréférencement (représentation spatiale) utilisé pour la dcterms:Location."
"georeferencedBy:dcterms_description","Description for Georeferenced By http://rs.tdwg.org/dwc/terms/georeferencedBy","La pratique optimale recommandée est de séparer les valeurs d'une liste par une barre verticale (` | `). Ce terme a un équivalent dans le dwciri: namespace qui n'autorise qu'un IRI comme valeur, alors que ce terme autorise n'importe quelle valeur sous forme de chaîne de caractères."
"georeferencedDate:label","Label for Georeferenced Date http://rs.tdwg.org/dwc/terms/georeferencedDate","Date de géoréférencement"
"georeferencedDate:rdfs_comment","Comment for Georeferenced Date http://rs.tdwg.org/dwc/terms/georeferencedDate","Date à laquelle la dcterms:Location a été géoréférencée."
"georeferencedDate:dcterms_description","Description for Georeferenced Date http://rs.tdwg.org/dwc/terms/georeferencedDate","La pratique optimale recommandée est d'utiliser une date conforme à la norme ISO 8601-1:2019."
"georeferencedDate:examples","Examples for Georeferenced Date http://rs.tdwg.org/dwc/terms/georeferencedDate",""
"georeferenceProtocol:label","Label for Georeference Protocol http://rs.tdwg.org/dwc/terms/georeferenceProtocol","Protocole de géoréférence"
"georeferenceProtocol:rdfs_comment","Comment for Georeference Protocol http://rs.tdwg.org/dwc/terms/georeferenceProtocol",""
"georeferenceProtocol:dcterms_description","Description for Georeference Protocol http://rs.tdwg.org/dwc/terms/georeferenceProtocol","Ce terme a un équivalent dans le dwciri: namespace qui n'autorise qu'un IRI comme valeur, alors que ce terme autorise n'importe quelle valeur sous forme de chaîne de caractères."
"georeferenceRemarks:label","Label for Georeference Remarks http://rs.tdwg.org/dwc/terms/georeferenceRemarks","Remarques sur le géoréférencement"
"georeferenceRemarks:rdfs_comment","Comment for Georeference Remarks http://rs.tdwg.org/dwc/terms/georeferenceRemarks","Des notes ou des commentaires sur la définition de la description spatiale, expliquant les hypothèses formulées en plus ou en contradiction avec celles formalisées dans la méthode mentionnée dans dwc:georeferenceProtocol."
"georeferenceSources:label","Label for Georeference Sources http://rs.tdwg.org/dwc/terms/georeferenceSources",""
"georeferenceSources:rdfs_comment","Comment for Georeference Sources http://rs.tdwg.org/dwc/terms/georeferenceSources","Une liste (concaténée et séparée) de cartes, d'index géographique ou d'autres ressources utilisées pour géoréférencer la dcterms:Location, décrite de manière suffisamment précise pour permettre à quiconque d'utiliser les mêmes ressources à l'avenir."
"georeferenceSources:dcterms_description","Description for Georeference Sources http://rs.tdwg.org/dwc/terms/georeferenceSources","La pratique optimale recommandée est de séparer les valeurs d'une liste par une barre verticale (` | `). Ce terme a un équivalent dans le dwciri: namespace qui n'autorise qu'un IRI comme valeur, alors que ce terme autorise n'importe quelle valeur sous forme de chaîne de caractères."
"georeferenceVerificationStatus:label","Label for Georeference Verification Status http://rs.tdwg.org/dwc/terms/georeferenceVerificationStatus",""
"georeferenceVerificationStatus:rdfs_comment","Comment for Georeference Verification Status http://rs.tdwg.org/dwc/terms/georeferenceVerificationStatus","Une description qualitative de la mesure dans laquelle la géoréférence est considérée comme représentant la meilleure description spatiale possible pour la dcterms:Location de la dwc:Occurrence."
"georeferenceVerificationStatus:dcterms_description","Description for Georeference Verification Status http://rs.tdwg.org/dwc/terms/georeferenceVerificationStatus","La pratique optimale recommandée est d'utiliser un vocabulaire contrôlé. Ce terme a un équivalent dans le dwciri: namespace qui n'autorise qu'un IRI comme valeur, alors que ce terme autorise n'importe quelle valeur sous forme de chaîne de caractères."
"group:label","Label for Group http://rs.tdwg.org/dwc/terms/group","Groupe"
"group:rdfs_comment","Comment for Group http://rs.tdwg.org/dwc/terms/group","Le nom complet du groupe lithostratigraphique à partir duquel l'entité dwc:MaterialEntity a été collectée."
"habitat:label","Label for Habitat http://rs.tdwg.org/dwc/terms/habitat","Habitat"
"habitat:rdfs_comment","Comment for Habitat http://rs.tdwg.org/dwc/terms/habitat","Une catégorie ou description de l'habitat dans lequel le dwc:Event s'est produit."
"habitat:dcterms_description","Description for Habitat http://rs.tdwg.org/dwc/terms/habitat","Ce terme a un équivalent dans le dwciri: namespace qui n'autorise qu'un IRI comme valeur, alors que ce terme autorise n'importe quelle valeur sous forme de chaîne de caractères."
"higherClassification:label","Label for Higher Classification http://rs.tdwg.org/dwc/terms/higherClassification","Classification supérieure"
"higherClassification:rdfs_comment","Comment for Higher Classification http://rs.tdwg.org/dwc/terms/higherClassification","Une liste (concaténée et séparée) de noms de taxons s'arrêtant au rang immédiatement supérieur au dwc:Taxon référencé."
"higherClassification:dcterms_description","Description for Higher Classification http://rs.tdwg.org/dwc/terms/higherClassification","La pratique optimale recommandée est de séparer les valeurs dans une liste par des barres verticales (` | `), les termes étant classés du rang taxonomique le plus inclusif au moins inclusif."
"higherGeography:label","Label for Higher Geography http://rs.tdwg.org/dwc/terms/higherGeography","Géographie supérieure"
"higherGeography:rdfs_comment","Comment for Higher Geography http://rs.tdwg.org/dwc/terms/higherGeography","Une liste (concaténée et séparée) de noms géographiques moins spécifiques que l'information saisie dans le terme dwc:locality."
"higherGeography:dcterms_description","Description for Higher Geography http://rs.tdwg.org/dwc/terms/higherGeography","La pratique optimale recommandée est de séparer les valeurs dans une liste par des barres verticales (` | `), les termes étant classés du moins précis au plus précis."
"higherGeography:examples","Examples for Higher Geography http://rs.tdwg.org/dwc/terms/higherGeography","`North Atlantic Ocean`; `South America | Argentina | Patagonia | Parque Nacional Nahuel Huapi | Neuquén | Los Lagos` avec les valeurs associées `South America` (continent) `Argentina` (country), `Neuquén` (first order division), et `Los Lagos` (second order division)"
"higherGeographyID:label","Label for Higher Geography ID http://rs.tdwg.org/dwc/terms/higherGeographyID","Identifiant de la géographie supérieure"
"higherGeographyID:rdfs_comment","Comment for Higher Geography ID http://rs.tdwg.org/dwc/terms/higherGeographyID",""
"higherGeographyID:dcterms_description","Description for Higher Geography ID http://rs.tdwg.org/dwc/terms/higherGeographyID","La pratique optimale recommandée consiste à utiliser un identifiant permanent issu d'un vocabulaire contrôlé tel que le Getty Thesaurus of Geographic Names."
"higherGeographyID:examples","Examples for Higher Geography ID http://rs.tdwg.org/dwc/terms/higherGeographyID","`http://vocab.getty.edu/tgn/1002002` (Antártida e Islas del Atlántico Sur, Territorio Nacional de la Tierra del Fuego, Argentina)."
"highestBiostratigraphicZone:label","Label for Highest Biostratigraphic Zone http://rs.tdwg.org/dwc/terms/highestBiostratigraphicZone","Zone biostratigraphique la plus élevée"
"highestBiostratigraphicZone:rdfs_comment","Comment for Highest Biostratigraphic Zone http://rs.tdwg.org/dwc/terms/highestBiostratigraphicZone","Le nom complet de la zone géologique biostratigraphique la plus élevée possible de l'horizon stratigraphique à partir duquel l'entité dwc:MaterialEntity a été collectée."
"HumanObservation:label","Label for Human Observation http://rs.tdwg.org/dwc/terms/HumanObservation","Observation humaine"
"HumanObservation:rdfs_comment","Comment for Human Observation http://rs.tdwg.org/dwc/terms/HumanObservation","Le résultat du processus d'une observation humaine."
"Identification:label","Label for Identification http://rs.tdwg.org/dwc/terms/Identification","Identification"
"Identification:rdfs_comment","Comment for Identification http://rs.tdwg.org/dwc/terms/Identification","Une identification taxonomique (par exemple, l'affectation à un dwc:Taxon)."
"identificationID:label","Label for Identification ID http://rs.tdwg.org/dwc/terms/identificationID","Identifiant de l'identification"
"identificationID:rdfs_comment","Comment for Identification ID http://rs.tdwg.org/dwc/terms/identificationID",""
"identificationQualifier:label","Label for Identification Qualifier http://rs.tdwg.org/dwc/terms/identificationQualifier","Qualificatif de l'identification"
"identificationQualifier:rdfs_comment","Comment for Identification Qualifier http://rs.tdwg.org/dwc/terms/identificationQualifier","Une phrase courte ou une abréviation standardisée (""cf."", ""aff."") pour exprimer les doutes liés à l'identification."
"identificationQualifier:dcterms_description","Description for Identification Qualifier http://rs.tdwg.org/dwc/terms/identificationQualifier","Ce terme a un équivalent dans le dwciri: namespace qui n'autorise qu'une IRI comme valeur, alors que ce terme autorise n'importe quelle valeur sous forme de chaîne de caractères."
"identificationQualifier:examples","Examples for Identification Qualifier http://rs.tdwg.org/dwc/terms/identificationQualifier","`aff. agrifolia var. oxyadenia` (pour `Quercus aff. agrifolia var. oxyadenia` avec les valeurs associées `Quercus` dans genus, `agrifolia` dans specificEpithet, `oxyadenia` dans infraspecificEpithet, et `var. ` dans taxonRank) ; `cf. var. oxyadenia` (pour `Quercus agrifolia cf. var. oxyadenia` avec les valeurs associées `Quercus` dans le genus, `agrifolia` dans specificEpithet, `oxyadenia` dans infraspecificEpithet, et `var.` dans taxonRank)"
"identificationReferences:label","Label for Identification References http://rs.tdwg.org/dwc/terms/identificationReferences","Références associées à l'identification"
"identificationReferences:rdfs_comment","Comment for Identification References http://rs.tdwg.org/dwc/terms/identificationReferences","Une liste (concaténée et séparée) des références (publication, identifiant unique global (GUI), URI) utilisées pour la dwc:Identification."
"identificationReferences:dcterms_description","Description for Identification References http://rs.tdwg.org/dwc/terms/identificationReferences","La pratique optimale recommandée consiste à séparer les valeurs d'une liste par une barre verticale (` | `)."
"identificationRemarks:label","Label for Identification Remarks http://rs.tdwg.org/dwc/terms/identificationRemarks","Remarques sur l'identification"
"identificationRemarks:rdfs_comment","Comment for Identification Remarks http://rs.tdwg.org/dwc/terms/identificationRemarks","Commentaires ou notes sur la dwc:Identification."
"identificationVerificationStatus:label","Label for Identification Verification Status http://rs.tdwg.org/dwc/terms/identificationVerificationStatus",""
"identificationVerificationStatus:rdfs_comment","Comment for Identification Verification Status http://rs.tdwg.org/dwc/terms/identificationVerificationStatus","Un indicateur qualitatif de la mesure dans laquelle l'identification taxonomique a été déterminée comme étant correcte."
"identificationVerificationStatus:dcterms_description","Description for Identification Verification Status http://rs.tdwg.org/dwc/terms/identificationVerificationStatus","La pratique optimale recommandée est d'utiliser un vocabulaire contrôlé tel que celui utilisé dans HISPID et ABCD. Ce terme a un équivalent dans le dwciri: namespace qui n'autorise qu'un IRI comme valeur, alors que ce terme autorise n'importe quelle valeur sous forme de chaîne de caractères."
"identificationVerificationStatus:examples","Examples for Identification Verification Status http://rs.tdwg.org/dwc/terms/identificationVerificationStatus","`0` (""unverified""/non vérifié dans HISPID/ABCD)."
"identifiedBy:label","Label for Identified By http://rs.tdwg.org/dwc/terms/identifiedBy","Identifié par"
"identifiedBy:rdfs_comment","Comment for Identified By http://rs.tdwg.org/dwc/terms/identifiedBy","Une liste (concaténée et séparée) de noms de personnes, de groupes ou d'organisations qui ont attribué le dwc:Taxon au sujet."
"identifiedBy:dcterms_description","Description for Identified By http://rs.tdwg.org/dwc/terms/identifiedBy","La pratique optimale recommandée est de séparer les valeurs d'une liste par une barre verticale (` | `). Ce terme a un équivalent dans le dwciri: namespace qui n'autorise qu'un IRI comme valeur, alors que ce terme autorise n'importe quelle valeur sous forme de chaîne de caractères."
"identifiedByID:label","Label for Identified By ID http://rs.tdwg.org/dwc/terms/identifiedByID","Identifiant de l'identificateur"
"identifiedByID:rdfs_comment","Comment for Identified By ID http://rs.tdwg.org/dwc/terms/identifiedByID","Une liste (concaténée et séparée) de l'identifiant unique global (GUI) de la personne, des personnes, des groupes ou des organisations responsables de l'attribution du sujet à un dwc:Taxon."
"identifiedByID:dcterms_description","Description for Identified By ID http://rs.tdwg.org/dwc/terms/identifiedByID","La pratique optimale recommandée est de fournir un identifiant unique qui distingue les informations sur l'agent identificateur. Si une liste est utilisée, l'ordre des identificateurs dans la liste ne doit pas être considéré comme porteur d'une quelconque sémantique. La pratique optimale recommandée consiste à séparer les valeurs d'une liste par une barre verticale (` | `)."
"identifiedByID:examples","Examples for Identified By ID http://rs.tdwg.org/dwc/terms/identifiedByID","`https://orcid.org/0000-0002-1825-0097` (pour un individu) ; `https://orcid.org/0000-0002-1825-0097 | https://orcid.org/0000-0002-1825-0098` (pour une liste de personnes)"
"individualCount:label","Label for Individual Count http://rs.tdwg.org/dwc/terms/individualCount","Nombre d'individus"
"individualCount:rdfs_comment","Comment for Individual Count http://rs.tdwg.org/dwc/terms/individualCount","Le nombre d'individus présents au moment de la dwc:Occurrence."
"informationWithheld:label","Label for Information Withheld http://rs.tdwg.org/dwc/terms/informationWithheld","Information non renseignée"
"informationWithheld:rdfs_comment","Comment for Information Withheld http://rs.tdwg.org/dwc/terms/informationWithheld","Informations supplémentaires qui existent, mais qui n'ont pas été partagées dans l'enregistrement correspondant."
"informationWithheld:dcterms_description","Description for Information Withheld http://rs.tdwg.org/dwc/terms/informationWithheld","Ce terme a un équivalent dans le dwciri: namespace qui n'autorise qu'un IRI comme valeur, alors que ce terme autorise n'importe quelle valeur sous forme de chaîne de caractères."
"infragenericEpithet:label","Label for Infrageneric Epithet http://rs.tdwg.org/dwc/terms/infragenericEpithet","Épithète infragénérique"
"infragenericEpithet:rdfs_comment","Comment for Infrageneric Epithet http://rs.tdwg.org/dwc/terms/infragenericEpithet","Partie infragénérique d'un nom binomial dont le rang est supérieur à celui de l'espèce mais inférieur à celui du genre."
"infragenericEpithet:dcterms_description","Description for Infrageneric Epithet http://rs.tdwg.org/dwc/terms/infragenericEpithet","Le terme dwc:infragenericEpithet doit être utilisé conjointement avec dwc:genericName, dwc:specificEpithet, dwc:infraspecificEpithet, dwc:taxonRank et dwc:scientificNameAuthorship pour représenter les éléments individuels du dwc:scientificName complet. Il peut être utilisé pour indiquer l'emplacement du sous-genre d'une espèce, qui est souvent indiqué entre parenthèses en zoologie. Il peut également être utilisé pour partager des noms infragénériques tels que des sections en botanique (par exemple, `Vicia sect. Cracca`)."
"infragenericEpithet:examples","Examples for Infrageneric Epithet http://rs.tdwg.org/dwc/terms/infragenericEpithet","`Abacetillus` (pour le scientificName`Abacetus (Abacetillus) ambiguus`) ; `Cracca` (pour le scientificName `Vicia sect. Cracca`)"
"infraspecificEpithet:label","Label for Infraspecific Epithet http://rs.tdwg.org/dwc/terms/infraspecificEpithet","Épithète infraspécifique"
"infraspecificEpithet:rdfs_comment","Comment for Infraspecific Epithet http://rs.tdwg.org/dwc/terms/infraspecificEpithet","Le nom de l'épithète infraspécifique la plus basse ou la dernière du dwc:scientificName, à l'exclusion de toute mention du rang."
"infraspecificEpithet:dcterms_description","Description for Infraspecific Epithet http://rs.tdwg.org/dwc/terms/infraspecificEpithet","En botanique, les suites de noms dans la littérature et les identifications peuvent avoir plusieurs rangs infraspécifiques. Selon le Code international de nomenclature pour les algues, les champignons et les plantes (Code de Schenzhen, articles 6.7 et 24.1), les noms valides n'ont que deux épithètes, le rang le plus bas étant le dwc:infraspecificEpithet. Par exemple : le dwc:infraspecificEpithet dans la chaîne `Indigofera charlieriana subsp. sessilis var. scaberrima` est `scaberrima` et le dwc:scientificName est `Indigofera charlieriana var. scaberrima (Schinz) J.B.Gillett`. Utilisez dwc:verbatimIdentification pour la suite de noms complète utilisée dans un dwc:Identification."
"infraspecificEpithet:examples","Examples for Infraspecific Epithet http://rs.tdwg.org/dwc/terms/infraspecificEpithet","`concolor` (pour le scientificName `Puma concolor concolor (Linnaeus, 1771)`) ; `oxyadenia` (pour le scientificName `Quercus agrifolia var. oxyadenia (Torr.) J.T. Howell`) ; `laxa` (pour le scientificName `Cheilanthes hirta f. laxa (Kunze) W.Jacobsen & N.Jacobsen`) ; `scaberrima` (pour le scientificName `Indigofera charlieriana var. scaberrima (Schinz) J.B.Gillett`)"
"institutionCode:label","Label for Institution Code http://rs.tdwg.org/dwc/terms/institutionCode","Code de l'institution"
"institutionCode:rdfs_comment","Comment for Institution Code http://rs.tdwg.org/dwc/terms/institutionCode","Le nom (ou l'acronyme) en vigueur pour l'institution qui a la garde de l'objet (ou des objets) ou de l'information mentionnée dans l'enregistrement."
"institutionID:label","Label for Institution ID http://rs.tdwg.org/dwc/terms/institutionID","Identifiant de l'institution"
"institutionID:rdfs_comment","Comment for Institution ID http://rs.tdwg.org/dwc/terms/institutionID","Un identifiant de l'institution qui a la garde de l'objet (ou des objets) ou de l'information mentionnée dans l'enregistrement."
"institutionID:dcterms_description","Description for Institution ID http://rs.tdwg.org/dwc/terms/institutionID","Pour les spécimens physiques, la pratique optimale recommandée est d'utiliser un identifiant unique et résoluble à l'échelle mondiale provenant d'un registre de collections tel que le Research Organization Registry (ROR) ou le GBIF Registry of Scientific Collections (https://www.gbif.org/grscicoll)."
"island:label","Label for Island http://rs.tdwg.org/dwc/terms/island","Île"
"island:rdfs_comment","Comment for Island http://rs.tdwg.org/dwc/terms/island","Le nom de l'île sur laquelle ou à proximité de laquelle se trouve la dcterms:Location."
"island:dcterms_description","Description for Island http://rs.tdwg.org/dwc/terms/island","La pratique optimale recommandée consiste à utiliser un vocabulaire contrôlé tel que le Getty Thesaurus of Geographic Names."
"islandGroup:label","Label for Island Group http://rs.tdwg.org/dwc/terms/islandGroup","Groupement d'îles"
"islandGroup:rdfs_comment","Comment for Island Group http://rs.tdwg.org/dwc/terms/islandGroup","Le nom du groupement d'îles dans lequel se trouve la dcterms:Location."
"islandGroup:dcterms_description","Description for Island Group http://rs.tdwg.org/dwc/terms/islandGroup","La pratique optimale recommandée consiste à utiliser un vocabulaire contrôlé tel que le Getty Thesaurus of Geographic Names."
"kingdom:label","Label for Kingdom http://rs.tdwg.org/dwc/terms/kingdom","Règne"
"kingdom:rdfs_comment","Comment for Kingdom http://rs.tdwg.org/dwc/terms/kingdom","Le nom scientifique complet du règne dans lequel le dwc:Taxon est classé."
"latestAgeOrHighestStage:label","Label for Latest Age Or Highest Stage http://rs.tdwg.org/dwc/terms/latestAgeOrHighestStage","Âge le plus récent ou étage le plus haut"
"latestAgeOrHighestStage:rdfs_comment","Comment for Latest Age Or Highest Stage http://rs.tdwg.org/dwc/terms/latestAgeOrHighestStage","Le nom complet de l'âge géochronologique le plus récent possible ou de l'étage chronostratigraphique le plus haut attribuable à l'horizon stratigraphique à partir duquel l'entité dwc:MaterialEntity a été collectée."
"latestEonOrHighestEonothem:label","Label for Llatest Eon Or Highest Eonothem http://rs.tdwg.org/dwc/terms/latestEonOrHighestEonothem","Éon le plus récent ou Eonothème le plus élevé"
"latestEonOrHighestEonothem:rdfs_comment","Comment for Llatest Eon Or Highest Eonothem http://rs.tdwg.org/dwc/terms/latestEonOrHighestEonothem","Le nom complet de l'éon géochronologique le plus récent possible ou de l'éonothème chrono-stratigraphique le plus élevé, ou le nom informel (""Précambrien"") attribuable à l'horizon stratigraphique à partir duquel l'entité dwc:MaterialEntity a été collectée."
"latestEpochOrHighestSeries:label","Label for Latest Epoch Or Highest Series http://rs.tdwg.org/dwc/terms/latestEpochOrHighestSeries",""
"latestEpochOrHighestSeries:rdfs_comment","Comment for Latest Epoch Or Highest Series http://rs.tdwg.org/dwc/terms/latestEpochOrHighestSeries",""
"latestEraOrHighestErathem:label","Label for Latest Era Or Highest Erathem http://rs.tdwg.org/dwc/terms/latestEraOrHighestErathem",""
"latestEraOrHighestErathem:rdfs_comment","Comment for Latest Era Or Highest Erathem http://rs.tdwg.org/dwc/terms/latestEraOrHighestErathem",""
"latestPeriodOrHighestSystem:label","Label for Latest Period Or Highest System http://rs.tdwg.org/dwc/terms/latestPeriodOrHighestSystem",""
"latestPeriodOrHighestSystem:rdfs_comment","Comment for Latest Period Or Highest System http://rs.tdwg.org/dwc/terms/latestPeriodOrHighestSystem","Le nom complet de la dernière période géochronologique possible ou du système chronostratigraphique le plus élevé attribuable à l'horizon stratigraphique à partir duquel la dwc:MaterialEntity a été collectée."
"lifeStage:label","Label for Life Stage http://rs.tdwg.org/dwc/terms/lifeStage","Stade de développement"
