identifier,context,text
footprintSRS:examples,Examples for Footprint SRS http://rs.tdwg.org/dwc/terms/footprintSRS,"`EPSG:4326`; `GEOGCS[""GCS_WGS_1984"", DATUM[""D_WGS_1984"", SPHEROID[""WGS_1984"",6378137,298.257223563]], PRIMEM[""Greenwich"",0], UNIT[""Degree"",0.0174532925199433]]` (WKT for the standard WGS84 Spatial Reference System EPSG:4326); `not recorded`"
footprintWKT:label,Label for Footprint WKT http://rs.tdwg.org/dwc/terms/footprintWKT,Footprint WKT
footprintWKT:rdfs_comment,Comment for Footprint WKT http://rs.tdwg.org/dwc/terms/footprintWKT,"A Well-Known Text (WKT) representation of the shape (footprint, geometry) that defines a dcterms:Location."
footprintWKT:dcterms_description,Description for Footprint WKT http://rs.tdwg.org/dwc/terms/footprintWKT,"A dcterms:Location may have both a point-radius representation (see dwc:decimalLatitude) and a footprint representation, and they may differ from each other."
footprintWKT:examples,Examples for Footprint WKT http://rs.tdwg.org/dwc/terms/footprintWKT,"`POLYGON ((10 20, 11 20, 11 21, 10 21, 10 20))` (the one-degree bounding box with opposite corners at longitude=10, latitude=20 and longitude=11, latitude=21)"
formation:label,Label for Formation http://rs.tdwg.org/dwc/terms/formation,Formation
formation:rdfs_comment,Comment for Formation http://rs.tdwg.org/dwc/terms/formation,The full name of the lithostratigraphic formation from which the dwc:MaterialEntity was collected.
FossilSpecimen:label,Label for Fossil Specimen http://rs.tdwg.org/dwc/terms/FossilSpecimen,Fossil Specimen
FossilSpecimen:rdfs_comment,Comment for Fossil Specimen http://rs.tdwg.org/dwc/terms/FossilSpecimen,A preserved specimen that is a fossil.
genericName:label,Label for Generic Name http://rs.tdwg.org/dwc/terms/genericName,Generic Name
genericName:rdfs_comment,Comment for Generic Name http://rs.tdwg.org/dwc/terms/genericName,The genus part of the dwc:scientificName without authorship.
genericName:dcterms_description,Description for Generic Name http://rs.tdwg.org/dwc/terms/genericName,For synonyms the accepted genus and the genus part of the name may be different. The term dwc:genericName should be used together with dwc:specificEpithet to form a binomial and with dwc:infraspecificEpithet to form a trinomial. The term dwc:genericName should only be used for combinations. Uninomials of generic rank do not have a dwc:genericName.
genericName:examples,Examples for Generic Name http://rs.tdwg.org/dwc/terms/genericName,"`Felis` (for scientificName `Felis concolor`, with accompanying values of `Puma concolor` in acceptedNameUsage and `Puma` in genus)"
genus:label,Label for Genus http://rs.tdwg.org/dwc/terms/genus,Genus
genus:rdfs_comment,Comment for Genus http://rs.tdwg.org/dwc/terms/genus,The full scientific name of the genus in which the dwc:Taxon is classified.
geodeticDatum:label,Label for Geodetic Datum http://rs.tdwg.org/dwc/terms/geodeticDatum,Geodetic Datum
geodeticDatum:rdfs_comment,Comment for Geodetic Datum http://rs.tdwg.org/dwc/terms/geodeticDatum,"The ellipsoid, geodetic datum, or spatial reference system (SRS) upon which the geographic coordinates given in dwc:decimalLatitude and dwc:decimalLongitude are based."
geodeticDatum:dcterms_description,Description for Geodetic Datum http://rs.tdwg.org/dwc/terms/geodeticDatum,"Recommended best practice is to use the EPSG code of the SRS, if known. Otherwise use a controlled vocabulary for the name or code of the geodetic datum, if known. Otherwise use a controlled vocabulary for the name or code of the ellipsoid, if known. If none of these is known, use the value `not recorded`. This term has an equivalent in the dwciri: namespace that allows only an IRI as a value, whereas this term allows for a string literal value."
GeologicalContext:label,Label for Geological Context http://rs.tdwg.org/dwc/terms/GeologicalContext,Geological Context
GeologicalContext:rdfs_comment,Comment for Geological Context http://rs.tdwg.org/dwc/terms/GeologicalContext,"A set of geological designations, such as stratigraphy, that qualifies a dcterms:Location or source of a dwc:MaterialEntity."
geologicalContextID:label,Label for Geological Context ID http://rs.tdwg.org/dwc/terms/geologicalContextID,Geological Context ID
geologicalContextID:rdfs_comment,Comment for Geological Context ID http://rs.tdwg.org/dwc/terms/geologicalContextID,"An identifier for the set of information associated with a dwc:GeologicalContext (the location within a geological context, such as stratigraphy). May be a global unique identifier or an identifier specific to the data set."
georeferencedBy:label,Label for Georeferenced By http://rs.tdwg.org/dwc/terms/georeferencedBy,Georeferenced By
georeferencedBy:rdfs_comment,Comment for Georeferenced By http://rs.tdwg.org/dwc/terms/georeferencedBy,A name for a dcterms:Agent responsible for providing a georeference.
georeferencedBy:dcterms_description,Description for Georeferenced By http://rs.tdwg.org/dwc/terms/georeferencedBy,"Recommended best practice is to separate the values in a list with space vertical bar space (` | `). This term has an equivalent in the dwciri: namespace that allows only an IRI as a value, whereas this term allows for any string literal value."
georeferencedDate:label,Label for Georeferenced Date http://rs.tdwg.org/dwc/terms/georeferencedDate,Georeferenced Date
georeferencedDate:rdfs_comment,Comment for Georeferenced Date http://rs.tdwg.org/dwc/terms/georeferencedDate,The date on which the dcterms:Location was georeferenced.
georeferencedDate:dcterms_description,Description for Georeferenced Date http://rs.tdwg.org/dwc/terms/georeferencedDate,Recommended best practice is to use a date that conforms to ISO 8601-1:2019.
georeferencedDate:examples,Examples for Georeferenced Date http://rs.tdwg.org/dwc/terms/georeferencedDate,`1963-03-08T14:07-06:00` (8 Mar 1963 at or after 2:07pm and before 2:08pm in the time zone six hours earlier than UTC); `2009-02-20T08:40Z` (20 February 2009 at or after 8:40am and before 8:41 UTC); `2018-08-29T15:19` (29 August 2018 at or after 3:19pm and before 3:20pm local time); `1809-02-12` (within the day 12 February 1809); `1906-06` (in the month of June 1906); `1971` (in the year 1971); `2007-03-01T13:00:00Z/2008-05-11T15:30:00Z` (some time within the interval beginning 1 March 2007 at 1pm UTC and before 11 May 2008 at 3:30pm UTC); `1900/1909` (some time within the interval between the beginning of the year 1900 and before the year 1909); `2007-11-13/15` (some time in the interval between the beginning of 13 November 2007 and before 15 November 2007)
georeferenceProtocol:label,Label for Georeference Protocol http://rs.tdwg.org/dwc/terms/georeferenceProtocol,Georeference Protocol
georeferenceProtocol:rdfs_comment,Comment for Georeference Protocol http://rs.tdwg.org/dwc/terms/georeferenceProtocol,"A description or reference to a dwc:Protocol used to determine a spatial footprint, coordinates, and uncertainties."
georeferenceProtocol:dcterms_description,Description for Georeference Protocol http://rs.tdwg.org/dwc/terms/georeferenceProtocol,"This term has an equivalent in the dwciri: namespace that allows only an IRI as a value, whereas this term allows for any string literal value."
georeferenceRemarks:label,Label for Georeference Remarks http://rs.tdwg.org/dwc/terms/georeferenceRemarks,Georeference Remarks
georeferenceRemarks:rdfs_comment,Comment for Georeference Remarks http://rs.tdwg.org/dwc/terms/georeferenceRemarks,"Comments or notes about the spatial description determination, explaining assumptions made in addition or opposition to the those formalized in the method referred to in dwc:georeferenceProtocol."
georeferenceSources:label,Label for Georeference Sources http://rs.tdwg.org/dwc/terms/georeferenceSources,Georeference Sources
georeferenceSources:rdfs_comment,Comment for Georeference Sources http://rs.tdwg.org/dwc/terms/georeferenceSources,"A list (concatenated and separated) of maps, gazetteers, or other resources used to georeference a dcterms:Location, described specifically enough to allow anyone in the future to use the same resources."
georeferenceSources:dcterms_description,Description for Georeference Sources http://rs.tdwg.org/dwc/terms/georeferenceSources,"Recommended best practice is to separate the values in a list with space vertical bar space (` | `). This term has an equivalent in the dwciri: namespace that allows only an IRI as a value, whereas this term allows for any string literal value."
georeferenceVerificationStatus:label,Label for Georeference Verification Status http://rs.tdwg.org/dwc/terms/georeferenceVerificationStatus,Georeference Verification Status
georeferenceVerificationStatus:rdfs_comment,Comment for Georeference Verification Status http://rs.tdwg.org/dwc/terms/georeferenceVerificationStatus,A categorical description of the extent to which the georeference has been verified to represent the best possible spatial description for the dcterms:Location of the dwc:Occurrence.
georeferenceVerificationStatus:dcterms_description,Description for Georeference Verification Status http://rs.tdwg.org/dwc/terms/georeferenceVerificationStatus,"Recommended best practice is to use a controlled vocabulary. This term has an equivalent in the dwciri: namespace that allows only an IRI as a value, whereas this term allows for any string literal value."
group:label,Label for Group http://rs.tdwg.org/dwc/terms/group,Group
group:rdfs_comment,Comment for Group http://rs.tdwg.org/dwc/terms/group,The full name of the lithostratigraphic group from which the dwc:MaterialEntity was collected.
habitat:label,Label for Habitat http://rs.tdwg.org/dwc/terms/habitat,Habitat
habitat:rdfs_comment,Comment for Habitat http://rs.tdwg.org/dwc/terms/habitat,A category or description of the habitat in which the dwc:Event occurred.
habitat:dcterms_description,Description for Habitat http://rs.tdwg.org/dwc/terms/habitat,"This term has an equivalent in the dwciri: namespace that allows only an IRI as a value, whereas this term allows for any string literal value."
higherClassification:label,Label for Higher Classification http://rs.tdwg.org/dwc/terms/higherClassification,Higher Classification
higherClassification:rdfs_comment,Comment for Higher Classification http://rs.tdwg.org/dwc/terms/higherClassification,A list (concatenated and separated) of taxa names terminating at the rank immediately superior to the referenced dwc:Taxon.
higherClassification:dcterms_description,Description for Higher Classification http://rs.tdwg.org/dwc/terms/higherClassification,"Recommended best practice is to separate the values in a list with space vertical bar space (` | `), with terms in order from the highest taxonomic rank to the lowest."
higherGeography:label,Label for Higher Geography http://rs.tdwg.org/dwc/terms/higherGeography,Higher Geography
higherGeography:rdfs_comment,Comment for Higher Geography http://rs.tdwg.org/dwc/terms/higherGeography,A list (concatenated and separated) of geographic names less specific than the information captured in the dwc:locality term.
higherGeography:dcterms_description,Description for Higher Geography http://rs.tdwg.org/dwc/terms/higherGeography,"Recommended best practice is to separate the values in a list with space vertical bar space (` | `), with terms in order from least specific to most specific."
higherGeography:examples,Examples for Higher Geography http://rs.tdwg.org/dwc/terms/higherGeography,"`North Atlantic Ocean`; `South America | Argentina | Patagonia | Parque Nacional Nahuel Huapi | Neuquén | Los Lagos` with accompanying values `South America` (continent) `Argentina` (country), `Neuquén` (first order division), and `Los Lagos` (second order division)"
higherGeographyID:label,Label for Higher Geography ID http://rs.tdwg.org/dwc/terms/higherGeographyID,Higher Geography ID
higherGeographyID:rdfs_comment,Comment for Higher Geography ID http://rs.tdwg.org/dwc/terms/higherGeographyID,An identifier for the geographic region within which the dcterms:Location occurred.
higherGeographyID:dcterms_description,Description for Higher Geography ID http://rs.tdwg.org/dwc/terms/higherGeographyID,Recommended best practice is to use a persistent identifier from a controlled vocabulary such as the Getty Thesaurus of Geographic Names.
higherGeographyID:examples,Examples for Higher Geography ID http://rs.tdwg.org/dwc/terms/higherGeographyID,"`http://vocab.getty.edu/tgn/1002002` (Antártida e Islas del Atlántico Sur, Territorio Nacional de la Tierra del Fuego, Argentina)."
highestBiostratigraphicZone:label,Label for Highest Biostratigraphic Zone http://rs.tdwg.org/dwc/terms/highestBiostratigraphicZone,Highest Biostratigraphic Zone
highestBiostratigraphicZone:rdfs_comment,Comment for Highest Biostratigraphic Zone http://rs.tdwg.org/dwc/terms/highestBiostratigraphicZone,The full name of the highest possible geological biostratigraphic zone of the stratigraphic horizon from which the dwc:MaterialEntity was collected.
HumanObservation:label,Label for Human Observation http://rs.tdwg.org/dwc/terms/HumanObservation,Human Observation
HumanObservation:rdfs_comment,Comment for Human Observation http://rs.tdwg.org/dwc/terms/HumanObservation,An output of a human observation process.
Identification:label,Label for Identification http://rs.tdwg.org/dwc/terms/Identification,Identification
Identification:rdfs_comment,Comment for Identification http://rs.tdwg.org/dwc/terms/Identification,A classification of a resource according to a classification scheme.
Identification:dcterms_description,Description for Identification http://rs.tdwg.org/dwc/terms/Identification,"For biology, the assignment of a scientific name or taxon concept to a dwc:Organism."
identificationID:label,Label for Identification ID http://rs.tdwg.org/dwc/terms/identificationID,Identification ID
identificationID:rdfs_comment,Comment for Identification ID http://rs.tdwg.org/dwc/terms/identificationID,An identifier for a dwc:Identification.
identificationID:dcterms_description,Description for Identification ID http://rs.tdwg.org/dwc/terms/identificationID,Recommended best practice is to use a globally unique identifier.
identificationQualifier:label,Label for Identification Qualifier http://rs.tdwg.org/dwc/terms/identificationQualifier,Identification Qualifier
identificationQualifier:rdfs_comment,Comment for Identification Qualifier http://rs.tdwg.org/dwc/terms/identificationQualifier,"A brief phrase or a standard term (""cf."", ""aff."") to express the determiner's doubts about the dwc:Identification."
identificationQualifier:dcterms_description,Description for Identification Qualifier http://rs.tdwg.org/dwc/terms/identificationQualifier,"This term has an equivalent in the dwciri: namespace that allows only an IRI as a value, whereas this term allows for any string literal value."
identificationQualifier:examples,Examples for Identification Qualifier http://rs.tdwg.org/dwc/terms/identificationQualifier,"`aff. agrifolia var. oxyadenia` (for `Quercus aff. agrifolia var. oxyadenia` with accompanying values `Quercus` in genus, `agrifolia`  in specificEpithet, `oxyadenia`  in infraspecificEpithet, and `var.` in taxonRank); `cf. var. oxyadenia` (for `Quercus agrifolia cf. var. oxyadenia` with accompanying values `Quercus` in genus, `agrifolia` in specificEpithet, `oxyadenia` in infraspecificEpithet, and `var.` in taxonRank)"
identificationReferences:label,Label for Identification References http://rs.tdwg.org/dwc/terms/identificationReferences,Identification References
identificationReferences:rdfs_comment,Comment for Identification References http://rs.tdwg.org/dwc/terms/identificationReferences,A list (concatenated and separated) of dcterms:BibliographicResources used in a dwc:Identification.
identificationReferences:dcterms_description,Description for Identification References http://rs.tdwg.org/dwc/terms/identificationReferences,"When used in the context of an eco:Survey, the subject consists of all of the dwc:Identifications related to the eco:Survey. Recommended best practice is to separate the values in a list with space vertical bar space (` | `)."
identificationRemarks:label,Label for Identification Remarks http://rs.tdwg.org/dwc/terms/identificationRemarks,Identification Remarks
identificationRemarks:rdfs_comment,Comment for Identification Remarks http://rs.tdwg.org/dwc/terms/identificationRemarks,Comments or notes about the dwc:Identification.
identificationVerificationStatus:label,Label for Identification Verification Status http://rs.tdwg.org/dwc/terms/identificationVerificationStatus,Identification Verification Status
identificationVerificationStatus:rdfs_comment,Comment for Identification Verification Status http://rs.tdwg.org/dwc/terms/identificationVerificationStatus,A categorical indicator of the extent to which a taxonomic determination has been verified to be correct.
identificationVerificationStatus:dcterms_description,Description for Identification Verification Status http://rs.tdwg.org/dwc/terms/identificationVerificationStatus,"Recommended best practice is to use a controlled vocabulary such as that used in HISPID and ABCD. This term has an equivalent in the dwciri: namespace that allows only an IRI as a value, whereas this term allows for any string literal value."
identificationVerificationStatus:examples,Examples for Identification Verification Status http://rs.tdwg.org/dwc/terms/identificationVerificationStatus,`0` (unverified in HISPID/ABCD)
identifiedBy:label,Label for Identified By http://rs.tdwg.org/dwc/terms/identifiedBy,Identified By
identifiedBy:rdfs_comment,Comment for Identified By http://rs.tdwg.org/dwc/terms/identifiedBy,A name for a dcterms:Agent responsible for making a dwc:Identification.
identifiedBy:dcterms_description,Description for Identified By http://rs.tdwg.org/dwc/terms/identifiedBy,"When used in the context of an eco:Survey, the subject consists of all of the dwc:Identifications related to the eco:Survey. Recommended best practice is to separate the values in a list with space vertical bar space (` | `). This term has an equivalent in the dwciri: namespace that allows only an IRI as a value, whereas this term allows for any string literal value."
identifiedByID:label,Label for Identified By ID http://rs.tdwg.org/dwc/terms/identifiedByID,Identified By ID
identifiedByID:rdfs_comment,Comment for Identified By ID http://rs.tdwg.org/dwc/terms/identifiedByID,An identifier for a dcterms:Agent responsible for making a dwc:Identification.
identifiedByID:dcterms_description,Description for Identified By ID http://rs.tdwg.org/dwc/terms/identifiedByID,"When used in the context of an eco:Survey, the subject consists of all of the dwc:Identifications related to the eco:Survey. Recommended best practice is to provide a single identifier that disambiguates the details of the identifying dcterms:Agent. If a list is used, the order of the identifiers on the list should not be assumed to convey any semantics. Recommended best practice is to separate the values in a list with space vertical bar space (` | `)."
identifiedByID:examples,Examples for Identified By ID http://rs.tdwg.org/dwc/terms/identifiedByID,`https://orcid.org/0000-0002-1825-0097` (for an individual); `https://orcid.org/0000-0002-1825-0097 | https://orcid.org/0000-0002-1825-0098` (for a list of people)
individualCount:label,Label for Individual Count http://rs.tdwg.org/dwc/terms/individualCount,Individual Count
individualCount:rdfs_comment,Comment for Individual Count http://rs.tdwg.org/dwc/terms/individualCount,The number of individuals present at the time of the dwc:Occurrence.
informationWithheld:label,Label for Information Withheld http://rs.tdwg.org/dwc/terms/informationWithheld,Information Withheld
informationWithheld:rdfs_comment,Comment for Information Withheld http://rs.tdwg.org/dwc/terms/informationWithheld,"Additional information that exists about a resource, but that is not shared publicly. Suggests that alternative data of higher quality may be available on request."
informationWithheld:dcterms_description,Description for Information Withheld http://rs.tdwg.org/dwc/terms/informationWithheld,"This term has an equivalent in the dwciri: namespace that allows only an IRI as a value, whereas this term allows for any string literal value."
infragenericEpithet:label,Label for Infrageneric Epithet http://rs.tdwg.org/dwc/terms/infragenericEpithet,Infrageneric Epithet
infragenericEpithet:rdfs_comment,Comment for Infrageneric Epithet http://rs.tdwg.org/dwc/terms/infragenericEpithet,The infrageneric part of a binomial name at ranks above species but below genus.
infragenericEpithet:dcterms_description,Description for Infrageneric Epithet http://rs.tdwg.org/dwc/terms/infragenericEpithet,"The term dwc:infragenericEpithet should be used in conjunction with dwc:genericName, dwc:specificEpithet, dwc:infraspecificEpithet, dwc:taxonRank and dwc:scientificNameAuthorship to represent the individual elements of the complete dwc:scientificName. It can be used to indicate the subgenus placement of a species, which in zoology is often given in parentheses. Can also be used to share infrageneric names such as botanical sections (e.g., `Vicia sect. Cracca`)."
infragenericEpithet:examples,Examples for Infrageneric Epithet http://rs.tdwg.org/dwc/terms/infragenericEpithet,`Abacetillus` (for scientificName `Abacetus (Abacetillus) ambiguus`); `Cracca` (for scientificName `Vicia sect. Cracca`)
infraspecificEpithet:label,Label for Infraspecific Epithet http://rs.tdwg.org/dwc/terms/infraspecificEpithet,Infraspecific Epithet
infraspecificEpithet:rdfs_comment,Comment for Infraspecific Epithet http://rs.tdwg.org/dwc/terms/infraspecificEpithet,The name of the lowest or terminal infraspecific of the dwc:scientificName.
infraspecificEpithet:dcterms_description,Description for Infraspecific Epithet http://rs.tdwg.org/dwc/terms/infraspecificEpithet,"In botany, name strings in literature and identifications may have multiple infraspecific ranks. According to the International Code of Nomenclature for algae, fungi, and plants (Shenzhen Code Articles 6.7 & Art. 24.1), valid names only have two epithets, with the lowest rank being the dwc:infraspecificEpithet. For example: the dwc:infraspecificEpithet in the string `Indigofera charlieriana subsp. sessilis var. scaberrima` is `scaberrima` and the dwc:scientificName is `Indigofera charlieriana var. scaberrima`. Use dwc:verbatimIdentification for the full name string used in a dwc:Identification. "
infraspecificEpithet:examples,Examples for Infraspecific Epithet http://rs.tdwg.org/dwc/terms/infraspecificEpithet,`concolor` (for scientificName `Puma concolor concolor`); `oxyadenia` (for scientificName `Quercus agrifolia var. oxyadenia`); `laxa` (for scientificName `Cheilanthes hirta f. laxa`); `scaberrima` (for scientificName `Indigofera charlieriana var. scaberrima`)
institutionCode:label,Label for Institution Code http://rs.tdwg.org/dwc/terms/institutionCode,Institution Code
institutionCode:rdfs_comment,Comment for Institution Code http://rs.tdwg.org/dwc/terms/institutionCode,A name (or acronym) in use by an institution having custody of a resource.
institutionCode:dcterms_description,Description for Institution Code http://rs.tdwg.org/dwc/terms/institutionCode,The institution having ownership of a resource should be given in dwc:ownerInstitutionCode.
institutionID:label,Label for Institution ID http://rs.tdwg.org/dwc/terms/institutionID,Institution ID
institutionID:rdfs_comment,Comment for Institution ID http://rs.tdwg.org/dwc/terms/institutionID,An identifier for an organization.
institutionID:dcterms_description,Description for Institution ID http://rs.tdwg.org/dwc/terms/institutionID,"For physical specimens, the recommended best practice is to use a globally unique and resolvable identifier from a collections registry such as the Research Organization Registry (ROR) or the Global Registry of Scientific Collections (https://scientific-collections.gbif.org/)."
island:label,Label for Island http://rs.tdwg.org/dwc/terms/island,Island
island:rdfs_comment,Comment for Island http://rs.tdwg.org/dwc/terms/island,The name of the island on or near which the dcterms:Location occurs.
island:dcterms_description,Description for Island http://rs.tdwg.org/dwc/terms/island,Recommended best practice is to use a controlled vocabulary such as the Getty Thesaurus of Geographic Names.
islandGroup:label,Label for Island Group http://rs.tdwg.org/dwc/terms/islandGroup,Island Group
islandGroup:rdfs_comment,Comment for Island Group http://rs.tdwg.org/dwc/terms/islandGroup,The name of the island group in which the dcterms:Location occurs.
islandGroup:dcterms_description,Description for Island Group http://rs.tdwg.org/dwc/terms/islandGroup,Recommended best practice is to use a controlled vocabulary such as the Getty Thesaurus of Geographic Names.
kingdom:label,Label for Kingdom http://rs.tdwg.org/dwc/terms/kingdom,Kingdom
kingdom:rdfs_comment,Comment for Kingdom http://rs.tdwg.org/dwc/terms/kingdom,The full scientific name of the kingdom in which the dwc:Taxon is classified.
latestAgeOrHighestStage:label,Label for Latest Age Or Highest Stage http://rs.tdwg.org/dwc/terms/latestAgeOrHighestStage,Latest Age Or Highest Stage
latestAgeOrHighestStage:rdfs_comment,Comment for Latest Age Or Highest Stage http://rs.tdwg.org/dwc/terms/latestAgeOrHighestStage,The full name of the latest possible geochronologic age or highest chronostratigraphic stage attributable to the stratigraphic horizon from which the dwc:MaterialEntity was collected.
latestEonOrHighestEonothem:label,Label for Latest Eon Or Highest Eonothem http://rs.tdwg.org/dwc/terms/latestEonOrHighestEonothem,Latest Eon Or Highest Eonothem
latestEonOrHighestEonothem:rdfs_comment,Comment for Latest Eon Or Highest Eonothem http://rs.tdwg.org/dwc/terms/latestEonOrHighestEonothem,The full name of the latest possible geochronologic eon or highest chronostratigraphic eonothem or the informal name attributable to the stratigraphic horizon from which the dwc:MaterialEntity was collected.
latestEpochOrHighestSeries:label,Label for Latest Epoch Or Highest Series http://rs.tdwg.org/dwc/terms/latestEpochOrHighestSeries,Latest Epoch Or Highest Series
latestEpochOrHighestSeries:rdfs_comment,Comment for Latest Epoch Or Highest Series http://rs.tdwg.org/dwc/terms/latestEpochOrHighestSeries,The full name of the latest possible geochronologic epoch or highest chronostratigraphic series attributable to the stratigraphic horizon from which the dwc:MaterialEntity was collected.
latestEraOrHighestErathem:label,Label for Latest Era Or Highest Erathem http://rs.tdwg.org/dwc/terms/latestEraOrHighestErathem,Latest Era Or Highest Erathem
latestEraOrHighestErathem:rdfs_comment,Comment for Latest Era Or Highest Erathem http://rs.tdwg.org/dwc/terms/latestEraOrHighestErathem,The full name of the latest possible geochronologic era or highest chronostratigraphic erathem attributable to the stratigraphic horizon from which the dwc:MaterialEntity was collected.
latestPeriodOrHighestSystem:label,Label for Latest Period Or Highest System http://rs.tdwg.org/dwc/terms/latestPeriodOrHighestSystem,Latest Period Or Highest System
latestPeriodOrHighestSystem:rdfs_comment,Comment for Latest Period Or Highest System http://rs.tdwg.org/dwc/terms/latestPeriodOrHighestSystem,The full name of the latest possible geochronologic period or highest chronostratigraphic system attributable to the stratigraphic horizon from which the dwc:MaterialEntity was collected.
lifeStage:label,Label for Life Stage http://rs.tdwg.org/dwc/terms/lifeStage,Life Stage
lifeStage:rdfs_comment,Comment for Life Stage http://rs.tdwg.org/dwc/terms/lifeStage,An age class or life stage of a dwc:Organism.
lifeStage:dcterms_description,Description for Life Stage http://rs.tdwg.org/dwc/terms/lifeStage,"Recommended best practice is to use a controlled vocabulary. This term has an equivalent in the dwciri: namespace that allows only an IRI as a value, whereas this term allows for any string literal value."
lithostratigraphicTerms:label,Label for Lithostratigraphic Terms http://rs.tdwg.org/dwc/terms/lithostratigraphicTerms,Lithostratigraphic Terms
lithostratigraphicTerms:rdfs_comment,Comment for Lithostratigraphic Terms http://rs.tdwg.org/dwc/terms/lithostratigraphicTerms,The combination of all lithostratigraphic names for the rock from which the dwc:MaterialEntity was collected.
LivingSpecimen:label,Label for Living Specimen http://rs.tdwg.org/dwc/terms/LivingSpecimen,Living Specimen
LivingSpecimen:rdfs_comment,Comment for Living Specimen http://rs.tdwg.org/dwc/terms/LivingSpecimen,A specimen that is alive.
locality:label,Label for Locality http://rs.tdwg.org/dwc/terms/locality,Locality
locality:rdfs_comment,Comment for Locality http://rs.tdwg.org/dwc/terms/locality,The specific description of the place.
locality:dcterms_description,Description for Locality http://rs.tdwg.org/dwc/terms/locality,"Less specific geographic information can be provided in other geographic terms (dwc:higherGeography, dwc:continent, dwc:country, dwc:stateProvince, dwc:county, dwc:municipality, dwc:waterBody, dwc:island, dwc:islandGroup). This term may contain information modified from the original to correct perceived errors or standardize the description."
locationAccordingTo:label,Label for Location According To http://rs.tdwg.org/dwc/terms/locationAccordingTo,Location According To
locationAccordingTo:rdfs_comment,Comment for Location According To http://rs.tdwg.org/dwc/terms/locationAccordingTo,"Information about the source of this dcterms:Location information. Could be a publication (gazetteer), institution, or team of individuals."
locationAccordingTo:dcterms_description,Description for Location According To http://rs.tdwg.org/dwc/terms/locationAccordingTo,"This term has an equivalent in the dwciri: namespace that allows only an IRI as a value, whereas this term allows for any string literal value."
locationID:label,Label for Location ID http://rs.tdwg.org/dwc/terms/locationID,Location ID
locationID:rdfs_comment,Comment for Location ID http://rs.tdwg.org/dwc/terms/locationID,An identifier for a dcterms:Location.
locationID:dcterms_description,Description for Location ID http://rs.tdwg.org/dwc/terms/locationID,Recommended best practice is to use a globally unique identifier.
locationRemarks:label,Label for Location Remarks http://rs.tdwg.org/dwc/terms/locationRemarks,Location Remarks
locationRemarks:rdfs_comment,Comment for Location Remarks http://rs.tdwg.org/dwc/terms/locationRemarks,Comments or notes about the dcterms:Location.
lowestBiostratigraphicZone:label,Label for Lowest Biostratigraphic Zone http://rs.tdwg.org/dwc/terms/lowestBiostratigraphicZone,Lowest Biostratigraphic Zone
lowestBiostratigraphicZone:rdfs_comment,Comment for Lowest Biostratigraphic Zone http://rs.tdwg.org/dwc/terms/lowestBiostratigraphicZone,The full name of the lowest possible geological biostratigraphic zone of the stratigraphic horizon from which the dwc:MaterialEntity was collected.
MachineObservation:label,Label for Machine Observation http://rs.tdwg.org/dwc/terms/MachineObservation,Machine Observation
MachineObservation:rdfs_comment,Comment for Machine Observation http://rs.tdwg.org/dwc/terms/MachineObservation,An output of a machine observation process.
MaterialCitation:label,Label for Material Citation http://rs.tdwg.org/dwc/terms/MaterialCitation,Material Citation
MaterialCitation:rdfs_comment,Comment for Material Citation http://rs.tdwg.org/dwc/terms/MaterialCitation,"A reference to or citation of one, a part of, or multiple specimens in scholarly publications."
MaterialCitation:dcterms_description,Description for Material Citation http://rs.tdwg.org/dwc/terms/MaterialCitation,"This class constitutes a new value for the controlled vocabulary in the recommendations for basisOfRecord. When importing Darwin Core Archives of literature-based datasets to GBIF, the basisOfRecord should be changed from ""Occurrence"", ""PreservedSpecimen"" or ""Literature"" to ""MaterialCitation""."
MaterialEntity:label,Label for Material Entity http://rs.tdwg.org/dwc/terms/MaterialEntity,Material Entity
MaterialEntity:rdfs_comment,Comment for Material Entity http://rs.tdwg.org/dwc/terms/MaterialEntity,"An entity that can be identified, exists for some period of time, and consists in whole or in part of physical matter while it exists."
MaterialEntity:dcterms_description,Description for Material Entity http://rs.tdwg.org/dwc/terms/MaterialEntity,"The term is defined at the most general level to admit descriptions of any subtype of material entity within the scope of Darwin Core. In particular, any kind of material sample, preserved specimen, fossil, or exemplar from living collections is intended to be subsumed under this term. In Darwin Core, dwc:Organism, dwc:Occurrence, and dwc:MaterialEntity are related, but distinct concepts. A dwc:Organism is a biological individual or group with an identity and life history that persists independently of the particular dwc:MaterialEntities through which it is manifested. A dwc:Occurrence is a dwc:Event that represents the presence or state of a dwc:Organism at a place during an interval of time, with no explicit dependency on any dwc:MaterialEntity. A dwc:MaterialEntity represents physical matter, including whole bodies, parts, or derivatives of dwc:Organisms, that may directly or indirectly serve as evidence of a dwc:Occurrence."
materialEntityID:label,Label for Material Entity ID http://rs.tdwg.org/dwc/terms/materialEntityID,Material Entity ID
materialEntityID:rdfs_comment,Comment for Material Entity ID http://rs.tdwg.org/dwc/terms/materialEntityID,An identifier for a particular instance of a dwc:MaterialEntity.
