identifier,context,text
targetGrowthFormScope:rdfs_comment,Comment for Target Growth Form Scope http://rs.tdwg.org/dwc/terms/targetGrowthFormScope,The growth forms or habits of the dwc:Organisms targeted for sampling during the dwc:Event.
targetGrowthFormScope:dcterms_description,Description for Target Growth Form Scope http://rs.tdwg.org/dwc/terms/targetGrowthFormScope,"Recommended best practice is to use a controlled vocabulary and separate multiple values in a list with space vertical bar space ( | ). This term has an equivalent in the ecoiri: namespace that allows only an IRI as a value, whereas this term allows for any string literal value."
targetHabitatScope:label,Label for Target Habitat Scope http://rs.tdwg.org/dwc/terms/targetHabitatScope,Target Habitat Scope
targetHabitatScope:rdfs_comment,Comment for Target Habitat Scope http://rs.tdwg.org/dwc/terms/targetHabitatScope,The habitats targeted for sampling during the dwc:Event.
targetHabitatScope:dcterms_description,Description for Target Habitat Scope http://rs.tdwg.org/dwc/terms/targetHabitatScope,"Recommended best practice is to use a controlled vocabulary and separate the values in a list with space vertical bar space ( | ). This term has an equivalent in the ecoiri: namespace that allows only an IRI as a value, whereas this term allows for any string literal value."
targetLifeStageScope:label,Label for Target Life Stage Scope http://rs.tdwg.org/dwc/terms/targetLifeStageScope,Target Life Stage Scope
targetLifeStageScope:rdfs_comment,Comment for Target Life Stage Scope http://rs.tdwg.org/dwc/terms/targetLifeStageScope,The age classes or life stages of the dwc:Organisms targeted for sampling during the dwc:Event.
targetLifeStageScope:dcterms_description,Description for Target Life Stage Scope http://rs.tdwg.org/dwc/terms/targetLifeStageScope,"This term is defined based on dwc:lifeStage (http://rs.tdwg.org/dwc/terms/lifeStage). Recommended best practice is to use the same controlled vocabulary as for dwc:lifeStage and to separate multiple values in a list with space vertical bar space ( | ). This term has an equivalent in the ecoiri: namespace that allows only an IRI as a value, whereas this term allows for any string literal value."
targetTaxonomicScope:label,Label for Target Taxonomic Scope http://rs.tdwg.org/dwc/terms/targetTaxonomicScope,Target Taxonomic Scope
targetTaxonomicScope:rdfs_comment,Comment for Target Taxonomic Scope http://rs.tdwg.org/dwc/terms/targetTaxonomicScope,The taxonomic group(s) targeted for sampling during the dwc:Event.
targetTaxonomicScope:dcterms_description,Description for Target Taxonomic Scope http://rs.tdwg.org/dwc/terms/targetTaxonomicScope,"The dwc:Event to which the eco:targetTaxonomicScope refers could be at any level of hierarchy. In the case of a higher level (parent) dwc:Event, include all taxonomic groups surveyed in the child dwc:Events that contributed to the parent dwc:Event. Recommended best practice is to separate multiple values in a list with space vertical bar space ( | ). This term has an equivalent in the ecoiri: namespace that allows only an IRI as a value, whereas this term allows for any string literal value."
taxonCompletenessProtocols:label,Label for Taxon Completeness Protocols http://rs.tdwg.org/dwc/terms/taxonCompletenessProtocols,Taxon Completeness Protocols
taxonCompletenessProtocols:rdfs_comment,Comment for Taxon Completeness Protocols http://rs.tdwg.org/dwc/terms/taxonCompletenessProtocols,"A description of or reference (publication, URL) to the methods used to determine eco:taxonCompletenessReported."
taxonCompletenessProtocols:dcterms_description,Description for Taxon Completeness Protocols http://rs.tdwg.org/dwc/terms/taxonCompletenessProtocols,"This term allows users to determine how comprehensively an area has been sampled. Recommended best practice is to separate multiple values in a list with space vertical bar space ( | ). This term has an equivalent in the ecoiri: namespace that allows only an IRI as a value, whereas this term allows for any string literal value."
taxonCompletenessReported:label,Label for Taxon Completeness Reported http://rs.tdwg.org/dwc/terms/taxonCompletenessReported,Taxon Completeness Reported
taxonCompletenessReported:rdfs_comment,Comment for Taxon Completeness Reported http://rs.tdwg.org/dwc/terms/taxonCompletenessReported,Statement about whether the taxonomic completeness of the dwc:Event was assessed.
taxonCompletenessReported:dcterms_description,Description for Taxon Completeness Reported http://rs.tdwg.org/dwc/terms/taxonCompletenessReported,"This term is meant to alert users that the inventory was conducted in such a way that all of the target taxa (the combination of eco:targetTaxonomicScope and eco:excludedTaxonomicScope) should have been detectable if they were present during the dwc:Event. This term can provide data users with a qualitative measure of how comprehensively an area has been surveyed, which assists in interpreting species populations, areas of occupancy, inferring species absences, etc. This term is only relevant if the dwc:Event used restricted search or open search methods. If taxonomic completeness was assessed, the methods used or an explanation of the basis of the completeness should be stated in eco:taxonCompletenessProtocols. Recommended best practice is to use controlled value strings from the controlled vocabulary designated for use with this term, listed at http://rs.tdwg.org/dwc/doc/tcr/. This term has an equivalent in the ecoiri: namespace that allows only an IRI as a value, whereas this term allows for any string literal value."
totalAreaSampledUnit:label,Label for Total Area Sampled Unit http://rs.tdwg.org/dwc/terms/totalAreaSampledUnit,Total Area Sampled Unit
totalAreaSampledUnit:rdfs_comment,Comment for Total Area Sampled Unit http://rs.tdwg.org/dwc/terms/totalAreaSampledUnit,The units associated with eco:totalAreaSampledValue
totalAreaSampledUnit:dcterms_description,Description for Total Area Sampled Unit http://rs.tdwg.org/dwc/terms/totalAreaSampledUnit,"Recommended best practice is to use a controlled vocabulary. For units containing exponents, use characters from the Unicode Latin-1 Supplement character set (hex 00B2 for squared and 00B3 for cubed). This term has an equivalent in the ecoiri: namespace that allows only an IRI as a value, whereas this term allows for any string literal value."
totalAreaSampledValue:label,Label for Total Area Sampled Value http://rs.tdwg.org/dwc/terms/totalAreaSampledValue,Total Area Sampled Value
totalAreaSampledValue:rdfs_comment,Comment for Total Area Sampled Value http://rs.tdwg.org/dwc/terms/totalAreaSampledValue,The numeric value for the total area surveyed during the dwc:Event.
totalAreaSampledValue:dcterms_description,Description for Total Area Sampled Value http://rs.tdwg.org/dwc/terms/totalAreaSampledValue,This area is always less than or equal to the eco:geospatialScopeAreaValue. An eco:totalAreaSampledValue must have a corresponding eco:totalAreaSampledUnit.
verbatimSiteDescriptions:label,Label for Verbatim Site Descriptions http://rs.tdwg.org/dwc/terms/verbatimSiteDescriptions,Verbatim Site Descriptions
verbatimSiteDescriptions:rdfs_comment,Comment for Verbatim Site Descriptions http://rs.tdwg.org/dwc/terms/verbatimSiteDescriptions,Original textual description of the site(s).
verbatimSiteDescriptions:dcterms_description,Description for Verbatim Site Descriptions http://rs.tdwg.org/dwc/terms/verbatimSiteDescriptions,Site refers to the location at which observations are made or samples/measurements are taken. The site can be at any level of hierarchy. Recommended best practice is to separate multiple values in a list with space vertical bar space ( | ).
verbatimSiteNames:label,Label for Verbatim Site Names http://rs.tdwg.org/dwc/terms/verbatimSiteNames,Verbatim Site Names
verbatimSiteNames:rdfs_comment,Comment for Verbatim Site Names http://rs.tdwg.org/dwc/terms/verbatimSiteNames,A list (concatenated and separated) of original site names.
verbatimSiteNames:dcterms_description,Description for Verbatim Site Names http://rs.tdwg.org/dwc/terms/verbatimSiteNames,Site refers to the location at which observations are made or samples/measurements are taken. The site can be at any level of hierarchy. Recommended best practice is to separate multiple values in a list with space vertical bar space ( | ).
verbatimTargetScope:label,Label for Verbatim Target Scope http://rs.tdwg.org/dwc/terms/verbatimTargetScope,Verbatim Target Scope
verbatimTargetScope:rdfs_comment,Comment for Verbatim Target Scope http://rs.tdwg.org/dwc/terms/verbatimTargetScope,The verbatim original description of the dwc:Event scope.
verbatimTargetScope:dcterms_description,Description for Verbatim Target Scope http://rs.tdwg.org/dwc/terms/verbatimTargetScope,"Recommended best practice is first to populate explicit scope terms to the fullest extent possible (e.g., eco:targetTaxonomicScope). It is not recommended to use this term in assessing absence or completeness."
voucherInstitutions:label,Label for Voucher Institutions http://rs.tdwg.org/dwc/terms/voucherInstitutions,Voucher Institutions
voucherInstitutions:rdfs_comment,Comment for Voucher Institutions http://rs.tdwg.org/dwc/terms/voucherInstitutions,A list (concatenated and separated) of the names or acronyms of the institutions where vouchers collected during the dwc:Event were deposited.
voucherInstitutions:dcterms_description,Description for Voucher Institutions http://rs.tdwg.org/dwc/terms/voucherInstitutions,Recommended best practice is to separate multiple values in a list with space vertical bar space ( | ).
