"identifier","context","text"
"targetDegreeOfEstablishmentScope:rdfs_comment","Comment for Target Degree of Establishment Scope http://rs.tdwg.org/dwc/terms/targetDegreeOfEstablishmentScope",""
"targetDegreeOfEstablishmentScope:dcterms_description","Description for Target Degree of Establishment Scope http://rs.tdwg.org/dwc/terms/targetDegreeOfEstablishmentScope","Рекомендуется использовать контролируемые строковые значения из контроллируемого словаря (http://rs.tdwg.org/dwcdoe/) для параметра dwc:degreeOfEstablishment. Подробности см. по ссылке: https://doi.org/10.3897/biss.3.38084. Рекомендуется разделять несколько значений в списке пробелом, вертикальной чертой, пробелом ( | ). У данного термина существует эквивалент в пространстве имён ecoiri:, который допускает только IRI в качестве значения, в то время как данный термин допускает использование любой строки."
"targetGrowthFormScope:label","Label for Target Growth Form Scope http://rs.tdwg.org/dwc/terms/targetGrowthFormScope",""
"targetGrowthFormScope:rdfs_comment","Comment for Target Growth Form Scope http://rs.tdwg.org/dwc/terms/targetGrowthFormScope",""
"targetGrowthFormScope:dcterms_description","Description for Target Growth Form Scope http://rs.tdwg.org/dwc/terms/targetGrowthFormScope","Рекомендуется использовать контролируемый словарь и разделять несколько значений в списке пробелом, вертикальной чертой, пробелом ( | ). У данного термина существует эквивалент в пространстве имён ecoiri:, который допускает только IRI в качестве значения, в то время как данный термин допускает использование любой строки."
"targetHabitatScope:label","Label for Target Habitat Scope http://rs.tdwg.org/dwc/terms/targetHabitatScope",""
"targetHabitatScope:rdfs_comment","Comment for Target Habitat Scope http://rs.tdwg.org/dwc/terms/targetHabitatScope",""
"targetHabitatScope:dcterms_description","Description for Target Habitat Scope http://rs.tdwg.org/dwc/terms/targetHabitatScope",""
"targetLifeStageScope:label","Label for Target Life Stage Scope http://rs.tdwg.org/dwc/terms/targetLifeStageScope",""
"targetLifeStageScope:rdfs_comment","Comment for Target Life Stage Scope http://rs.tdwg.org/dwc/terms/targetLifeStageScope",""
"targetLifeStageScope:dcterms_description","Description for Target Life Stage Scope http://rs.tdwg.org/dwc/terms/targetLifeStageScope","Данный термин определен на основе термина dwc:lifeStage (http://rs.tdwg.org/dwc/terms/lifeStage). Рекомендуется использовать тот же контролируемый словарь, что и для dwc:lifeStage, и разделять несколько значений в списке пробелом, вертикальной чертой, пробелом ( | ). У данного термина существует эквивалент в пространстве имён ecoiri:, который допускает только IRI в качестве значения, в то время как данный термин допускает использование любой строки."
"targetTaxonomicScope:label","Label for Target Taxonomic Scope http://rs.tdwg.org/dwc/terms/targetTaxonomicScope",""
"targetTaxonomicScope:rdfs_comment","Comment for Target Taxonomic Scope http://rs.tdwg.org/dwc/terms/targetTaxonomicScope",""
"targetTaxonomicScope:dcterms_description","Description for Target Taxonomic Scope http://rs.tdwg.org/dwc/terms/targetTaxonomicScope",""
"taxonCompletenessProtocols:label","Label for Taxon Completeness Protocols http://rs.tdwg.org/dwc/terms/taxonCompletenessProtocols",""
"taxonCompletenessProtocols:rdfs_comment","Comment for Taxon Completeness Protocols http://rs.tdwg.org/dwc/terms/taxonCompletenessProtocols",""
"taxonCompletenessProtocols:dcterms_description","Description for Taxon Completeness Protocols http://rs.tdwg.org/dwc/terms/taxonCompletenessProtocols",""
"taxonCompletenessReported:label","Label for Taxon Completeness Reported http://rs.tdwg.org/dwc/terms/taxonCompletenessReported",""
"taxonCompletenessReported:rdfs_comment","Comment for Taxon Completeness Reported http://rs.tdwg.org/dwc/terms/taxonCompletenessReported",""
"taxonCompletenessReported:dcterms_description","Description for Taxon Completeness Reported http://rs.tdwg.org/dwc/terms/taxonCompletenessReported",""
"totalAreaSampledUnit:label","Label for Total Area Sampled Unit http://rs.tdwg.org/dwc/terms/totalAreaSampledUnit",""
"totalAreaSampledUnit:rdfs_comment","Comment for Total Area Sampled Unit http://rs.tdwg.org/dwc/terms/totalAreaSampledUnit",""
"totalAreaSampledUnit:dcterms_description","Description for Total Area Sampled Unit http://rs.tdwg.org/dwc/terms/totalAreaSampledUnit","Рекомендуется использовать контролируемый словарь. Для единиц измерения, содержащих показатели степени, используйте символы из набора символов Unicode Latin-1 Supplement (hex 00B2 для квадрата и 00B3 для куба). Данный термин имеет эквивалент в пространстве имён ecoiri:, который допускает только IRI в качестве значения, тогда как данный термин допускает любое строковое значение."
"totalAreaSampledValue:label","Label for Total Area Sampled Value http://rs.tdwg.org/dwc/terms/totalAreaSampledValue",""
"totalAreaSampledValue:rdfs_comment","Comment for Total Area Sampled Value http://rs.tdwg.org/dwc/terms/totalAreaSampledValue",""
"totalAreaSampledValue:dcterms_description","Description for Total Area Sampled Value http://rs.tdwg.org/dwc/terms/totalAreaSampledValue",""
"verbatimSiteDescriptions:label","Label for Verbatim Site Descriptions http://rs.tdwg.org/dwc/terms/verbatimSiteDescriptions",""
"verbatimSiteDescriptions:rdfs_comment","Comment for Verbatim Site Descriptions http://rs.tdwg.org/dwc/terms/verbatimSiteDescriptions",""
"verbatimSiteDescriptions:dcterms_description","Description for Verbatim Site Descriptions http://rs.tdwg.org/dwc/terms/verbatimSiteDescriptions",""
"verbatimSiteNames:label","Label for Verbatim Site Names http://rs.tdwg.org/dwc/terms/verbatimSiteNames",""
"verbatimSiteNames:rdfs_comment","Comment for Verbatim Site Names http://rs.tdwg.org/dwc/terms/verbatimSiteNames",""
"verbatimSiteNames:dcterms_description","Description for Verbatim Site Names http://rs.tdwg.org/dwc/terms/verbatimSiteNames",""
"verbatimTargetScope:label","Label for Verbatim Target Scope http://rs.tdwg.org/dwc/terms/verbatimTargetScope",""
"verbatimTargetScope:rdfs_comment","Comment for Verbatim Target Scope http://rs.tdwg.org/dwc/terms/verbatimTargetScope",""
"verbatimTargetScope:dcterms_description","Description for Verbatim Target Scope http://rs.tdwg.org/dwc/terms/verbatimTargetScope",""
"voucherInstitutions:label","Label for Voucher Institutions http://rs.tdwg.org/dwc/terms/voucherInstitutions",""
"voucherInstitutions:rdfs_comment","Comment for Voucher Institutions http://rs.tdwg.org/dwc/terms/voucherInstitutions",""
"voucherInstitutions:dcterms_description","Description for Voucher Institutions http://rs.tdwg.org/dwc/terms/voucherInstitutions",""
