"identifier","context","text"
"targetLifeStageScope:dcterms_description","Description for Target Life Stage Scope http://rs.tdwg.org/dwc/terms/targetLifeStageScope","Tento termín je definován na základě dwc:lifeStage (http://rs.tdwg.org/dwc/terms/lifeStage). Doporučeným osvědčeným postupem je používat stejný řízený slovník jako pro dwc:lifeStage a oddělovat více hodnot v seznamu mezerou svislou čarou mezerou ( | ). Tento termín má ekvivalent ve jmenném prostoru dwciri:, který umožňuje jako hodnotu pouze IRI, zatímco tento termín umožňuje jakoukoli řetězcovou literální hodnotu."
"targetTaxonomicScope:label","Label for Target Taxonomic Scope http://rs.tdwg.org/dwc/terms/targetTaxonomicScope",""
"targetTaxonomicScope:rdfs_comment","Comment for Target Taxonomic Scope http://rs.tdwg.org/dwc/terms/targetTaxonomicScope",""
"targetTaxonomicScope:dcterms_description","Description for Target Taxonomic Scope http://rs.tdwg.org/dwc/terms/targetTaxonomicScope","Událost dwc:Event, na kterou odkazuje eco:targetTaxonomicScope, může být na libovolné úrovni hierarchie. V případě vyšší úrovně (nadřazené) dwc:Event zahrňte všechny taxonomické skupiny sledované v podřízených dwc:Events, které přispěly k nadřazené dwc:Event. Doporučeným osvědčeným postupem je oddělit více hodnot v seznamu mezerou svislou čarou mezerou ( | )."
"taxonCompletenessProtocols:label","Label for Taxon Completeness Protocols http://rs.tdwg.org/dwc/terms/taxonCompletenessProtocols",""
"taxonCompletenessProtocols:rdfs_comment","Comment for Taxon Completeness Protocols http://rs.tdwg.org/dwc/terms/taxonCompletenessProtocols",""
"taxonCompletenessProtocols:dcterms_description","Description for Taxon Completeness Protocols http://rs.tdwg.org/dwc/terms/taxonCompletenessProtocols","Tento termín umožňuje uživatelům určit, jak komplexně byla oblast vzorkována. Doporučeným osvědčeným postupem je oddělit více hodnot v seznamu mezerou svislou čarou mezerou ( | ). Tento termín má ekvivalent ve jmenném prostoru dwciri:, který jako hodnotu umožňuje pouze IRI, zatímco tento termín umožňuje jakoukoli řetězcovou literální hodnotu."
"taxonCompletenessReported:label","Label for Taxon Completeness Reported http://rs.tdwg.org/dwc/terms/taxonCompletenessReported",""
"taxonCompletenessReported:rdfs_comment","Comment for Taxon Completeness Reported http://rs.tdwg.org/dwc/terms/taxonCompletenessReported",""
"taxonCompletenessReported:dcterms_description","Description for Taxon Completeness Reported http://rs.tdwg.org/dwc/terms/taxonCompletenessReported","Tento termín má uživatele upozornit, že inventarizace byla provedena takovým způsobem, že všechny cílové taxony (kombinace eco:targetTaxonomicScope a eco:excludedTaxonomicScope) by měly být zjistitelné, pokud se během dwc:Event vyskytovaly. Tento termín může uživatelům dat poskytnout kvalitativní měřítko toho, jak komplexně byla oblast zkoumána, což pomáhá při interpretaci populací druhů, oblastí výskytu, odvozování nepřítomnosti druhů atd. Tento termín je relevantní pouze v případě, že při dwc:Event byly použity metody omezeného vyhledávání nebo otevřeného vyhledávání. Pokud byla hodnocena taxonomická úplnost, měly by být v eco:taxonCompletenessProtocols uvedeny použité metody nebo vysvětlení základu úplnosti. Doporučeným osvědčeným postupem je použití řetězců řízených hodnot z řízeného slovníku určeného pro použití s tímto termínem, uvedených na http://rs.tdwg.org/dwc/doc/tcr/. Tento termín má ekvivalent ve jmenném prostoru dwciri:, který umožňuje jako hodnotu pouze IRI, zatímco tento termín umožňuje jakoukoli řetězcovou literální hodnotu."
"totalAreaSampledUnit:label","Label for Total Area Sampled Unit http://rs.tdwg.org/dwc/terms/totalAreaSampledUnit",""
"totalAreaSampledUnit:rdfs_comment","Comment for Total Area Sampled Unit http://rs.tdwg.org/dwc/terms/totalAreaSampledUnit",""
"totalAreaSampledUnit:dcterms_description","Description for Total Area Sampled Unit http://rs.tdwg.org/dwc/terms/totalAreaSampledUnit","Doporučeným osvědčeným postupem je používat řízený slovník. Pro jednotky obsahující exponenty používejte znaky z doplňkové znakové sady Unicode Latin-1 (hex 00B2 pro čtverec a 00B3 pro kostku). Tento termín má ekvivalent ve jmenném prostoru dwciri:, který umožňuje jako hodnotu pouze IRI, zatímco tento termín umožňuje jakoukoli řetězcovou literální hodnotu."
"totalAreaSampledValue:label","Label for Total Area Sampled Value http://rs.tdwg.org/dwc/terms/totalAreaSampledValue",""
"totalAreaSampledValue:rdfs_comment","Comment for Total Area Sampled Value http://rs.tdwg.org/dwc/terms/totalAreaSampledValue",""
"totalAreaSampledValue:dcterms_description","Description for Total Area Sampled Value http://rs.tdwg.org/dwc/terms/totalAreaSampledValue",""
"verbatimSiteDescriptions:label","Label for Verbatim Site Descriptions http://rs.tdwg.org/dwc/terms/verbatimSiteDescriptions",""
"verbatimSiteDescriptions:rdfs_comment","Comment for Verbatim Site Descriptions http://rs.tdwg.org/dwc/terms/verbatimSiteDescriptions",""
"verbatimSiteDescriptions:dcterms_description","Description for Verbatim Site Descriptions http://rs.tdwg.org/dwc/terms/verbatimSiteDescriptions","Místem se rozumí místo, kde se provádějí pozorování nebo odebírají vzorky/měření. Místo může být na jakékoli úrovni hierarchie. Doporučeným osvědčeným postupem je oddělit více hodnot v seznamu mezerou svislou čarou mezerou ( | )."
"verbatimSiteNames:label","Label for Verbatim Site Names http://rs.tdwg.org/dwc/terms/verbatimSiteNames",""
"verbatimSiteNames:rdfs_comment","Comment for Verbatim Site Names http://rs.tdwg.org/dwc/terms/verbatimSiteNames",""
"verbatimSiteNames:dcterms_description","Description for Verbatim Site Names http://rs.tdwg.org/dwc/terms/verbatimSiteNames","Místem se rozumí místo, kde se provádějí pozorování nebo odebírají vzorky/měření. Místo může být na jakékoli úrovni hierarchie. Doporučeným osvědčeným postupem je oddělit více hodnot v seznamu mezerou svislou čarou mezerou ( | )."
"verbatimTargetScope:label","Label for Verbatim Target Scope http://rs.tdwg.org/dwc/terms/verbatimTargetScope",""
"verbatimTargetScope:rdfs_comment","Comment for Verbatim Target Scope http://rs.tdwg.org/dwc/terms/verbatimTargetScope",""
"verbatimTargetScope:dcterms_description","Description for Verbatim Target Scope http://rs.tdwg.org/dwc/terms/verbatimTargetScope","Doporučeným osvědčeným postupem je nejprve v co největší míře vyplnit explicitní termíny oboru (např. eco:targetTaxonomicScope). Nedoporučuje se používat tento termín při posuzování absence nebo úplnosti."
"voucherInstitutions:label","Label for Voucher Institutions http://rs.tdwg.org/dwc/terms/voucherInstitutions",""
"voucherInstitutions:rdfs_comment","Comment for Voucher Institutions http://rs.tdwg.org/dwc/terms/voucherInstitutions","Seznam (spojený a oddělený) názvů nebo zkratek institucí, u nichž byly uloženy poukázky shromážděné během dwc:Události."
"voucherInstitutions:dcterms_description","Description for Voucher Institutions http://rs.tdwg.org/dwc/terms/voucherInstitutions","Doporučeným postupem je oddělit více hodnot v seznamu mezerou svislou čarou mezerou ( | )."
