document_modified,version,versionLocalName,version_isDefinedBy,version_issued,version_status,replaces_version,replaces1_version,replaces2_version,label,rdfs_comment,skos_scopeNote,dcterms_description,examples,rdf_type,tdwgutility_organizedInClass,tdwgutility_decision,tdwgutility_layer,tdwgutility_required,tdwgutility_repeatable,term_localName
2017-09-23T06:53:00-05:00,http://rs.tdwg.org/dwc/terms/version/verbatimSRS-2009-07-06,verbatimSRS-2009-07-06,http://rs.tdwg.org/dwc/terms/version/,,superseded,,,,Verbatim SRS,"The ellipsoid, geodetic datum, or spatial reference system (SRS) upon which coordinates given in verbatimLatitude and verbatimLongitude, or verbatimCoordinates are based. Recommended best practice is use the EPSG code as a controlled vocabulary to provide an SRS, if known. Otherwise use a controlled vocabulary for the name or code of the geodetic datum, if known. Otherwise use a controlled vocabulary for the name or code of the ellipsoid, if known. If none of these is known, use the value ""unknown"".",,,,http://www.w3.org/1999/02/22-rdf-syntax-ns#Property,http://purl.org/dc/terms/Location,,,No,Yes,verbatimSRS
2017-09-23T06:53:00-05:00,http://rs.tdwg.org/dwc/terms/version/vernacularName-2009-07-06,vernacularName-2009-07-06,http://rs.tdwg.org/dwc/terms/version/,,superseded,,,,Common Name,A common or vernacular name.,Common (= vernacular) names of the subject in one or several languages. The ISO language name should be given in parentheses after the name if not all names are given by values of the Metadata Language term.,"The ISO language code after the name should be formatted as in the following example: 'abete bianco (it); Tanne (de); White Fir (en)'. If names are known to be male- or female-specific, this may be specified as in: 'ewe (en-female); ram (en-male);'.",,http://www.w3.org/1999/02/22-rdf-syntax-ns#Property,http://rs.tdwg.org/dwc/terms/attributes/TaxonomicCoverage,,,No,Yes,vernacularName
2017-09-23T06:53:00-05:00,http://rs.tdwg.org/dwc/terms/version/waterBody-2009-04-24,waterBody-2009-04-24,http://rs.tdwg.org/dwc/terms/version/,,superseded,,,,Water Body,The name of the water body in which the Location occurs. Recommended best practice is to use a controlled vocabulary such as the Getty Thesaurus of Geographic Names.,,,,http://www.w3.org/1999/02/22-rdf-syntax-ns#Property,http://purl.org/dc/terms/Location,,,No,Yes,waterBody
2020-08-23T20:41:28-05:00,http://rs.tdwg.org/dwc/terms/version/continent-2017-10-06,continent-2017-10-06,http://rs.tdwg.org/dwc/terms/version/,,recommended,,,,Continent,The name of the continent in which the Location occurs.,,Recommended best practice is to use a controlled vocabulary such as the Getty Thesaurus of Geographic Names.,"`Africa`, `Antarctica`, `Asia`, `Europe`, `North America`, `Oceania`, `South America`",http://www.w3.org/1999/02/22-rdf-syntax-ns#Property,http://purl.org/dc/terms/Location,,,No,Yes,continent
2020-08-23T20:41:28-05:00,http://rs.tdwg.org/dwc/terms/version/coordinatePrecision-2017-10-06,coordinatePrecision-2017-10-06,http://rs.tdwg.org/dwc/terms/version/,,recommended,,,,Coordinate Precision,A decimal representation of the precision of the coordinates given in the decimalLatitude and decimalLongitude.,,,`0.00001` (normal GPS limit for decimal degrees). `0.000278` (nearest second). `0.01667` (nearest minute). `1.0` (nearest degree).,http://www.w3.org/1999/02/22-rdf-syntax-ns#Property,http://purl.org/dc/terms/Location,,,No,Yes,coordinatePrecision
2020-08-23T20:41:28-05:00,http://rs.tdwg.org/dwc/terms/version/coordinateUncertaintyInMeters-2017-10-06,coordinateUncertaintyInMeters-2017-10-06,http://rs.tdwg.org/dwc/terms/version/,,recommended,,,,Coordinate Uncertainty In Meters,"The horizontal distance (in meters) from the given decimalLatitude and decimalLongitude describing the smallest circle containing the whole of the Location. Leave the value empty if the uncertainty is unknown, cannot be estimated, or is not applicable (because there are no coordinates). Zero is not a valid value for this term.",,,`30` (reasonable lower limit of a GPS reading under good conditions if the actual precision was not recorded at the time). `71` (uncertainty for a UTM coordinate having 100 meter precision and a known spatial reference system).,http://www.w3.org/1999/02/22-rdf-syntax-ns#Property,http://purl.org/dc/terms/Location,,,No,Yes,coordinateUncertaintyInMeters
2020-08-23T20:41:28-05:00,http://rs.tdwg.org/dwc/terms/version/country-2017-10-06,country-2017-10-06,http://rs.tdwg.org/dwc/terms/version/,,recommended,,,,Country,The name of the country or major administrative unit in which the Location occurs.,,Recommended best practice is to use a controlled vocabulary such as the Getty Thesaurus of Geographic Names.,"`Denmark`, `Colombia`, `España`",http://www.w3.org/1999/02/22-rdf-syntax-ns#Property,http://purl.org/dc/terms/Location,,,No,Yes,country
2020-08-23T20:41:28-05:00,http://rs.tdwg.org/dwc/terms/version/countryCode-2017-10-06,countryCode-2017-10-06,http://rs.tdwg.org/dwc/terms/version/,,recommended,,,,Country Code,The standard code for the country in which the Location occurs.,,Recommended best practice is to use an ISO 3166-1-alpha-2 country code.,"`AR`, `SV`",http://www.w3.org/1999/02/22-rdf-syntax-ns#Property,http://purl.org/dc/terms/Location,,,No,Yes,countryCode
2020-08-23T20:41:28-05:00,http://rs.tdwg.org/dwc/terms/version/county-2017-10-06,county-2017-10-06,http://rs.tdwg.org/dwc/terms/version/,,recommended,,,,County,"The full, unabbreviated name of the next smaller administrative region than stateProvince (county, shire, department, etc.) in which the Location occurs.",,Recommended best practice is to use a controlled vocabulary such as the Getty Thesaurus of Geographic Names.,"`Missoula`, `Los Lagos`, `Mataró`",http://www.w3.org/1999/02/22-rdf-syntax-ns#Property,http://purl.org/dc/terms/Location,,,No,Yes,county
2020-08-23T20:41:28-05:00,http://rs.tdwg.org/dwc/terms/version/dateIdentified-2020-08-12,dateIdentified-2020-08-12,http://rs.tdwg.org/dwc/terms/version/,,recommended,,,,Date Identified,The date on which the subject was determined as representing the Taxon.,The date on which the person(s) given under Identfied By applied a Scientific Taxon Name to the resource.,Recommended best practice is to use a date that conforms to ISO 8601-1:2019.,`1963-03-08T14:07-0600` (8 Mar 1963 at 2:07pm in the time zone six hours earlier than UTC). `2009-02-20T08:40Z` (20 February 2009 8:40am UTC). `2018-08-29T15:19` (3:19pm local time on 29 August 2018). `1809-02-12` (some time during 12 February 1809). `1906-06` (some time in June 1906). `1971` (some time in the year 1971). `2007-03-01T13:00:00Z/2008-05-11T15:30:00Z` (some time during the interval between 1 March 2007 1pm UTC and 11 May 2008 3:30pm UTC). `1900/1909` (some time during the interval between the beginning of the year 1900 and the end of the year 1909). `2007-11-13/15` (some time in the interval between 13 November 2007 and 15 November 2007).,http://www.w3.org/1999/02/22-rdf-syntax-ns#Property,http://rs.tdwg.org/dwc/terms/attributes/TaxonomicCoverage,,,No,No,dateIdentified
2020-08-23T20:41:28-05:00,http://rs.tdwg.org/dwc/terms/version/decimalLatitude-2017-10-06,decimalLatitude-2017-10-06,http://rs.tdwg.org/dwc/terms/version/,,recommended,,,,Decimal Latitude,"The geographic latitude (in decimal degrees, using the spatial reference system given in geodeticDatum) of the geographic center of a Location. Positive values are north of the Equator, negative values are south of it. Legal values lie between -90 and 90, inclusive.",,,`-41.0983423`,http://www.w3.org/1999/02/22-rdf-syntax-ns#Property,http://purl.org/dc/terms/Location,,,No,Yes,decimalLatitude
2020-08-23T20:41:28-05:00,http://rs.tdwg.org/dwc/terms/version/decimalLongitude-2017-10-06,decimalLongitude-2017-10-06,http://rs.tdwg.org/dwc/terms/version/,,recommended,,,,Decimal Longitude,"The geographic longitude (in decimal degrees, using the spatial reference system given in geodeticDatum) of the geographic center of a Location. Positive values are east of the Greenwich Meridian, negative values are west of it. Legal values lie between -180 and 180, inclusive.",,,`-121.1761111`,http://www.w3.org/1999/02/22-rdf-syntax-ns#Property,http://purl.org/dc/terms/Location,,,No,Yes,decimalLongitude
2020-08-23T20:41:28-05:00,http://rs.tdwg.org/dwc/terms/version/footprintSpatialFit-2020-08-20,footprintSpatialFit-2020-08-20,http://rs.tdwg.org/dwc/terms/version/,,recommended,,,,Footprint Spatial Fit,"The ratio of the area of the footprint (footprintWKT) to the area of the true (original, or most specific) spatial representation of the Location. Legal values are 0, greater than or equal to 1, or undefined. A value of 1 is an exact match or 100% overlap. A value of 0 should be used if the given footprint does not completely contain the original representation. The footprintSpatialFit is undefined (and should be left empty) if the original representation is a point without uncertainty and the given georeference is not that same point (without uncertainty). If both the original and the given georeference are the same point, the footprintSpatialFit is 1.",,"Detailed explanations with graphical examples can be found in the Georeferencing Best Practices, Chapman and Wieczorek, 2020 (https://doi.org/10.15468/doc-gg7h-s853).","`0`, `1`, `1.5708`",http://www.w3.org/1999/02/22-rdf-syntax-ns#Property,http://purl.org/dc/terms/Location,,,No,Yes,footprintSpatialFit
2020-08-23T20:41:28-05:00,http://rs.tdwg.org/dwc/terms/version/footprintSRS-2018-09-06,footprintSRS-2018-09-06,http://rs.tdwg.org/dwc/terms/version/,,recommended,,,,Footprint SRS,"A Well-Known Text (WKT) representation of the Spatial Reference System (SRS) for the footprintWKT of the Location. Do not use this term to describe the SRS of the decimalLatitude and decimalLongitude, even if it is the same as for the footprintWKT - use the geodeticDatum instead.",,,"`GEOGCS[""GCS_WGS_1984"", DATUM[""D_WGS_1984"", SPHEROID[""WGS_1984"",6378137,298.257223563]], PRIMEM[""Greenwich"",0], UNIT[""Degree"",0.0174532925199433]]` (WKT for the standard WGS84 Spatial Reference System EPSG:4326).",,,,,,,
2020-08-23T20:41:28-05:00,http://rs.tdwg.org/dwc/terms/version/footprintWKT-2017-10-06,footprintWKT-2017-10-06,http://rs.tdwg.org/dwc/terms/version/,,recommended,,,,Footprint WKT,"A Well-Known Text (WKT) representation of the shape (footprint, geometry) that defines the Location. A Location may have both a point-radius representation (see decimalLatitude) and a footprint representation, and they may differ from each other.",,,"`POLYGON ((10 20, 11 20, 11 21, 10 21, 10 20))` (the one-degree bounding box with opposite corners at longitude=10, latitude=20 and longitude=11, latitude=21)",http://www.w3.org/1999/02/22-rdf-syntax-ns#Property,http://purl.org/dc/terms/Location,,,No,Yes,footprintWKT
2020-08-23T20:41:28-05:00,http://rs.tdwg.org/dwc/terms/version/geodeticDatum-2017-10-06,geodeticDatum-2017-10-06,http://rs.tdwg.org/dwc/terms/version/,,recommended,,,,Geodetic Datum,"The ellipsoid, geodetic datum, or spatial reference system (SRS) upon which the geographic coordinates given in decimalLatitude and decimalLongitude as based.",,"Recommended best practice is to use the EPSG code of the SRS, if known. Otherwise use a controlled vocabulary for the name or code of the geodetic datum, if known. Otherwise use a controlled vocabulary for the name or code of the ellipsoid, if known. If none of these is known, use the value `unknown`.","`EPSG:4326`, `WGS84`, `NAD27`, `Campo Inchauspe`, `European 1950`, `Clarke 1866`, `unknown`",http://www.w3.org/1999/02/22-rdf-syntax-ns#Property,http://purl.org/dc/terms/Location,,,No,Yes,geodeticDatum
2020-08-23T20:41:28-05:00,http://rs.tdwg.org/dwc/terms/version/georeferencedBy-2017-10-06,georeferencedBy-2017-10-06,http://rs.tdwg.org/dwc/terms/version/,,recommended,,,,Georeferenced By,"A list (concatenated and separated) of names of people, groups, or organizations who determined the georeference (spatial representation) for the Location.",,Recommended best practice is to separate the values in a list with space vertical bar space (` | `).,"`Brad Millen (ROM)`, `Kristina Yamamoto | Janet Fang`",http://www.w3.org/1999/02/22-rdf-syntax-ns#Property,http://purl.org/dc/terms/Location,,,No,Yes,georeferencedBy
2020-08-23T20:41:28-05:00,http://rs.tdwg.org/dwc/terms/version/georeferenceProtocol-2020-08-20,georeferenceProtocol-2020-08-20,http://rs.tdwg.org/dwc/terms/version/,,recommended,,,,Georeference Protocol,"A description or reference to the methods used to determine the spatial footprint, coordinates, and uncertainties.",,,"`Georeferencing Quick Reference Guide (Zermoglio et al. 2020, https://doi.org/10.35035/e09p-h128)`",http://www.w3.org/1999/02/22-rdf-syntax-ns#Property,http://purl.org/dc/terms/Location,,,No,Yes,georeferenceProtocol
2020-08-23T20:41:28-05:00,http://rs.tdwg.org/dwc/terms/version/georeferenceRemarks-2017-10-06,georeferenceRemarks-2017-10-06,http://rs.tdwg.org/dwc/terms/version/,,recommended,,,,Georeference Remarks,"Notes or comments about the spatial description determination, explaining assumptions made in addition or opposition to the those formalized in the method referred to in georeferenceProtocol.",,,`Assumed distance by road (Hwy. 101)`.,http://www.w3.org/1999/02/22-rdf-syntax-ns#Property,http://purl.org/dc/terms/Location,,,No,Yes,georeferenceRemarks
2020-08-23T20:41:28-05:00,http://rs.tdwg.org/dwc/terms/version/georeferenceSources-2017-10-06,georeferenceSources-2017-10-06,http://rs.tdwg.org/dwc/terms/version/,,recommended,,,,Georeference Sources,"A list (concatenated and separated) of maps, gazetteers, or other resources used to georeference the Location, described specifically enough to allow anyone in the future to use the same resources.",,Recommended best practice is to separate the values in a list with space vertical bar space (` | `).,"`https://www.geonames.org/`, `USGS 1:24000 Florence Montana Quad | Terrametrics 2008 on Google Earth`, `GeoLocate`",http://www.w3.org/1999/02/22-rdf-syntax-ns#Property,http://purl.org/dc/terms/Location,,,No,Yes,georeferenceSources
2020-08-23T20:41:28-05:00,http://rs.tdwg.org/dwc/terms/version/georeferenceVerificationStatus-2017-10-06,georeferenceVerificationStatus-2017-10-06,http://rs.tdwg.org/dwc/terms/version/,,recommended,,,,Georeference Verification Status,A categorical description of the extent to which the georeference has been verified to represent the best possible spatial description.,,Recommended best practice is to use a controlled vocabulary.,"`requires verification`, `verified by collector`, `verified by curator`",http://www.w3.org/1999/02/22-rdf-syntax-ns#Property,http://purl.org/dc/terms/Location,,,No,Yes,georeferenceVerificationStatus
2020-08-23T20:41:28-05:00,http://rs.tdwg.org/dwc/terms/version/higherGeography-2017-10-06,higherGeography-2017-10-06,http://rs.tdwg.org/dwc/terms/version/,,recommended,,,,Higher Geography,A list (concatenated and separated) of geographic names less specific than the information captured in the locality term.,,"Recommended best practice is to separate the values in a list with space vertical bar space (` | `), with terms in order from least specific to most specific.","`North Atlantic Ocean`. `South America | Argentina | Patagonia | Parque Nacional Nahuel Huapi | Neuquén | Los Lagos` (with accompanying values `South America` in continent, `Argentina` in country, `Neuquén` in stateProvince, and `Los Lagos` in county.",http://www.w3.org/1999/02/22-rdf-syntax-ns#Property,http://purl.org/dc/terms/Location,,,No,Yes,higherGeography
2020-08-23T20:41:28-05:00,http://rs.tdwg.org/dwc/terms/version/higherGeographyID-2017-10-06,higherGeographyID-2017-10-06,http://rs.tdwg.org/dwc/terms/version/,,recommended,,,,Higher Geography ID,An identifier for the geographic region within which the Location occurred.,,Recommended best practice is to use a persistent identifier from a controlled vocabulary such as the Getty Thesaurus of Geographic Names.,"`http://vocab.getty.edu/tgn/1002002` (Antártida e Islas del Atlántico Sur, Territorio Nacional de la Tierra del Fuego, Argentina).",http://www.w3.org/1999/02/22-rdf-syntax-ns#Property,http://purl.org/dc/terms/Location,,,No,Yes,higherGeographyID
2020-08-23T20:41:28-05:00,http://rs.tdwg.org/dwc/terms/version/identificationQualifier-2017-10-06,identificationQualifier-2017-10-06,http://rs.tdwg.org/dwc/terms/version/,,recommended,,,,Identification Qualifier,"A brief phrase or a standard term (""cf."", ""aff."") to express the determiner's doubts about the Identification.","A brief phrase or a standard abbreviation (""cf. genus"", ""cf. species"", ""cf. var."", ""aff. species"", etc.) to express the determiner's doubts with respect to a specified taxonomic rank about the identification given in Scientific Taxon Name.","Splitting identification qualification and Scientific Taxon Name into separate fields is recommended practice in cases where only a single taxon name is available, or if the exchange format is able to keep relations between multiple names and identification qualifiers. Where the exchange format only supports simple multiplicities, a media item with multiple Scientific Taxon Names, some with, some without identification qualifiers, may have to be transferred with ""cf."" or ""aff."" qualifiers remaining embedded in the Scientific Taxon Name. Example: For the determinations ""cf. Fusarium oxysporum f. sp. palmarum"", ""Fusarium cf. oxysporum f. sp. palmarum"", ""Fusarium oxysporum cf. f. sp. palmarum"" the Scientific Taxon Name would always be ""Fusarium oxysporum f. sp. palmarum"", with Identification Qualifier ""cf. genus"", ""cf. species"" and ""cf. f.sp."", respectively. In most cases only the lowest taxon is in doubt, but cases exist where good reasons exist to suspect a specific or even infraspecific determination, without having a save generic identification.","`aff. agrifolia var. oxyadenia` (for `Quercus aff. agrifolia var. oxyadenia` with accompanying values `Quercus` in genus, `agrifolia`  in specificEpithet, `oxyadenia`  in infraspecificEpithet, and `var.` in taxonRank. `cf. var. oxyadenia` for `Quercus agrifolia cf. var. oxyadenia` with accompanying values `Quercus` in genus, `agrifolia` in specificEpithet, `oxyadenia` in infraspecificEpithet, and `var.` in taxonRank.",http://www.w3.org/1999/02/22-rdf-syntax-ns#Property,http://rs.tdwg.org/dwc/terms/attributes/TaxonomicCoverage,,,No,Yes,identificationQualifier
2020-08-23T20:41:28-05:00,http://rs.tdwg.org/dwc/terms/version/identifiedBy-2017-10-06,identifiedBy-2017-10-06,http://rs.tdwg.org/dwc/terms/version/,,recommended,,,,Identified By,"A list (concatenated and separated) of names of people, groups, or organizations who assigned the Taxon to the subject.",The name(s) of the person(s) who applied the Scientific Taxon Name to the media item or the occurrence represented in the media item.,Recommended best practice is to separate the values in a list with space vertical bar space (` | `).,"`James L. Patton`, `Theodore Pappenfuss | Robert Macey`",http://www.w3.org/1999/02/22-rdf-syntax-ns#Property,http://rs.tdwg.org/dwc/terms/attributes/TaxonomicCoverage,,,No,Yes,identifiedBy
2020-08-23T20:41:28-05:00,http://rs.tdwg.org/dwc/terms/version/island-2017-10-06,island-2017-10-06,http://rs.tdwg.org/dwc/terms/version/,,recommended,,,,Island,The name of the island on or near which the Location occurs.,,Recommended best practice is to use a controlled vocabulary such as the Getty Thesaurus of Geographic Names.,"`Nosy Be`, `Bikini Atoll`, `Vancouver`, `Viti Levu`, `Zanzibar`",http://www.w3.org/1999/02/22-rdf-syntax-ns#Property,http://purl.org/dc/terms/Location,,,No,Yes,island
2020-08-23T20:41:28-05:00,http://rs.tdwg.org/dwc/terms/version/islandGroup-2017-10-06,islandGroup-2017-10-06,http://rs.tdwg.org/dwc/terms/version/,,recommended,,,,Island Group,The name of the island group in which the Location occurs.,,Recommended best practice is to use a controlled vocabulary such as the Getty Thesaurus of Geographic Names.,"`Alexander Archipelago`, `Archipiélago Diego Ramírez`, `Seychelles`",http://www.w3.org/1999/02/22-rdf-syntax-ns#Property,http://purl.org/dc/terms/Location,,,No,Yes,islandGroup
2020-08-23T20:41:28-05:00,http://rs.tdwg.org/dwc/terms/version/lifeStage-2017-10-06,lifeStage-2017-10-06,http://rs.tdwg.org/dwc/terms/version/,,recommended,,,,Subject Life Stage,The age class or life stage of the biological individual(s) at the time the Occurrence was recorded.,"A description of the life-cycle stage of any organisms featured within the media, when relevant to the subject of the media, e. g., larvae, juvenile, adult.",Recommended best practice is to use a controlled vocabulary.,"`egg`, `eft`, `juvenile`, `adult`",http://www.w3.org/1999/02/22-rdf-syntax-ns#Property,http://rs.tdwg.org/dwc/terms/attributes/TaxonomicCoverage,,,No,Yes,lifeStage
2020-08-23T20:41:28-05:00,http://rs.tdwg.org/dwc/terms/version/locality-2017-10-06,locality-2017-10-06,http://rs.tdwg.org/dwc/terms/version/,,recommended,,,,Locality,"The specific description of the place. Less specific geographic information can be provided in other geographic terms (higherGeography, continent, country, stateProvince, county, municipality, waterBody, island, islandGroup). This term may contain information modified from the original to correct perceived errors or standardize the description.",,,"`Bariloche, 25 km NNE via Ruta Nacional 40 (=Ruta 237)`.",http://www.w3.org/1999/02/22-rdf-syntax-ns#Property,http://purl.org/dc/terms/Location,,,No,Yes,locality
2020-08-23T20:41:28-05:00,http://rs.tdwg.org/dwc/terms/version/locationAccordingTo-2017-10-06,locationAccordingTo-2017-10-06,http://rs.tdwg.org/dwc/terms/version/,,recommended,,,,Location According To,"Information about the source of this Location information. Could be a publication (gazetteer), institution, or team of individuals.",,,"`Getty Thesaurus of Geographic Names`, `GADM`",http://www.w3.org/1999/02/22-rdf-syntax-ns#Property,http://purl.org/dc/terms/Location,,,No,Yes,locationAccordingTo
2020-08-23T20:41:28-05:00,http://rs.tdwg.org/dwc/terms/version/locationID-2017-10-06,locationID-2017-10-06,http://rs.tdwg.org/dwc/terms/version/,,recommended,,,,Location ID,An identifier for the set of location information (data associated with dcterms:Location). May be a global unique identifier or an identifier specific to the data set.,,,`https://opencontext.org/subjects/768A875F-E205-4D0B-DE55-BAB7598D0FD1`,http://www.w3.org/1999/02/22-rdf-syntax-ns#Property,http://purl.org/dc/terms/Location,,,No,Yes,locationID
2020-08-23T20:41:28-05:00,http://rs.tdwg.org/dwc/terms/version/locationRemarks-2017-10-06,locationRemarks-2017-10-06,http://rs.tdwg.org/dwc/terms/version/,,recommended,,,,Location Remarks,Comments or notes about the Location.,,,`under water since 2005`,http://www.w3.org/1999/02/22-rdf-syntax-ns#Property,http://purl.org/dc/terms/Location,,,No,Yes,locationRemarks
2020-08-23T20:41:28-05:00,http://rs.tdwg.org/dwc/terms/version/maximumDepthInMeters-2017-10-06,maximumDepthInMeters-2017-10-06,http://rs.tdwg.org/dwc/terms/version/,,recommended,,,,Maximum Depth In Meters,"The greater depth of a range of depth below the local surface, in meters.",,,"`0`, `200`",http://www.w3.org/1999/02/22-rdf-syntax-ns#Property,http://purl.org/dc/terms/Location,,,No,Yes,maximumDepthInMeters
2020-08-23T20:41:28-05:00,http://rs.tdwg.org/dwc/terms/version/maximumDistanceAboveSurfaceInMeters-2017-10-06,maximumDistanceAboveSurfaceInMeters-2017-10-06,http://rs.tdwg.org/dwc/terms/version/,,recommended,,,,Maximum Distance Above Surface In Meters,"The greater distance in a range of distance from a reference surface in the vertical direction, in meters. Use positive values for locations above the surface, negative values for locations below. If depth measures are given, the reference surface is the location given by the depth, otherwise the reference surface is the location given by the elevation.",,,"`-1.5` (below the surface). `4.2` (above the surface). For a 1.5 meter sediment core from the bottom of a lake (at depth 20m) at 300m elevation: verbatimElevation: `300m` minimumElevationInMeters: `300`, maximumElevationInMeters: `300`, verbatimDepth: `20m`, minimumDepthInMeters: `20`, maximumDepthInMeters: `20`, minimumDistanceAboveSurfaceInMeters: `0`, maximumDistanceAboveSurfaceInMeters: `-1.5`.",http://www.w3.org/1999/02/22-rdf-syntax-ns#Property,http://purl.org/dc/terms/Location,,,No,Yes,maximumDistanceAboveSurfaceInMeters
2020-08-23T20:41:28-05:00,http://rs.tdwg.org/dwc/terms/version/maximumElevationInMeters-2017-10-06,maximumElevationInMeters-2017-10-06,http://rs.tdwg.org/dwc/terms/version/,,recommended,,,,Maximum Elevation In Meters,"The upper limit of the range of elevation (altitude, usually above sea level), in meters.",,,"`-205`, `1236`",http://www.w3.org/1999/02/22-rdf-syntax-ns#Property,http://purl.org/dc/terms/Location,,,No,Yes,maximumElevationInMeters
2020-08-23T20:41:28-05:00,http://rs.tdwg.org/dwc/terms/version/minimumDepthInMeters-2017-10-06,minimumDepthInMeters-2017-10-06,http://rs.tdwg.org/dwc/terms/version/,,recommended,,,,Minimum Depth In Meters,"The lesser depth of a range of depth below the local surface, in meters.",,,"`0`, `100`",http://www.w3.org/1999/02/22-rdf-syntax-ns#Property,http://purl.org/dc/terms/Location,,,No,Yes,minimumDepthInMeters
2020-08-23T20:41:28-05:00,http://rs.tdwg.org/dwc/terms/version/minimumDistanceAboveSurfaceInMeters-2017-10-06,minimumDistanceAboveSurfaceInMeters-2017-10-06,http://rs.tdwg.org/dwc/terms/version/,,recommended,,,,Minimum Distance Above Surface In Meters,"The lesser distance in a range of distance from a reference surface in the vertical direction, in meters. Use positive values for locations above the surface, negative values for locations below. If depth measures are given, the reference surface is the location given by the depth, otherwise the reference surface is the location given by the elevation.",,,"`-1.5` (below the surface). `4.2` (above the surface). For a 1.5 meter sediment core from the bottom of a lake (at depth 20m) at 300m elevation: verbatimElevation: `300m` minimumElevationInMeters: `300`, maximumElevationInMeters: `300`, verbatimDepth: `20m`, minimumDepthInMeters: `20`, maximumDepthInMeters: `20`, minimumDistanceAboveSurfaceInMeters: `0`, maximumDistanceAboveSurfaceInMeters: `-1.5`.",http://www.w3.org/1999/02/22-rdf-syntax-ns#Property,http://purl.org/dc/terms/Location,,,No,Yes,minimumDistanceAboveSurfaceInMeters
2020-08-23T20:41:28-05:00,http://rs.tdwg.org/dwc/terms/version/minimumElevationInMeters-2017-10-06,minimumElevationInMeters-2017-10-06,http://rs.tdwg.org/dwc/terms/version/,,recommended,,,,Minimum Elevation In Meters,"The lower limit of the range of elevation (altitude, usually above sea level), in meters.",,,"`-100`, `802`",http://www.w3.org/1999/02/22-rdf-syntax-ns#Property,http://purl.org/dc/terms/Location,,,No,Yes,minimumElevationInMeters
2020-08-23T20:41:28-05:00,http://rs.tdwg.org/dwc/terms/version/municipality-2017-10-06,municipality-2017-10-06,http://rs.tdwg.org/dwc/terms/version/,,recommended,,,,Municipality,"The full, unabbreviated name of the next smaller administrative region than county (city, municipality, etc.) in which the Location occurs. Do not use this term for a nearby named place that does not contain the actual location.",,Recommended best practice is to use a controlled vocabulary such as the Getty Thesaurus of Geographic Names.,"`Holzminden`, `Araçatuba`, `Ga-Segonyana`",http://www.w3.org/1999/02/22-rdf-syntax-ns#Property,http://purl.org/dc/terms/Location,,,No,Yes,municipality
2020-08-23T20:41:28-05:00,http://rs.tdwg.org/dwc/terms/version/nameAccordingTo-2017-10-06,nameAccordingTo-2017-10-06,http://rs.tdwg.org/dwc/terms/version/,,recommended,,,,Name According To,"The reference to the source in which the specific taxon concept circumscription is defined or implied - traditionally signified by the Latin ""sensu"" or ""sec."" (from secundum, meaning ""according to""). For taxa that result from identifications, a reference to the keys, monographs, experts and other sources should be given.","The taxonomic authority used to apply the name to the taxon, e. g., a person, book or web service.","Examples are ""Flora of North America"", ""Landrum 1981, Monograph of the Genus Myrceugenia (Myrtaceae)"", ""Peterson Field Guide to Birds of North America"", or ""Expert identification by J.Smith"".","`McCranie, J. R., D. B. Wake, and L. D. Wilson. 1996. The taxonomic status of Bolitoglossa schmidti, with comments on the biology of the Mesoamerican salamander Bolitoglossa dofleini (Caudata: Plethodontidae). Carib. J. Sci. 32:395-398.`, `Werner Greuter 2008`. `Lilljeborg 1861, Upsala Univ. Arsskrift, Math. Naturvet., pp. 4, 5`",http://www.w3.org/1999/02/22-rdf-syntax-ns#Property,http://rs.tdwg.org/dwc/terms/attributes/TaxonomicCoverage,,,No,Yes,nameAccordingTo
2020-08-23T20:41:28-05:00,http://rs.tdwg.org/dwc/terms/version/pointRadiusSpatialFit-2020-08-20,pointRadiusSpatialFit-2020-08-20,http://rs.tdwg.org/dwc/terms/version/,,recommended,,,,Point Radius Spatial Fit,"The ratio of the area of the point-radius (decimalLatitude, decimalLongitude, coordinateUncertaintyInMeters) to the area of the true (original, or most specific) spatial representation of the Location. Legal values are 0, greater than or equal to 1, or undefined. A value of 1 is an exact match or 100% overlap. A value of 0 should be used if the given point-radius does not completely contain the original representation. The pointRadiusSpatialFit is undefined (and should be left empty) if the original representation is a point without uncertainty and the given georeference is not that same point (without uncertainty). If both the original and the given georeference are the same point, the pointRadiusSpatialFit is 1.",,"Detailed explanations with graphical examples can be found in the Georeferencing Best Practices, Chapman and Wieczorek, 2020 (https://doi.org/10.15468/doc-gg7h-s853).","`0`, `1`, `1.5708`",http://www.w3.org/1999/02/22-rdf-syntax-ns#Property,http://purl.org/dc/terms/Location,,,No,Yes,pointRadiusSpatialFit
2020-08-23T20:41:28-05:00,http://rs.tdwg.org/dwc/terms/version/preparations-2017-10-06,preparations-2017-10-06,http://rs.tdwg.org/dwc/terms/version/,,recommended,,,,Subject Preparation Technique,A list (concatenated and separated) of preparations and preservation methods for a specimen.,,Recommended best practice is to separate the values in a list with space vertical bar space (` | `). See also Resource Creation Technique for technical aspects of digital media object creation.,"`fossil`, `cast`, `photograph`, `DNA extract`, `skin | skull | skeleton`, `whole animal (ETOH) | tissue (EDTA)`, `insect under CO2`, `cooled to immobility`",http://www.w3.org/1999/02/22-rdf-syntax-ns#Property,http://rs.tdwg.org/dwc/terms/attributes/TaxonomicCoverage,,,No,No,preparations
