document_modified,version,versionLocalName,version_isDefinedBy,version_issued,version_status,replaces_version,replaces1_version,replaces2_version,label,rdfs_comment,skos_scopeNote,dcterms_description,examples,rdf_type,tdwgutility_organizedInClass,tdwgutility_decision,tdwgutility_layer,tdwgutility_required,tdwgutility_repeatable,term_localName
2020-01-27T08:57:06-06:00,http://rs.tdwg.org/ac/terms/version/serviceExpectation-2013-10-28,serviceExpectation-2013-10-28,http://rs.tdwg.org/ac/terms/version/,2013-10-28,superseded,,,,Service Expectation,"A term that describes what service expectations users may have of the ac:accessURL. Recommended terms include online (denotes that the URL is expected to deliver the resource), authenticate (denotes that the URL delivers a login or other authentication interface requiring completion before delivery of the resource) published(non digital) (denotes that the URL is the identifier of a non-digital published work, for example a doi.) Communities should develop their own controlled vocabularies for Service Expectations.",,,,http://www.w3.org/1999/02/22-rdf-syntax-ns#Property,http://rs.tdwg.org/dwc/terms/attributes/ServiceAccessPoint,,2,No,No,serviceExpectation
2020-01-27T08:57:06-06:00,http://rs.tdwg.org/ac/terms/version/subjectCategoryVocabulary-2013-10-28,subjectCategoryVocabulary-2013-10-28,http://rs.tdwg.org/ac/terms/version/,2013-10-28,superseded,,,,Subject Category Vocabulary,Any vocabulary or formal classification from which terms in the Subject Category have been drawn.,,"The AC recommended vocabularies do not need to be cited here. There is no required linkage between individual Subject Category terms and the vocabulary; the mechanism is intended to support discovery of the normative URI for a term, but not guarantee it.",,http://www.w3.org/1999/02/22-rdf-syntax-ns#Property,http://rs.tdwg.org/dwc/terms/attributes/ContentCoverage,,2,No,Yes,subjectCategoryVocabulary
2020-01-27T08:57:06-06:00,http://rs.tdwg.org/ac/terms/version/subjectOrientation-2013-10-28,subjectOrientation-2013-10-28,http://rs.tdwg.org/ac/terms/version/,2013-10-28,superseded,,,,Subject Orientation,"Specific orientation (= direction, view angle) of the subject represented in the media resource with respect to the acquisition device.",,"Examples: ""dorsal"", ""ventral"", ""frontal"", etc. No formal encoding scheme as yet exists. The term is repeatable e.g., in the case of a composite image, consisting of a combination of different view orientations.",,http://www.w3.org/1999/02/22-rdf-syntax-ns#Property,http://rs.tdwg.org/dwc/terms/attributes/TaxonomicCoverage,,2,No,Yes,subjectOrientation
2020-01-27T08:57:06-06:00,http://rs.tdwg.org/ac/terms/version/subjectPart-2013-10-28,subjectPart-2013-10-28,http://rs.tdwg.org/ac/terms/version/,2013-10-28,superseded,,,,Subject Part,"The portion or product of organism morphology, behaviour, environment, etc. that is either predominantly shown or particularly well exemplified by the media resource.",,"No formal encoding scheme as yet exists. Examples are ""whole body"", ""head"", ""flower"", ""leaf"", ""canopy"" (of a rain forest stand). Several anatomical ontologies are emerging in http://www.obofoundry.org/",,http://www.w3.org/1999/02/22-rdf-syntax-ns#Property,http://rs.tdwg.org/dwc/terms/attributes/TaxonomicCoverage,,2,No,Yes,subjectPart
2020-01-27T08:57:06-06:00,http://rs.tdwg.org/ac/terms/version/subtype-2013-10-28,subtype-2013-10-28,http://rs.tdwg.org/ac/terms/version/,2013-10-28,superseded,,,,Subtype,Any URI may be used that provides for more specialization than the type. Possible values are community-defined.,"The subtype term may not be applied to Collection objects. However, the Description term in the Content Coverage Vocabulary may add further description to a Collection object. The subtype vocabulary may be extended by users provided they identify the term by a URI which is not in the ac namespace. Conforming applications may choose to ignore these. ","The following list provides examples of strings from which a community could generate URIs for specializations of dcterms:type for use with ac:subtype: Drawing, Painting, Logo, Icon, Illustration, Graphic, Photograph, Animation, Film, SlideShow, DesignPlan, Diagram, Map, MusicalNotation, IdentificationKey, ScannedText, RecordedText, RecordedOrganism, TaxonPage, MultimediaLearningObject, VirtualRealityEnvironment, GlossaryPage. Communities should define the URI in a namespace of their choosing or devising. For example, ""http://my.inst.org/namespace/metadata/subtype/SlideShow""). See ac:subtypeLiteral for usage with strings. ",,http://www.w3.org/1999/02/22-rdf-syntax-ns#Property,http://rs.tdwg.org/dwc/terms/attributes/Management,,1,No,Yes,subtype
2020-01-27T08:57:06-06:00,http://rs.tdwg.org/ac/terms/version/subtypeLiteral-2013-10-28,subtypeLiteral-2013-10-28,http://rs.tdwg.org/ac/terms/version/,2013-10-28,superseded,,,,Subtype,The subtype should provide more specialization than the type. Possible values are community-defined.,"The subtypeLiteral term may not be applied to Collection objects. However, the Description term in the Content Coverage Vocabulary may add further description to a Collection object.","The following list provides examples of strings upon which a community could base specializations of dc:type for use with ac:subtypeLiteral: Drawing, Painting, Logo, Icon, Illustration, Graphic, Photograph, Animation, Film, SlideShow, DesignPlan, Diagram, Map, MusicalNotation, IdentificationKey, ScannedText, RecordedText, RecordedOrganism, TaxonPage, MultimediaLearningObject, VirtualRealityEnvironment, GlossaryPage.  See ac:subtype for usage with URIs.",,http://www.w3.org/1999/02/22-rdf-syntax-ns#Property,http://rs.tdwg.org/dwc/terms/attributes/Management,,1,No,Yes,subtypeLiteral
2020-01-27T08:57:06-06:00,http://rs.tdwg.org/ac/terms/version/tag-2013-10-28,tag-2013-10-28,http://rs.tdwg.org/ac/terms/version/,2013-10-28,superseded,,,,Tag,General keywords or tags.,,"Tags may be multi-worded phrases. Where scientific names, common names, geographic locations, etc. are separable, those should go into the more specific coverage metadata items provided further below. Examples: ""flower diagram"". Character or part keywords like ""leaf"", or ""flower color"" are especially desirable.",,http://www.w3.org/1999/02/22-rdf-syntax-ns#Property,http://rs.tdwg.org/dwc/terms/attributes/ContentCoverage,,1,No,Yes,tag
2020-01-27T08:57:06-06:00,http://rs.tdwg.org/ac/terms/version/taxonCount-2013-10-28,taxonCount-2013-10-28,http://rs.tdwg.org/ac/terms/version/,2013-10-28,superseded,,,,Taxon Count,An exact or estimated number of taxa at the lowest applicable taxon rank (usually species or infraspecific) represented by the media resource (item or collection).,,"Primarily intended for resource collections and singular resources dealing with sets of taxa (e. g., identification tools, videos). It is recommended to give an exact or estimated number of specific taxa when a complete list of taxa is not available or practical. The count should contain only the taxa covered fully or primarily by the resource. For a taxon page and most images this will be ""1"", i. e. other taxa mentioned on the side or in the background should not be counted. However, sometimes a resource may illustrate an ecological or behavioral entity with multiple species, e. g., a host-pathogen interaction; taxon count would then indicate the known number of species in this interaction. This should be a single integer number. Leave the field empty if you cannot estimate the information (do not enter 0). Additional taxon counts at higher levels (e. g. how many families are covered by a digital Fauna) should be given verbatim in the resource description, not here.",,http://www.w3.org/1999/02/22-rdf-syntax-ns#Property,http://rs.tdwg.org/dwc/terms/attributes/TaxonomicCoverage,,1,No,No,taxonCount
2020-01-27T08:57:06-06:00,http://rs.tdwg.org/ac/terms/version/taxonCoverage-2013-10-28,taxonCoverage-2013-10-28,http://rs.tdwg.org/ac/terms/version/,2013-10-28,superseded,,,,Taxon Coverage,"A higher taxon (e. g., a genus, family, or order) at the level of the genus or higher, that covers all taxa that are the primary subject of the resource (which may be a media item or a collection).",,"Example: Where the subject of an image is several species of ducks with trees visible in the background, Taxon Coverage would still be Anatidae (and not Biota). Example: ""Aves"" for a bird key or a bird image collection. Do not add a rank (""Class Aves"") in this field. Note that this somewhat expands the usage of ncd:taxonCoverage which, however has not yet been adopted by TDWG, and which specifies at the Family level or higher. For collections it is recommended to follow ncd:taxonCoverage to avoid conflicts between an AC record and a record arising from use of the un-adopted NCD. If the resource contains a single taxon, this should be placed in Scientific Taxon Name. In this case Taxon Coverage may be left empty, but if not, care should be taken that the entries do not conflict. Example: If Scientific Taxon Name is Quercus alba then Taxon Coverage, if provided at all, should be Quercus.",,http://www.w3.org/1999/02/22-rdf-syntax-ns#Property,http://rs.tdwg.org/dwc/terms/attributes/TaxonomicCoverage,,1,No,No,taxonCoverage
2020-01-27T08:57:06-06:00,http://rs.tdwg.org/ac/terms/version/timeOfDay-2013-10-28,timeOfDay-2013-10-28,http://rs.tdwg.org/ac/terms/version/,2013-10-28,superseded,,,,Time of Day,Free text information beyond exact clock times.,,"Examples in English: afternoon, twilight.",,http://www.w3.org/1999/02/22-rdf-syntax-ns#Property,http://purl.org/dc/terms/PeriodOfTime,,1,No,No,timeOfDay
2020-01-27T08:57:06-06:00,http://rs.tdwg.org/ac/terms/version/variant-2013-10-28,variant-2013-10-28,http://rs.tdwg.org/ac/terms/version/,2013-10-28,superseded,,,,Variant,"A URI designating what this Service Access Point provides. Some suggested values are the URIs ac:Thumbnail, ac:Trailer, ac:LowerQuality, ac:MediumQuality, ac:GoodQuality, ac:BestQuality, and ac:Offline. Additional URIs from communities of practice may be introduced.",,,,http://www.w3.org/1999/02/22-rdf-syntax-ns#Property,http://rs.tdwg.org/dwc/terms/attributes/ServiceAccessPoint,,1,No,Yes,variant
2020-01-27T08:57:06-06:00,http://rs.tdwg.org/ac/terms/version/variantDescription-2013-10-28,variantDescription-2013-10-28,http://rs.tdwg.org/ac/terms/version/,2013-10-28,superseded,,,,Variant Description,Text that describes this Service Access Point variant,,"Most variants (thumb, low-res, high-res) are self-explanatory and it is best practice to leave this property empty if no special description is needed. It is provided for cases that require additional information (e.g., video shortened instead of simply quality reduced).",,http://www.w3.org/1999/02/22-rdf-syntax-ns#Property,http://rs.tdwg.org/dwc/terms/attributes/ServiceAccessPoint,,2,No,No,variantDescription
2020-01-27T08:57:06-06:00,http://rs.tdwg.org/ac/terms/version/variantLiteral-2013-10-28,variantLiteral-2013-10-28,http://rs.tdwg.org/ac/terms/version/,2013-10-28,superseded,,,,Variant,Text that describes this Service Access Point variant.,,"This is an alternative to ac:variant where using a string is preferred over a URI. It is best practice to use ac:variant instead of ac:variantLiteral wherever practical. Value may be free text, but it is suggested to consider including terminology based on the following: Thumbnail: Service Access Point provides a thumbnail image, short sound clip, or short movie clip that can be used in addition to the resource to represent the media object, typically at lower quality and higher compression than a preview object. A typical size for a tiny thumbnail image may be 50-100 pixels in the longer dimension. Trailer: Service Access Point provides video clip preview, in the form of a specifically authored ""Trailer"", which may provide somewhat different content than the original resource. Lower Quality: Service Access Point provides a lower quality version of the media resource, suitable e. g. for web sites. Medium Quality: Service Access Point provides a medium quality version of the media resource, e. g. shortened in duration, or reduced size, using lower resolution or higher compression causing moderate artifacts. Good Quality: Service Access Point provides a good quality version of the media resource intended for resources displayed as primary information; e. g. an image between 800 and 1600 px in width or height. Best Quality: Service Access Point provides the highest available quality of the media resource, whatever its resolution or quality level. Offline: Service Access Point provides data about an offline resource.",,http://www.w3.org/1999/02/22-rdf-syntax-ns#Property,http://rs.tdwg.org/dwc/terms/attributes/ServiceAccessPoint,,2,No,Yes,variantLiteral
2020-01-27T08:57:32-06:00,http://rs.tdwg.org/ac/terms/version/accessURI-2020-01-27,accessURI-2020-01-27,http://rs.tdwg.org/ac/terms/version/,2020-01-27,recommended,http://rs.tdwg.org/ac/terms/version/accessURI-2013-10-28,,,Access URI,A URI that uniquely identifies a service that provides a representation of the underlying resource.,"If this resource can be acquired by an http request, its http URL SHOULD be given. If not, but it has some URI in another URI scheme, that MAY be given here.","Value might point to something offline, such as a published CD, etc. For example, the doi of a published CD would be a suitable value.",,http://www.w3.org/1999/02/22-rdf-syntax-ns#Property,http://rs.tdwg.org/ac/terms/ServiceAccessPoint,,,No,No,accessURI
2020-01-27T08:57:32-06:00,http://rs.tdwg.org/ac/terms/version/associatedObservationReference-2020-01-27,associatedObservationReference-2020-01-27,http://rs.tdwg.org/ac/terms/version/,2020-01-27,recommended,http://rs.tdwg.org/ac/terms/version/associatedObservationReference-2013-10-28,,,Associated Observation Reference,A reference to an observation associated with this resource.,,,,http://www.w3.org/1999/02/22-rdf-syntax-ns#Property,http://rs.tdwg.org/dwc/terms/attributes/RelatedResources,,,No,Yes,associatedObservationReference
2020-01-27T08:57:32-06:00,http://rs.tdwg.org/ac/terms/version/associatedSpecimenReference-2020-01-27,associatedSpecimenReference-2020-01-27,http://rs.tdwg.org/ac/terms/version/,2020-01-27,recommended,http://rs.tdwg.org/ac/terms/version/associatedSpecimenReference-2013-10-28,,,Associated Specimen Reference,A reference to a specimen associated with this resource.,,"Supports finding a specimen resource, where additional information is available. If several resources relate to the same specimen, these are implicitly related. Examples: for NHM ""BM 23974324"" for a barcoded or ""BM Smith 32"" for a non-barcoded specimen; for UNITS: ""TSB 28637""; for PMSL: ""PMSL-Lepidoptera-2534781"". Ideally this may be a URI identifying a specimen record that is available online.",,http://www.w3.org/1999/02/22-rdf-syntax-ns#Property,http://rs.tdwg.org/dwc/terms/attributes/RelatedResources,,,No,Yes,associatedSpecimenReference
2020-01-27T08:57:32-06:00,http://rs.tdwg.org/ac/terms/version/attributionLinkURL-2020-01-27,attributionLinkURL-2020-01-27,http://rs.tdwg.org/ac/terms/version/,2020-01-27,recommended,http://rs.tdwg.org/ac/terms/version/attributionLinkURL-2013-10-28,,,Attribution Link URL,"The URL where information about ownership, attribution, etc. of the resource may be found.",,"This URL may be used in creating a clickable logo. Providers should consider making this link as specific and useful to consumers as possible, e. g., linking to a metadata page of the specific image resource rather than to a generic page describing the owner or provider of a resource.",,http://www.w3.org/1999/02/22-rdf-syntax-ns#Property,http://rs.tdwg.org/dwc/terms/attributes/Attribution,,,No,No,attributionLinkURL
2020-01-27T08:57:32-06:00,http://rs.tdwg.org/ac/terms/version/attributionLogoURL-2020-01-27,attributionLogoURL-2020-01-27,http://rs.tdwg.org/ac/terms/version/,2020-01-27,recommended,http://rs.tdwg.org/ac/terms/version/attributionLogoURL-2013-10-28,,,Attribution URL,The URL of the icon or logo image to appear in source attribution.,,Entering this URL into a browser should only result in the icon (not in a webpage including the icon).,,http://www.w3.org/1999/02/22-rdf-syntax-ns#Property,http://rs.tdwg.org/dwc/terms/attributes/Attribution,,,No,No,attributionLogoURL
2021-10-07T13:17:47-05:00,http://rs.tdwg.org/ac/terms/version/caption-2020-01-27,caption-2020-01-27,http://rs.tdwg.org/ac/terms/version/,2020-01-27,superseded,http://rs.tdwg.org/ac/terms/version/caption-2013-10-28,,,Caption,"As alternative or in addition to description, a caption is free-form text to be displayed together with (rather than instead of) a resource that is suitable for captions (especially images).",,"If both description and caption are present in the metadata, a description is typically displayed instead of the resource, a caption together with the resource. Often only one of description or caption is present; choose the term most appropriate for your metadata.",,http://www.w3.org/1999/02/22-rdf-syntax-ns#Property,http://rs.tdwg.org/dwc/terms/attributes/ContentCoverage,,,No,No,caption
2020-01-27T08:57:32-06:00,http://rs.tdwg.org/ac/terms/version/captureDevice-2020-01-27,captureDevice-2020-01-27,http://rs.tdwg.org/ac/terms/version/,2020-01-27,recommended,http://rs.tdwg.org/ac/terms/version/captureDevice-2013-10-28,,,Capture Device,Free form text describing the device or devices used to create the resource.,,"It is best practice to record the device; this may include a combination such as camera plus lens, or camera plus microscope. Examples: ""Canon Supershot 2000"", ""Makroscan Scanner 2000"", ""Zeiss Axioscope with Camera IIIu"", ""SEM (Scanning Electron Microscope)"".",,http://www.w3.org/1999/02/22-rdf-syntax-ns#Property,http://rs.tdwg.org/dwc/terms/attributes/ResourceCreation,,,No,No,captureDevice
2023-09-05T08:12:41-05:00,http://rs.tdwg.org/ac/terms/version/commenter-2020-01-27,commenter-2020-01-27,http://rs.tdwg.org/ac/terms/version/,2020-01-27,superseded,http://rs.tdwg.org/ac/terms/version/commenter-2013-10-28,,,Commenter,A URI denoting a person who created a comment.,Implementers and communities of practice MAY produce restrictions or recommendations on the choice of vocabularies.,"See also Reviewer Comments for the distinction between Comments and Reviewer Comments. See also the entry for ac:commenterLiteral and the section Namespaces, Prefixes and Term Names in the Audubon Core Term List document for discussion of the rationale for separate terms taking URI values from those taking Literal values where both are possible. Normal practice is to use the same Label if both are provided. Labels have no effect on information discovery and are only suggestions.",,http://www.w3.org/1999/02/22-rdf-syntax-ns#Property,http://rs.tdwg.org/dwc/terms/attributes/Management,,,No,No,commenter
2023-09-05T08:12:41-05:00,http://rs.tdwg.org/ac/terms/version/commenterLiteral-2020-01-27,commenterLiteral-2020-01-27,http://rs.tdwg.org/ac/terms/version/,2020-01-27,superseded,http://rs.tdwg.org/ac/terms/version/commenterLiteral-2013-10-28,,,Commenter,"The name of a person who created a comment, or the literal ""anonymous"" (= anonymously commented).",,"See also Reviewer Comments for the distinction between Comments and Reviewer Comments. See also the entry for ac:commenter and the section Namespaces, Prefixes and Term Names in the Audubon Core Term List document for discussion of the rationale for separate terms taking URI values from those taking Literal values where both are possible. Normal practice is to use the same Label if both are provided. Labels have no effect on information discovery and are only suggestions.",,http://www.w3.org/1999/02/22-rdf-syntax-ns#Property,http://rs.tdwg.org/dwc/terms/attributes/Management,,,No,No,commenterLiteral
2020-01-27T08:57:32-06:00,http://rs.tdwg.org/ac/terms/version/comments-2020-01-27,comments-2020-01-27,http://rs.tdwg.org/ac/terms/version/,2020-01-27,recommended,http://rs.tdwg.org/ac/terms/version/comments-2013-10-28,,,Comments,"Any comment provided on the media resource, as free-form text.",Best practice would also identify the commenter.,"Comments may refer to the resource itself (e. g., asserting a taxon name or location of a biological subject in an image), or to the relation between resource and associated metadata (e. g., asserting that the taxon name given in the metadata is wrong, without asserting a positive identification). There is a separate item for Reviewer Comments, which is defined more as an expert-level review. Implementers or communities of practice might establish conventions about the meaning of the absence of a commenter, but this specification is silent on that matter.",,http://www.w3.org/1999/02/22-rdf-syntax-ns#Property,http://rs.tdwg.org/dwc/terms/attributes/Management,,,No,Yes,comments
2020-01-27T08:57:32-06:00,http://rs.tdwg.org/ac/terms/version/derivedFrom-2020-01-27,derivedFrom-2020-01-27,http://rs.tdwg.org/ac/terms/version/,2020-01-27,recommended,http://rs.tdwg.org/ac/terms/version/derivedFrom-2013-10-28,,,Derived From,A reference to an original resource from which the current one is derived.,"Human readable, or doi number, or URL. Simple name of parent for human readable.","Derivation of one resource from another is of special interest for identification tools (e. g. a key from an unpublished data set, as in FRIDA, or a PDA key from a PC or web key) or web services (e. g. a name synonymization service being derived from a specific data set). It may very rarely also be known where one image or sound recording is derived from another (but compare the separate mechanism to be used for quality/resolution levels). Can be repeated if a montage of images.",,http://www.w3.org/1999/02/22-rdf-syntax-ns#Property,http://rs.tdwg.org/dwc/terms/attributes/RelatedResources,,,No,Yes,derivedFrom
2020-01-27T08:57:32-06:00,http://rs.tdwg.org/ac/terms/version/digitizationDate-2020-01-27,digitizationDate-2020-01-27,http://rs.tdwg.org/ac/terms/version/,2020-01-27,recommended,http://rs.tdwg.org/ac/terms/version/digitizationDate-2013-10-28,,,Date and Time Digitized,"Date the first digital version was created, if different from Original Date and Time found in the Temporal Coverage Vocabulary.","The date and time MUST comply with the World Wide Web Consortium (W3C) datetime practice, https://www.w3.org/TR/NOTE-datetime, which requires that date and time representation correspond to ISO 8601:1998, but with year fields always comprising 4 digits. This makes datetime records compliant with 8601:2004, https://www.iso.org/standard/40874.html. AC datetime values MAY also follow 8601:2004 for ranges by separating two IS0 8601 datetime fields by a solidus (""forward slash"", '/'). Use the international (ISO/xml) format yyyy-mm-ddThh:mm (e. g. ""2007-12-31"" or ""2007-12-31T14:59""). Where available, timezone information SHOULD be added. ","This is often not the media creation or modification date. For example, if photographic prints have been scanned, the date of that scanning is what this term carries, but Original Date and Time is that depicted in the print. In the case of digital images containing EXIF, whereas the EXIF capture date does not contain time zone information, but EXIF GPSDateStamp and GPSTimeStamp may be relevant as these include time-zone information. See also Metadata Working Group Guidelines for Handling Image Metadata, Version 2.0 (November 2010), https://web.archive.org/web/20180919181934/http://www.metadataworkinggroup.org/pdf/mwg_guidance.pdf, which has best practice advice on handling time-zone-less EXIF date/time data. See also the Wikipedia IS0 8601 entry, https://en.wikipedia.org/wiki/ISO_8601, for further explanation and examples.",,http://www.w3.org/1999/02/22-rdf-syntax-ns#Property,http://rs.tdwg.org/dwc/terms/attributes/ResourceCreation,,,No,No,digitizationDate
2020-01-27T08:57:32-06:00,http://rs.tdwg.org/ac/terms/version/fundingAttribution-2020-01-27,fundingAttribution-2020-01-27,http://rs.tdwg.org/ac/terms/version/,2020-01-27,recommended,http://rs.tdwg.org/ac/terms/version/fundingAttribution-2013-10-28,,,Funding,Text description of organizations or individuals who funded the creation of the resource.,,,,http://www.w3.org/1999/02/22-rdf-syntax-ns#Property,http://rs.tdwg.org/dwc/terms/attributes/Attribution,,,No,Yes,fundingAttribution
2020-01-27T08:57:32-06:00,http://rs.tdwg.org/ac/terms/version/furtherInformationURL-2020-01-27,furtherInformationURL-2020-01-27,http://rs.tdwg.org/ac/terms/version/,2020-01-27,recommended,http://rs.tdwg.org/ac/terms/version/furtherInformationURL-2013-10-28,,,Further Information URL,The URL of a Web site that provides additional information about the version of the media resource that is provided by the Service Access Point.,,,,http://www.w3.org/1999/02/22-rdf-syntax-ns#Property,http://rs.tdwg.org/ac/terms/ServiceAccessPoint,,,No,No,furtherInformationURL
2020-01-27T08:57:32-06:00,http://rs.tdwg.org/ac/terms/version/hashFunction-2020-01-27,hashFunction-2020-01-27,http://rs.tdwg.org/ac/terms/version/,2020-01-27,recommended,http://rs.tdwg.org/ac/terms/version/hashFunction-2013-10-28,,,Hash Function,The cryptographic hash function used to compute the value given in the Hash Value.,,"Recommended values include MD5, SHA-1, SHA-224,SHA-256, SHA-384, SHA-512, SHA-512/224 and SHA-512/256",,http://www.w3.org/1999/02/22-rdf-syntax-ns#Property,http://rs.tdwg.org/ac/terms/ServiceAccessPoint,,,No,No,hashFunction
2020-01-27T08:57:32-06:00,http://rs.tdwg.org/ac/terms/version/hashValue-2020-01-27,hashValue-2020-01-27,http://rs.tdwg.org/ac/terms/version/,2020-01-27,recommended,http://rs.tdwg.org/ac/terms/version/hashValue-2013-10-28,,,Hash,The value computed by a hash function applied to the media that will be delivered at the access point.,,"Best practice is to also specify the hash function by supplying a value of the Hash Function term, using one of the standard literals from the Notes there.",,http://www.w3.org/1999/02/22-rdf-syntax-ns#Property,http://rs.tdwg.org/ac/terms/ServiceAccessPoint,,,No,No,hashValue
2023-09-05T08:12:41-05:00,http://rs.tdwg.org/ac/terms/version/hasServiceAccessPoint-2020-01-27,hasServiceAccessPoint-2020-01-27,http://rs.tdwg.org/ac/terms/version/,2020-01-27,superseded,http://rs.tdwg.org/ac/terms/version/hasServiceAccessPoint-2013-10-28,,,Service Access Point,"In a chosen serialization (RDF, XML Schema, etc.) the potentially multiple service access points (e.g., for different resolutions of an image) might be provided in a referenced or in a nested object. This property identifies one such access point. That is, each of potentially multiple values of hasServiceAccessPoint identifies a set of representation-dependent metadata using the properties defined under the Service Access Point Vocabulary section of the Audubon Core Term List document.",,"Some serializations may flatten the model of service-access points by (a) dropping ac:hasServiceAccessPoint, ac:variant and ac:variantLiteral, (b) repeating properties from the Service Access Point Vocabulary and prefixing them with values of ac:variantLiteral. If such a flat serialization is necessary for services, we recommend to select from among term names of the form ""AB"" where ""A"" is one of thumbnail, trailer, lowerQuality, mediumQuality, goodQuality, bestQuality, offline and ""B"" is one of AccessURI, Format, Extent, FurtherInformationURL, LicensingException, ServiceExpectation (example: thumbnailAccessURI). Implementers in specific constraint languages such as XML Schema or RDF may wish to make Access URI and perhaps dcterms:format mandatory on instances of the service access point.",,http://www.w3.org/1999/02/22-rdf-syntax-ns#Property,http://rs.tdwg.org/dwc/terms/attributes/Management,,,No,Yes,hasServiceAccessPoint
2020-01-27T08:57:32-06:00,http://rs.tdwg.org/ac/terms/version/IDofContainingCollection-2020-01-27,IDofContainingCollection-2020-01-27,http://rs.tdwg.org/ac/terms/version/,2020-01-27,recommended,http://rs.tdwg.org/ac/terms/version/IDofContainingCollection-2013-10-28,,,ID of Containing Collection,"If the resource is contained in a Collection, this field identifies that Collection uniquely.",,Repeatable: A media resource may be member of multiple collections. The form of the identifier is left to implementers of specific implementations.,,http://www.w3.org/1999/02/22-rdf-syntax-ns#Property,http://rs.tdwg.org/dwc/terms/attributes/RelatedResources,,,No,Yes,IDofContainingCollection
2020-01-27T08:57:32-06:00,http://rs.tdwg.org/ac/terms/version/licenseLogoURL-2020-01-27,licenseLogoURL-2020-01-27,http://rs.tdwg.org/ac/terms/version/,2020-01-27,recommended,http://rs.tdwg.org/ac/terms/version/licenseLogoURL-2013-10-28,,,License Logo URL,A URL providing access to a logo that symbolizes the License.,,"The originating metadata provider is strongly urged to choose a suitable logo as a graphical representation of the license. Failure to do so may leave downstream aggregators in a difficult position to supply a logo that adequately represents the professional, legal, or social aims of the licensors (license givers). Example: http://i.creativecommons.org/l/by-nc-sa/3.0/us/88x31.png provides access to a logo image.",,http://www.w3.org/1999/02/22-rdf-syntax-ns#Property,http://rs.tdwg.org/dwc/terms/attributes/Attribution,,,No,No,licenseLogoURL
2020-01-27T08:57:32-06:00,http://rs.tdwg.org/ac/terms/version/licensingException-2020-01-27,licensingException-2020-01-27,http://rs.tdwg.org/ac/terms/version/,2020-01-27,recommended,http://rs.tdwg.org/ac/terms/version/licensingException-2013-10-28,,,Licensing Exception Statement,The licensing statement for this variant of the media resource if different from that given in the License Statement property of the resource.,,"Required only if this version has different licensing than that of the media resource. For example, the highest resolution version may be more restricted than lower resolution versions.",,http://www.w3.org/1999/02/22-rdf-syntax-ns#Property,http://rs.tdwg.org/ac/terms/ServiceAccessPoint,,,No,No,licensingException
2023-09-05T08:12:41-05:00,http://rs.tdwg.org/ac/terms/version/metadataCreator-2020-01-27,metadataCreator-2020-01-27,http://rs.tdwg.org/ac/terms/version/,2020-01-27,superseded,http://rs.tdwg.org/ac/terms/version/metadataCreator-2013-10-28,,,Metadata Creator,A URI representing a person or organization originally creating the resource metadata record.,,"See also the entry for ac:metadataCreatorLiteral and the section Namespaces, Prefixes and Term Names in the Audubon Core Term List document for discussion of the rationale for separate terms taking URI values from those taking Literal values where both are possible. Normal practice is to use the same Label if both are provided. Labels have no effect on information discovery and are only suggestions.",,http://www.w3.org/1999/02/22-rdf-syntax-ns#Property,http://purl.org/dc/terms/Agent,,,No,Yes,metadataCreator
2023-09-05T08:12:41-05:00,http://rs.tdwg.org/ac/terms/version/metadataCreatorLiteral-2020-01-27,metadataCreatorLiteral-2020-01-27,http://rs.tdwg.org/ac/terms/version/,2020-01-27,superseded,http://rs.tdwg.org/ac/terms/version/metadataCreatorLiteral-2013-10-28,,,Metadata Creator,Name of the person or organization originally creating the resource metadata record.,,"See also the entry for ac:metadataCreator and the section Namespaces, Prefixes and Term Names in the Audubon Core Term List document for discussion of the rationale for separate terms taking URI values from those taking Literal values where both are possible. Normal practice is to use the same Label if both are provided. Labels have no effect on information discovery and are only suggestions.",,http://www.w3.org/1999/02/22-rdf-syntax-ns#Property,http://purl.org/dc/terms/Agent,,,No,Yes,metadataCreatorLiteral
