document_modified,version,versionLocalName,version_isDefinedBy,version_issued,version_status,replaces_version,replaces1_version,replaces2_version,label,rdfs_comment,dcterms_description,examples,rdf_type,tdwgutility_abcdEquivalence,tdwgutility_organizedInClass,tdwgutility_decision,tdwgutility_usageScope,term_localName
2024-03-03T11:15:27-06:00,http://rs.tdwg.org/eco/terms/version/siteNestingDescription-2024-02-28,siteNestingDescription-2024-02-28,http://rs.tdwg.org/eco/terms/version/,2024-02-28,recommended,,,,Site Nesting Description,Textual description of the hierarchical sampling design.,Site refers to the location at which observations are made or samples/measurements are taken. The site can be at any level of hierarchy.,`5 sampling sites of 3-5 plots each`,http://www.w3.org/1999/02/22-rdf-syntax-ns#Property,not in ABCD,http://rs.tdwg.org/dwc/terms/Event,,extension,siteNestingDescription
2024-03-26T14:27:46-05:00,http://rs.tdwg.org/eco/terms/version/targetDegreeOfEstablishmentScope-2024-02-28,targetDegreeOfEstablishmentScope-2024-02-28,http://rs.tdwg.org/eco/terms/version/,2024-02-28,superseded,,,,Target Degree of Establishment Scope,The degrees of establishment of the dwc:Organisms targeted for sampling during the dwc:Event.,"Recommended best practice is to use controlled value strings from the controlled vocabulary (http://rs.tdwg.org/dwcdoe/) for dwc:degreeOfEstablishment. For details, refer to https://doi.org/10.3897/biss.3.38084. Recommended best practice is to separate multiple values in a list with space vertical bar space ( | ).",`native`; `invasive | widespreadInvasive`,http://www.w3.org/1999/02/22-rdf-syntax-ns#Property,not in ABCD,http://rs.tdwg.org/dwc/terms/Event,,extension,targetDegreeOfEstablishmentScope
2024-03-26T14:27:46-05:00,http://rs.tdwg.org/eco/terms/version/targetGrowthFormScope-2024-02-28,targetGrowthFormScope-2024-02-28,http://rs.tdwg.org/eco/terms/version/,2024-02-28,superseded,,,,Target Growth Form Scope,The growth forms or habits of the dwc:Organisms targeted for sampling during the dwc:Event.,Recommended best practice is to use a controlled vocabulary and separate multiple values in a list with space vertical bar space ( | ).,`tree`; `shrub | subShrub`,http://www.w3.org/1999/02/22-rdf-syntax-ns#Property,not in ABCD,http://rs.tdwg.org/dwc/terms/Event,,extension,targetGrowthFormScope
2024-03-26T14:27:46-05:00,http://rs.tdwg.org/eco/terms/version/targetHabitatScope-2024-02-28,targetHabitatScope-2024-02-28,http://rs.tdwg.org/eco/terms/version/,2024-02-28,superseded,,,,Target Habitat Scope,The habitats targeted for sampling during the dwc:Event.,Recommended best practice is to use a controlled vocabulary and separate the values in a list with space vertical bar space ( | ).,`dunes`; `pineForest`; `riparian`; `scrub | grassland`,http://www.w3.org/1999/02/22-rdf-syntax-ns#Property,not in ABCD,http://rs.tdwg.org/dwc/terms/Event,,extension,targetHabitatScope
2024-03-26T14:27:46-05:00,http://rs.tdwg.org/eco/terms/version/targetLifeStageScope-2024-02-28,targetLifeStageScope-2024-02-28,http://rs.tdwg.org/eco/terms/version/,2024-02-28,superseded,,,,Target Life Stage Scope,The age classes or life stages of the dwc:Organisms targeted for sampling during the dwc:Event.,This term is defined based on dwc:lifeStage (http://rs.tdwg.org/dwc/terms/lifeStage). Recommended best practice is to use the same controlled vocabulary as for dwc:lifeStage and to separate multiple values in a list with space vertical bar space ( | ).,`larva`; `adult | juvenile`,http://www.w3.org/1999/02/22-rdf-syntax-ns#Property,not in ABCD,http://rs.tdwg.org/dwc/terms/Event,,extension,targetLifeStageScope
2024-03-26T14:27:46-05:00,http://rs.tdwg.org/eco/terms/version/targetTaxonomicScope-2024-02-28,targetTaxonomicScope-2024-02-28,http://rs.tdwg.org/eco/terms/version/,2024-02-28,superseded,,,,Target Taxonomic Scope,The taxonomic group(s) targeted for sampling during the dwc:Event.,"The dwc:Event to which the eco:targetTaxonomicScope refers could be at any level of hierarchy. In the case of a higher level (parent) dwc:Event, include all taxonomic groups surveyed in the child dwc:Events that contributed to the parent dwc:Event. Recommended best practice is to separate multiple values in a list with space vertical bar space ( | ).",`Aves`; `Aves | Mammalia`; `Procellariformes`,http://www.w3.org/1999/02/22-rdf-syntax-ns#Property,not in ABCD,http://rs.tdwg.org/dwc/terms/Event,,extension,targetTaxonomicScope
2024-03-26T14:27:46-05:00,http://rs.tdwg.org/eco/terms/version/taxonCompletenessProtocols-2024-02-28,taxonCompletenessProtocols-2024-02-28,http://rs.tdwg.org/eco/terms/version/,2024-02-28,superseded,,,,Taxon Completeness Protocols,"A description of or reference (publication, URL) to the methods used to determine eco:taxonCompletenessReported.",This term allows users to determine how comprehensively an area has been sampled. Recommended best practice is to separate multiple values in a list with space vertical bar space ( | ).,`census | based on sampling effort`;  `based on species accumulation curves`,http://www.w3.org/1999/02/22-rdf-syntax-ns#Property,not in ABCD,http://rs.tdwg.org/dwc/terms/Event,,extension,taxonCompletenessProtocols
2024-03-26T14:27:46-05:00,http://rs.tdwg.org/eco/terms/version/taxonCompletenessReported-2024-02-28,taxonCompletenessReported-2024-02-28,http://rs.tdwg.org/eco/terms/version/,2024-02-28,superseded,,,,Taxon Completeness Reported,Statement about whether the taxonomic completeness of the dwc:Event was assessed.,"This term is meant to alert users that the inventory was conducted in such a way that all of the target taxa (the combination of eco:targetTaxonomicScope and eco:excludedTaxonomicScope) should have been detectable if they were present during the dwc:Event. This term can provide data users with a qualitative measure of how comprehensively an area has been surveyed, which assists in interpreting species populations, areas of occupancy, inferring species absences, etc. This term is only relevant if the dwc:Event used restricted search or open search methods. If taxonomic completeness was assessed, the methods used or an explanation of the basis of the completeness should be stated in eco: taxonCompletenessProtocols. Recommended best practice is to use controlled value strings from the controlled vocabulary designated for use with this term, listed at http://rs.tdwg.org/dwc/doc/tcr/.",`notReported`; `reportedComplete`; `reportedIncomplete`,http://www.w3.org/1999/02/22-rdf-syntax-ns#Property,not in ABCD,http://rs.tdwg.org/dwc/terms/Event,,extension,taxonCompletenessReported
2024-03-26T14:27:46-05:00,http://rs.tdwg.org/eco/terms/version/totalAreaSampledUnit-2024-02-28,totalAreaSampledUnit-2024-02-28,http://rs.tdwg.org/eco/terms/version/,2024-02-28,superseded,,,,Total Area Sampled Unit,The units associated with eco:totalAreaSampledValue,"Recommended best practice is to use a controlled vocabulary. For units containing exponents, use characters from the Unicode Latin-1 Supplement character set (hex 00B2 for squared and 00B3 for cubed).",`km²`,,not in ABCD,http://rs.tdwg.org/dwc/terms/Event,,extension,totalAreaSampledUnit
2024-03-03T11:15:27-06:00,http://rs.tdwg.org/eco/terms/version/totalAreaSampledValue-2024-02-28,totalAreaSampledValue-2024-02-28,http://rs.tdwg.org/eco/terms/version/,2024-02-28,recommended,,,,Total Area Sampled Value,The numeric value for the total area surveyed during the dwc:Event.,This area is always less than or equal to the eco:geospatialScopeAreaValue. An eco:totalAreaSampledValue must have a corresponding eco:totalAreaSampledUnit.,`0.8`,,not in ABCD,http://rs.tdwg.org/dwc/terms/Event,,extension,totalAreaSampledValue
2024-03-03T11:15:27-06:00,http://rs.tdwg.org/eco/terms/version/verbatimSiteDescriptions-2024-02-28,verbatimSiteDescriptions-2024-02-28,http://rs.tdwg.org/eco/terms/version/,2024-02-28,recommended,,,,Verbatim Site Descriptions,Original textual description of the site(s).,Site refers to the location at which observations are made or samples/measurements are taken. The site can be at any level of hierarchy. Recommended best practice is to separate multiple values in a list with space vertical bar space ( | ).,"`Wet flatwoods | Wet depression surrounded by mesic longleaf pine flatwoods | Ground cover of thick Andropogon spp., Sporobolus floridanus, Vaccinium spp, Rhynchospora spp., Centella erecta, Panicum rigidulum.`",http://www.w3.org/1999/02/22-rdf-syntax-ns#Property,not in ABCD,http://rs.tdwg.org/dwc/terms/Event,,extension,verbatimSiteDescriptions
2024-03-03T11:15:27-06:00,http://rs.tdwg.org/eco/terms/version/verbatimSiteNames-2024-02-28,verbatimSiteNames-2024-02-28,http://rs.tdwg.org/eco/terms/version/,2024-02-28,recommended,,,,Verbatim Site Names,A list (concatenated and separated) of original site names.,Site refers to the location at which observations are made or samples/measurements are taken. The site can be at any level of hierarchy. Recommended best practice is to separate multiple values in a list with space vertical bar space ( | ).,`East Coastal Fringe | St. Marks Wildlife Management Area`; `S1 | S2 | C1 | C2 | R14 | R22 | W1`,http://www.w3.org/1999/02/22-rdf-syntax-ns#Property,not in ABCD,http://rs.tdwg.org/dwc/terms/Event,,extension,verbatimSiteNames
2024-03-03T11:15:27-06:00,http://rs.tdwg.org/eco/terms/version/verbatimTargetScope-2024-02-28,verbatimTargetScope-2024-02-28,http://rs.tdwg.org/eco/terms/version/,2024-02-28,recommended,,,,Verbatim Target Scope,The verbatim original description of the dwc:Event scope.,"Recommended best practice is first to populate explicit scope terms to the fullest extent possible (e.g., eco:targetTaxonomicScope). It is not recommended to use this term in assessing absence or completeness.","`small mammals`; `freshwater macroinvertebrates`; `dead animals`, `ground-living insects`",,not in ABCD,http://rs.tdwg.org/dwc/terms/Event,,extension,verbatimTargetScope
2024-03-03T11:15:27-06:00,http://rs.tdwg.org/eco/terms/version/voucherInstitutions-2024-02-28,voucherInstitutions-2024-02-28,http://rs.tdwg.org/eco/terms/version/,2024-02-28,recommended,,,,Voucher Institutions,A list (concatenated and separated) of the names or acronyms of the institutions where vouchers collected during the dwc:Event were deposited.,Recommended best practice is to separate multiple values in a list with space vertical bar space ( | ).,`FMNH`; `AMNH | MVZ`; `Nairobi National Museum`,http://www.w3.org/1999/02/22-rdf-syntax-ns#Property,not in ABCD,http://rs.tdwg.org/dwc/terms/Event,,extension,voucherInstitutions
2024-03-26T14:27:46-05:00,http://rs.tdwg.org/eco/terms/version/absentTaxa-2024-03-26,absentTaxa-2024-03-26,http://rs.tdwg.org/eco/terms/version/,2024-03-26,recommended,http://rs.tdwg.org/eco/terms/version/absentTaxa-2024-02-28,,,Absent Taxa,A list (concatenated and separated) of taxa reported absent during the dwc:Event.,"Absences can be reported at any taxonomic level. Recommended best practice is to separate multiple values in a list with space vertical bar space ( | ). This term has an equivalent in the dwciri: namespace that allows only an IRI as a value, whereas this term allows for any string literal value.",`Parabuteo unicinctus | Geranoaetus melanoleucus`; `Cetoniinae | Aclopinae | Cyclocephala modesta`,http://www.w3.org/1999/02/22-rdf-syntax-ns#Property,not in ABCD,http://rs.tdwg.org/dwc/terms/Event,,extension,absentTaxa
2024-03-26T14:27:46-05:00,http://rs.tdwg.org/eco/terms/version/compilationSourceTypes-2024-03-26,compilationSourceTypes-2024-03-26,http://rs.tdwg.org/eco/terms/version/,2024-03-26,recommended,http://rs.tdwg.org/eco/terms/version/compilationSourceTypes-2024-02-28,,,Compilation Source Types,The types of data sources contributing to the compilation reported.,"This term is only relevant if the dwc:Event is a compilation in which one or more types of data sources were used. Recommended best practice is to use a controlled vocabulary and separate multiple values in a list with space vertical bar space ( | ). This term has an equivalent in the dwciri: namespace that allows only an IRI as a value, whereas this term allows for any string literal value.",`museumSpecimens`; `literature`; `expertKnowledge | localKnowledge`,http://www.w3.org/1999/02/22-rdf-syntax-ns#Property,not in ABCD,http://rs.tdwg.org/dwc/terms/Event,,extension,compilationSourceTypes
2024-03-26T14:27:46-05:00,http://rs.tdwg.org/eco/terms/version/compilationTypes-2024-03-26,compilationTypes-2024-03-26,http://rs.tdwg.org/eco/terms/version/,2024-03-26,recommended,http://rs.tdwg.org/eco/terms/version/compilationTypes-2024-02-28,,,Compilation Types,"A statement specifying whether data reported are derived from sampling events, ancillary data compiled from other sources, or a combination of both.","This term is only relevant if the dwc:Event is an inventory. Recommended best practice is to use a controlled vocabulary. Recommended best practice is to separate the values in a list with space vertical bar space (` | `). This term has an equivalent in the dwciri: namespace that allows only an IRI as a value, whereas this term allows for any string literal value.",`samplingEvents`; `compilationOfExistingSourcesAndSamplingEvents`; `compilationOfExistingSources`; `compilationOfExistingSourcesAndSamplingEvents | compilationOfExistingSources`,http://www.w3.org/1999/02/22-rdf-syntax-ns#Property,not in ABCD,http://rs.tdwg.org/dwc/terms/Event,,extension,compilationTypes
2024-03-26T14:27:46-05:00,http://rs.tdwg.org/eco/terms/version/eventDurationUnit-2024-03-26,eventDurationUnit-2024-03-26,http://rs.tdwg.org/eco/terms/version/,2024-03-26,recommended,http://rs.tdwg.org/eco/terms/version/eventDurationUnit-2024-02-28,,,Event Duration Unit,The units associated with the eco:eventDurationValue.,"Recommended best practice is to use a controlled vocabulary. This term has an equivalent in the dwciri: namespace that allows only an IRI as a value, whereas this term allows for any string literal value.",`minutes`; `hours`; `days`; `months`; `years`,http://www.w3.org/1999/02/22-rdf-syntax-ns#Property,not in ABCD,http://rs.tdwg.org/dwc/terms/Event,,extension,eventDurationUnit
2024-03-26T14:27:46-05:00,http://rs.tdwg.org/eco/terms/version/excludedDegreeOfEstablishmentScope-2024-03-26,excludedDegreeOfEstablishmentScope-2024-03-26,http://rs.tdwg.org/eco/terms/version/,2024-03-26,recommended,http://rs.tdwg.org/eco/terms/version/excludedDegreeOfEstablishmentScope-2024-02-28,,,Excluded Degree of Establishment Scope,The degrees of establishment of the dwc:Organisms explicitly excluded from sampling during the dwc:Event.,"Recommended best practice is to use controlled value strings from the controlled vocabulary (http://rs.tdwg.org/dwcdoe/) for dwc:degreeOfEstablishment. For details, refer to https://doi.org/10.3897/biss.3.38084. Recommended best practice is to separate multiple values in a list with space vertical bar space ( | ). This term has an equivalent in the dwciri: namespace that allows only an IRI as a value, whereas this term allows for any string literal value.",`native`; `invasive | widespreadInvasive`,http://www.w3.org/1999/02/22-rdf-syntax-ns#Property,not in ABCD,http://rs.tdwg.org/dwc/terms/Event,,extension,excludedDegreeOfEstablishmentScope
2024-03-26T14:27:46-05:00,http://rs.tdwg.org/eco/terms/version/excludedGrowthFormScope-2024-03-26,excludedGrowthFormScope-2024-03-26,http://rs.tdwg.org/eco/terms/version/,2024-03-26,recommended,http://rs.tdwg.org/eco/terms/version/excludedGrowthFormScope-2024-02-28,,,Excluded Growth Form Scope,The growth forms or habits of the dwc:Organisms explicitly excluded from sampling during the dwc:Event.,"Recommended best practice is to use a controlled vocabulary and separate multiple values in a list with space vertical bar space ( | ). This term has an equivalent in the dwciri: namespace that allows only an IRI as a value, whereas this term allows for any string literal value.",`tree`; `shrub | subShrub`,http://www.w3.org/1999/02/22-rdf-syntax-ns#Property,not in ABCD,http://rs.tdwg.org/dwc/terms/Event,,extension,excludedGrowthFormScope
2024-03-26T14:27:46-05:00,http://rs.tdwg.org/eco/terms/version/excludedHabitatScope-2024-03-26,excludedHabitatScope-2024-03-26,http://rs.tdwg.org/eco/terms/version/,2024-03-26,recommended,http://rs.tdwg.org/eco/terms/version/excludedHabitatScope-2024-02-28,,,Excluded Habitat Scope,The habitats explicitly excluded from sampling during the dwc:Event.,"Recommended best practice is to use a controlled vocabulary and separate multiple values in a list with space vertical bar space ( | ). This term has an equivalent in the dwciri: namespace that allows only an IRI as a value, whereas this term allows for any string literal value.",`wetFlatwoods`; `swamp | estuary`,http://www.w3.org/1999/02/22-rdf-syntax-ns#Property,not in ABCD,http://rs.tdwg.org/dwc/terms/Event,,extension,excludedHabitatScope
2024-03-26T14:27:46-05:00,http://rs.tdwg.org/eco/terms/version/excludedLifeStageScope-2024-03-26,excludedLifeStageScope-2024-03-26,http://rs.tdwg.org/eco/terms/version/,2024-03-26,recommended,http://rs.tdwg.org/eco/terms/version/excludedLifeStageScope-2024-02-28,,,Excluded Life Stage Scope,The age classes or life stages of the dwc:Organisms explicitly excluded from sampling during the dwc:Event.,"This term is defined based on dwc:lifeStage (http://rs.tdwg.org/dwc/terms/lifeStage). Recommended best practice is to use the same controlled vocabulary as for dwc:lifeStage and to separate multiple values in a list with space vertical bar space ( | ). This term has an equivalent in the dwciri: namespace that allows only an IRI as a value, whereas this term allows for any string literal value.",`seedling`; `nestling | fledgling`,http://www.w3.org/1999/02/22-rdf-syntax-ns#Property,not in ABCD,http://rs.tdwg.org/dwc/terms/Event,,extension,excludedLifeStageScope
2024-03-26T14:27:46-05:00,http://rs.tdwg.org/eco/terms/version/excludedTaxonomicScope-2024-03-26,excludedTaxonomicScope-2024-03-26,http://rs.tdwg.org/eco/terms/version/,2024-03-26,recommended,http://rs.tdwg.org/eco/terms/version/excludedTaxonomicScope-2024-02-28,,,Excluded Taxonomic Scope,The taxonomic group(s) explicitly excluded from sampling during the dwc:Event.,"The dwc:Event to which the eco:excludedTaxonomicScope refers could be at any level of hierarchy. In the case of a higher level (parent) dwc:Event, include all the taxonomic groups explicitly excluded from the child dwc:Events that contributed to the parent dwc:Event. Recommended best practice is to separate multiple values in a list with space vertical bar space ( | ). This term has an equivalent in the dwciri: namespace that allows only an IRI as a value, whereas this term allows for any string literal value.",`Aves`; `Quercus | Acer`,http://www.w3.org/1999/02/22-rdf-syntax-ns#Property,not in ABCD,http://rs.tdwg.org/dwc/terms/Event,,extension,excludedTaxonomicScope
2024-03-26T14:27:46-05:00,http://rs.tdwg.org/eco/terms/version/geospatialScopeAreaUnit-2024-03-26,geospatialScopeAreaUnit-2024-03-26,http://rs.tdwg.org/eco/terms/version/,2024-03-26,recommended,http://rs.tdwg.org/eco/terms/version/geospatialScopeAreaUnit-2024-02-28,,,Geospatial Scope Area Unit,The units associated with eco:geospatialScopeAreaValue,"Recommended best practice is to use a controlled vocabulary. For units containing exponents, use characters from the Unicode Latin-1 Supplement character set (hex 00B2 for squared and 00B3 for cubed). This term has an equivalent in the dwciri: namespace that allows only an IRI as a value, whereas this term allows for any string literal value.",`km²`,,not in ABCD,http://rs.tdwg.org/dwc/terms/Event,,extension,geospatialScopeAreaUnit
2024-03-26T14:27:46-05:00,http://rs.tdwg.org/eco/terms/version/inventoryTypes-2024-03-26,inventoryTypes-2024-03-26,http://rs.tdwg.org/eco/terms/version/,2024-03-26,recommended,http://rs.tdwg.org/eco/terms/version/inventoryTypes-2024-02-28,,,Inventory Types,The types of search processes used to conduct the inventory.,"This term is only relevant if the dwc:Event represents an inventory. Recommended best practice is to use a controlled vocabulary. Recommended best practice is to separate multiple values in a list with space vertical bar space ( | ). This term has an equivalent in the dwciri: namespace that allows only an IRI as a value, whereas this term allows for any string literal value.",`restrictedSearch`; `openSearch`; `opportunisticSearch`; `adventitious`; `compilation`; `openSearch | opportunisticSearch`,http://www.w3.org/1999/02/22-rdf-syntax-ns#Property,not in ABCD,http://rs.tdwg.org/dwc/terms/Event,,extension,inventoryTypes
2024-03-26T14:27:46-05:00,http://rs.tdwg.org/eco/terms/version/materialSampleTypes-2024-03-26,materialSampleTypes-2024-03-26,http://rs.tdwg.org/eco/terms/version/,2024-03-26,recommended,http://rs.tdwg.org/eco/terms/version/materialSampleTypes-2024-02-28,,,Material Sample Types,A list (concatenated and separated) of material sample types collected during the dwc:Event.,"Recommended best practice is to use a controlled vocabulary and separate multiple values in a list with space vertical bar space ( | ). This term has an equivalent in the dwciri: namespace that allows only an IRI as a value, whereas this term allows for any string literal value.",`wholeOrganism`; `skeleton`; `tissue | blood | fecal | stomachContent`,http://www.w3.org/1999/02/22-rdf-syntax-ns#Property,not in ABCD,http://rs.tdwg.org/dwc/terms/Event,,extension,materialSampleTypes
2024-03-26T14:27:46-05:00,http://rs.tdwg.org/eco/terms/version/nonTargetTaxa-2024-03-26,nonTargetTaxa-2024-03-26,http://rs.tdwg.org/eco/terms/version/,2024-03-26,recommended,http://rs.tdwg.org/eco/terms/version/nonTargetTaxa-2024-02-28,,,Non-target Taxa,A list (concatenated and separated) of taxa reported during the dwc:Event that are outside of the target taxonomic scope (the combination of eco:targetTaxonomicScope and eco:excludedTaxonomicScope).,"This term is meant to allow the full list of taxa that are considered outside of the taxonomic scope and yet were reported in the dataset to be shared. This term is relevant only if a target taxonomic scope is declared and eco:hasNonTargetTaxa is ‘true’. Taxonomic scope is based on the combination of eco:targetTaxonomicScope and eco:excludedTaxonomicScope. Non-target taxa (in some disciplines called “bycatch”) can be reported at any taxonomic level. Recommended best practice is to separate multiple values in a list with space vertical bar space ( | ). This term has an equivalent in the dwciri: namespace that allows only an IRI as a value, whereas this term allows for any string literal value.",`Parabuteo unicinctus | Geranoaetus melanoleucus`; `Cetoniinae | Aclopinae | Cyclocephala modesta`,http://www.w3.org/1999/02/22-rdf-syntax-ns#Property,not in ABCD,http://rs.tdwg.org/dwc/terms/Event,,extension,nonTargetTaxa
2024-03-26T14:27:46-05:00,http://rs.tdwg.org/eco/terms/version/protocolNames-2024-03-26,protocolNames-2024-03-26,http://rs.tdwg.org/eco/terms/version/,2024-03-26,recommended,http://rs.tdwg.org/eco/terms/version/protocolNames-2024-02-28,,,Protocol Names,Categorical descriptive names for the methods used during the dwc:Event.,"Recommended best practice is to use a controlled vocabulary and separate multiple values in a list with space vertical bar space ( | ). This term has an equivalent in the dwciri: namespace that allows only an IRI as a value, whereas this term allows for any string literal value.",`boxTrapping`; `floraInventory`; `boxTrapping | funnelTrapping`,http://www.w3.org/1999/02/22-rdf-syntax-ns#Property,not in ABCD,http://rs.tdwg.org/dwc/terms/Event,,extension,protocolNames
2024-03-26T14:27:46-05:00,http://rs.tdwg.org/eco/terms/version/samplingEffortProtocol-2024-03-26,samplingEffortProtocol-2024-03-26,http://rs.tdwg.org/eco/terms/version/,2024-03-26,recommended,http://rs.tdwg.org/eco/terms/version/samplingEffortProtocol-2024-02-28,,,Sampling Effort Protocol,A description of or reference (publication or URL) to the methods used to determine the sampling effort.,"This description should be associated with the values reported in eco:samplingEffortValue and eco:samplingEffortUnit. This is a specialization of eco:protocolDescription focused on effort, distinct from the survey method. The effort relates to the intensity of sampling and therefore can assist in interpreting estimates of completeness. This term has an equivalent in the dwciri: namespace that allows only an IRI as a value, whereas this term allows for any string literal value.","`40 box traps deployed at even spacings along 4 parallel 100m transects placed 50m apart and visited at 6 hourly intervals over a 48 hour period`; `2 people occupying a bird hide for a period of 8 hours and undertaking a 30 minute count of species within the 150 degree field of view every 2 hours`; `A single baited camera trap station with motion sensor trigger, deployed for a period of 10 days and configured for detecting large fauna moving through a known traffic way`",http://www.w3.org/1999/02/22-rdf-syntax-ns#Property,not in ABCD,http://rs.tdwg.org/dwc/terms/Event,,extension,samplingEffortProtocol
2024-03-26T14:27:46-05:00,http://rs.tdwg.org/eco/terms/version/samplingEffortUnit-2024-03-26,samplingEffortUnit-2024-03-26,http://rs.tdwg.org/eco/terms/version/,2024-03-26,recommended,http://rs.tdwg.org/eco/terms/version/samplingEffortUnit-2024-02-28,,,Sampling Effort Unit,The units associated with the eco:samplingEffortValue.,"Recommended best practice is to use a controlled vocabulary. This term has an equivalent in the dwciri: namespace that allows only an IRI as a value, whereas this term allows for any string literal value.",`trapHours`; `personHours`; `trapDays`,http://www.w3.org/1999/02/22-rdf-syntax-ns#Property,not in ABCD,http://rs.tdwg.org/dwc/terms/Event,,extension,samplingEffortUnit
2024-03-26T14:27:46-05:00,http://rs.tdwg.org/eco/terms/version/samplingPerformedBy-2024-03-26,samplingPerformedBy-2024-03-26,http://rs.tdwg.org/eco/terms/version/,2024-03-26,recommended,http://rs.tdwg.org/eco/terms/version/samplingPerformedBy-2024-02-28,,,Sampling Performed By,"A person, group, or organization responsible for recording the dwc:Event.","The sampling dwc:Event could be at any level of hierarchy. In the case of a higher level (parent) dwc:Event, include all the organizations or people involved in the child dwc:Events that contributed to the parent dwc:Event. Recommended best practice is to separate multiple values in a list with space vertical bar space ( | ). This term has an equivalent in the dwciri: namespace that allows only an IRI as a value, whereas this term allows for any string literal value.",`North American Butterlfy Association`; `KK Wall`; `JJ Green`; `LL Pink and FF Grey | Aspen Center for Environmental Studies`,http://www.w3.org/1999/02/22-rdf-syntax-ns#Property,not in ABCD,http://rs.tdwg.org/dwc/terms/Event,,extension,samplingPerformedBy
2024-03-26T14:27:46-05:00,http://rs.tdwg.org/eco/terms/version/targetDegreeOfEstablishmentScope-2024-03-26,targetDegreeOfEstablishmentScope-2024-03-26,http://rs.tdwg.org/eco/terms/version/,2024-03-26,recommended,http://rs.tdwg.org/eco/terms/version/targetDegreeOfEstablishmentScope-2024-02-28,,,Target Degree of Establishment Scope,The degrees of establishment of the dwc:Organisms targeted for sampling during the dwc:Event.,"Recommended best practice is to use controlled value strings from the controlled vocabulary (http://rs.tdwg.org/dwcdoe/) for dwc:degreeOfEstablishment. For details, refer to https://doi.org/10.3897/biss.3.38084. Recommended best practice is to separate multiple values in a list with space vertical bar space ( | ). This term has an equivalent in the dwciri: namespace that allows only an IRI as a value, whereas this term allows for any string literal value.",`native`; `invasive | widespreadInvasive`,http://www.w3.org/1999/02/22-rdf-syntax-ns#Property,not in ABCD,http://rs.tdwg.org/dwc/terms/Event,,extension,targetDegreeOfEstablishmentScope
2024-03-26T14:27:46-05:00,http://rs.tdwg.org/eco/terms/version/targetGrowthFormScope-2024-03-26,targetGrowthFormScope-2024-03-26,http://rs.tdwg.org/eco/terms/version/,2024-03-26,recommended,http://rs.tdwg.org/eco/terms/version/targetGrowthFormScope-2024-02-28,,,Target Growth Form Scope,The growth forms or habits of the dwc:Organisms targeted for sampling during the dwc:Event.,"Recommended best practice is to use a controlled vocabulary and separate multiple values in a list with space vertical bar space ( | ). This term has an equivalent in the dwciri: namespace that allows only an IRI as a value, whereas this term allows for any string literal value.",`tree`; `shrub | subShrub`,http://www.w3.org/1999/02/22-rdf-syntax-ns#Property,not in ABCD,http://rs.tdwg.org/dwc/terms/Event,,extension,targetGrowthFormScope
2024-03-26T14:27:46-05:00,http://rs.tdwg.org/eco/terms/version/targetHabitatScope-2024-03-26,targetHabitatScope-2024-03-26,http://rs.tdwg.org/eco/terms/version/,2024-03-26,recommended,http://rs.tdwg.org/eco/terms/version/targetHabitatScope-2024-02-28,,,Target Habitat Scope,The habitats targeted for sampling during the dwc:Event.,"Recommended best practice is to use a controlled vocabulary and separate the values in a list with space vertical bar space ( | ). This term has an equivalent in the dwciri: namespace that allows only an IRI as a value, whereas this term allows for any string literal value.",`dunes`; `pineForest`; `riparian`; `scrub | grassland`,http://www.w3.org/1999/02/22-rdf-syntax-ns#Property,not in ABCD,http://rs.tdwg.org/dwc/terms/Event,,extension,targetHabitatScope
2024-03-26T14:27:46-05:00,http://rs.tdwg.org/eco/terms/version/targetLifeStageScope-2024-03-26,targetLifeStageScope-2024-03-26,http://rs.tdwg.org/eco/terms/version/,2024-03-26,recommended,http://rs.tdwg.org/eco/terms/version/targetLifeStageScope-2024-02-28,,,Target Life Stage Scope,The age classes or life stages of the dwc:Organisms targeted for sampling during the dwc:Event.,"This term is defined based on dwc:lifeStage (http://rs.tdwg.org/dwc/terms/lifeStage). Recommended best practice is to use the same controlled vocabulary as for dwc:lifeStage and to separate multiple values in a list with space vertical bar space ( | ). This term has an equivalent in the dwciri: namespace that allows only an IRI as a value, whereas this term allows for any string literal value.",`larva`; `adult | juvenile`,http://www.w3.org/1999/02/22-rdf-syntax-ns#Property,not in ABCD,http://rs.tdwg.org/dwc/terms/Event,,extension,targetLifeStageScope
2024-03-26T14:27:46-05:00,http://rs.tdwg.org/eco/terms/version/targetTaxonomicScope-2024-03-26,targetTaxonomicScope-2024-03-26,http://rs.tdwg.org/eco/terms/version/,2024-03-26,recommended,http://rs.tdwg.org/eco/terms/version/targetTaxonomicScope-2024-02-28,,,Target Taxonomic Scope,The taxonomic group(s) targeted for sampling during the dwc:Event.,"The dwc:Event to which the eco:targetTaxonomicScope refers could be at any level of hierarchy. In the case of a higher level (parent) dwc:Event, include all taxonomic groups surveyed in the child dwc:Events that contributed to the parent dwc:Event. Recommended best practice is to separate multiple values in a list with space vertical bar space ( | ).",`Aves`; `Aves | Mammalia`; `Procellariformes`,http://www.w3.org/1999/02/22-rdf-syntax-ns#Property,not in ABCD,http://rs.tdwg.org/dwc/terms/Event,,extension,targetTaxonomicScope
