identifier,context,text
subjectCategoryVocabulary:dcterms_description,Description for Subject Category Vocabulary http://rs.tdwg.org/dwc/terms/subjectCategoryVocabulary,"If controlled string values for ac:CVtermLiteral are taken from the Audiovisual Core Subject Category controlled vocabulary, it is not necessary to provide a value for this property. If pipe separated strings are used to provide multiple values for ac:CVtermLiteral, this term MUST NOT be repeated. It MAY be repeated if data structuring allows particular ac:CVtermLiteral string values to be associated with particular values for this term."
subjectCategoryVocabulary:skos_scopeNote,Usage for Subject Category Vocabulary http://rs.tdwg.org/dwc/terms/subjectCategoryVocabulary,The value SHOULD be a stable URL for the vocabulary if one is available.
subjectOrientation:label,Label for Subject Orientation http://rs.tdwg.org/dwc/terms/subjectOrientation,Subject Orientation
subjectOrientation:rdfs_comment,Comment for Subject Orientation http://rs.tdwg.org/dwc/terms/subjectOrientation,"Specific orientation (= direction, view angle) of the subject represented in the media resource with respect to the acquisition device, denoted by an IRI."
subjectOrientation:skos_scopeNote,Usage for Subject Orientation http://rs.tdwg.org/dwc/terms/subjectOrientation,"Values SHOULD be selected from the Controlled Vocabulary for Audiovisual Core subjectOrientation. In text-based systems such as tables, IRI values MUST be in unabbreviated form."
subjectPart:label,Label for Subject Part http://rs.tdwg.org/dwc/terms/subjectPart,Subject Part
subjectPart:rdfs_comment,Comment for Subject Part http://rs.tdwg.org/dwc/terms/subjectPart,"The portion or product of organism morphology, behaviour, environment, etc. that is either predominantly shown or particularly well exemplified by the media resource, denoted by an IRI."
subjectPart:skos_scopeNote,Usage for Subject Part http://rs.tdwg.org/dwc/terms/subjectPart,"Values SHOULD be selected from the Controlled Vocabulary for Audiovisual Core subjectPart. In text-based systems such as tables, IRI values MUST be in unabbreviated form."
subtype:label,Label for Subtype (IRI) http://rs.tdwg.org/dwc/terms/subtype,Subtype (IRI)
subtype:rdfs_comment,Comment for Subtype (IRI) http://rs.tdwg.org/dwc/terms/subtype,"A class, represented by an IRI, that provides for more specialization of the media item type than dcterms:type."
subtype:dcterms_description,Description for Subtype (IRI) http://rs.tdwg.org/dwc/terms/subtype,See ac:subtypeLiteral for usage with strings.
subtype:skos_scopeNote,Usage for Subtype (IRI) http://rs.tdwg.org/dwc/terms/subtype,"The subtype term MUST NOT be applied to Collection objects. However, the Description term in the Content Coverage Vocabulary might add further description to a Collection object. IRI values SHOULD be selected from the Controlled Vocabulary for Audiovisual Core subtype. Human-readable information about the Controlled Vocabulary for subtype is at http://rs.tdwg.org/ac/doc/subtype/ . In text-based systems such as tables, IRI values MUST be in unabbreviated form. When an appropriate subtype is not available in the Audiovisual Core controlled vocabulary, a term IRI that is not in a TDWG namespace MAY be used. Conforming applications MAY choose to ignore controlled values not issued by Audiovisual Core."
subtypeLiteral:label,Label for Subtype (literal) http://rs.tdwg.org/dwc/terms/subtypeLiteral,Subtype (literal)
subtypeLiteral:rdfs_comment,Comment for Subtype (literal) http://rs.tdwg.org/dwc/terms/subtypeLiteral,"A class, represented by a controlled value string, that provides for more specialization of the media item type than dc:type."
subtypeLiteral:skos_scopeNote,Usage for Subtype (literal) http://rs.tdwg.org/dwc/terms/subtypeLiteral,"The subtypeLiteral term MUST NOT be applied to Collection objects. However, the Description term in the Content Coverage Vocabulary might add further description to a Collection object. Controlled string values SHOULD be selected from the Controlled Vocabulary for Audiovisual Core subtype. Human-readable information about the Controlled Vocabulary for subtype is at http://rs.tdwg.org/ac/doc/subtype/ . It is best practice to use ac:subtype instead of ac:subytpeLiteral whenever practical."
tag:label,Label for Tag http://rs.tdwg.org/dwc/terms/tag,Tag
tag:rdfs_comment,Comment for Tag http://rs.tdwg.org/dwc/terms/tag,General keywords or tags.
tag:dcterms_description,Description for Tag http://rs.tdwg.org/dwc/terms/tag,"Tags may be multi-worded phrases. Where scientific names, common names, geographic locations, etc. are separable, those should go into the more specific coverage metadata items provided further below. Examples: ""flower diagram"". Character or part keywords like ""leaf"", or ""flower color"" are especially desirable."
taxonCount:label,Label for Taxon Count http://rs.tdwg.org/dwc/terms/taxonCount,Taxon Count
taxonCount:rdfs_comment,Comment for Taxon Count http://rs.tdwg.org/dwc/terms/taxonCount,An exact or estimated number of taxa at the lowest applicable taxon rank (usually species or infraspecific) represented by the media resource (item or collection).
taxonCount:dcterms_description,Description for Taxon Count http://rs.tdwg.org/dwc/terms/taxonCount,"Primarily intended for resource collections and singular resources dealing with sets of taxa (e. g., identification tools, videos). It is recommended to give an exact or estimated number of specific taxa when a complete list of taxa is not available or practical. For a taxon page and most images this will be ""1"", i. e. other taxa mentioned on the side or in the background should not be counted. However, sometimes a resource may illustrate an ecological or behavioral entity with multiple species, e. g., a host-pathogen interaction; taxon count would then indicate the known number of species in this interaction. Leave the field empty if you cannot estimate the information (do not enter 0). Additional taxon counts at higher levels (e. g. how many families are covered by a digital Fauna) should be given verbatim in the resource description, not here."
taxonCount:skos_scopeNote,Usage for Taxon Count http://rs.tdwg.org/dwc/terms/taxonCount,The count SHOULD contain only the taxa covered fully or primarily by the resource. This SHOULD be a single integer number. 
taxonCoverage:label,Label for Taxon Coverage http://rs.tdwg.org/dwc/terms/taxonCoverage,Taxon Coverage
taxonCoverage:rdfs_comment,Comment for Taxon Coverage http://rs.tdwg.org/dwc/terms/taxonCoverage,"A higher taxon (e. g., a genus, family, or order) at the level of the genus or higher, that covers all taxa that are the primary subject of the resource (which may be a media item or a collection)."
taxonCoverage:dcterms_description,Description for Taxon Coverage http://rs.tdwg.org/dwc/terms/taxonCoverage,"Example: Where the subject of an image is several species of ducks with trees visible in the background, Taxon Coverage would still be Anatidae (and not Biota). Example: ""Aves"" for a bird key or a bird image collection. Do not add a rank (""Class Aves"") in this field. Note that this somewhat expands the usage of ncd:taxonCoverage which, however has not yet been adopted by TDWG, and which specifies at the Family level or higher. For collections it is recommended to follow ncd:taxonCoverage to avoid conflicts between an AC record and a record arising from use of the un-adopted NCD. If the resource contains a single taxon, this should be placed in Scientific Taxon Name. In this case Taxon Coverage may be left empty, but if not, care should be taken that the entries do not conflict. Example: If Scientific Taxon Name is Quercus alba then Taxon Coverage, if provided at all, should be Quercus."
timeOfDay:label,Label for Time of Day http://rs.tdwg.org/dwc/terms/timeOfDay,Time of Day
timeOfDay:rdfs_comment,Comment for Time of Day http://rs.tdwg.org/dwc/terms/timeOfDay,Free text information beyond exact clock times.
timeOfDay:dcterms_description,Description for Time of Day http://rs.tdwg.org/dwc/terms/timeOfDay,"Examples in English: afternoon, twilight."
variant:label,Label for Variant (IRI) http://rs.tdwg.org/dwc/terms/variant,Variant (IRI)
variant:rdfs_comment,Comment for Variant (IRI) http://rs.tdwg.org/dwc/terms/variant,"The category describing this Service Access Point variant, denoted by an IRI."
variant:skos_scopeNote,Usage for Variant (IRI) http://rs.tdwg.org/dwc/terms/variant,"Values SHOULD be selected from the Controlled Vocabulary for Audiovisual Core variant. Human-readable information about the Controlled Vocabulary for variant is at http://rs.tdwg.org/ac/doc/variant/ . In text-based systems such as tables, IRI values MUST be in unabbreviated form."
variantDescription:label,Label for Variant Description http://rs.tdwg.org/dwc/terms/variantDescription,Variant Description
variantDescription:rdfs_comment,Comment for Variant Description http://rs.tdwg.org/dwc/terms/variantDescription,Text that describes this Service Access Point variant
variantDescription:dcterms_description,Description for Variant Description http://rs.tdwg.org/dwc/terms/variantDescription,"Most variants (thumb, low-res, high-res) are self-explanatory and it is best practice to leave this property empty if no special description is needed. It is provided for cases that require additional information (e.g., video shortened instead of simply quality reduced)."
variantLiteral:label,Label for Variant (literal) http://rs.tdwg.org/dwc/terms/variantLiteral,Variant (literal)
variantLiteral:rdfs_comment,Comment for Variant (literal) http://rs.tdwg.org/dwc/terms/variantLiteral,"The category describing this Service Access Point variant, denoted by a controlled value string."
variantLiteral:skos_scopeNote,Usage for Variant (literal) http://rs.tdwg.org/dwc/terms/variantLiteral,Values SHOULD be selected from the Controlled Vocabulary for Audiovisual Core variant. Human-readable information about the Controlled Vocabulary for variant is at http://rs.tdwg.org/ac/doc/variant/ . It is best practice to use ac:variant instead of ac:variantLiteral whenever practical.
ServiceAccessPoint:label,Label for Service Access Point Class http://rs.tdwg.org/dwc/terms/ServiceAccessPoint,Service Access Point Class
ServiceAccessPoint:rdfs_comment,Comment for Service Access Point Class http://rs.tdwg.org/dwc/terms/ServiceAccessPoint,A specific digital representation of a media resource.
ServiceAccessPoint:dcterms_description,Description for Service Access Point Class http://rs.tdwg.org/dwc/terms/ServiceAccessPoint,"For example, a Service Access Point may have a specific resolution, quality, or format."
ServiceAccessPoint:skos_scopeNote,Usage for Service Access Point Class http://rs.tdwg.org/dwc/terms/ServiceAccessPoint,This term serves as a type for values of the ac:hasServiceAccessPoint property.
freqLow:label,Label for Lower frequency bound http://rs.tdwg.org/dwc/terms/freqLow,Lower frequency bound
freqLow:rdfs_comment,Comment for Lower frequency bound http://rs.tdwg.org/dwc/terms/freqLow,The lowest frequency of the phenomena reflected in the multimedia item or Region of Interest.
freqLow:dcterms_description,Description for Lower frequency bound http://rs.tdwg.org/dwc/terms/freqLow,"This term refers to the sound events depicted and not to the constraints of the recording medium, so are in principle independent from sampleRate. If dwc:scientificName is specified and if applied to the entire multimedia item, these frequency bounds refer to the sounds of the species given in the dwc:scientificName throughout the whole recording. Although many users will specify both freqLow and freqHigh, it is permitted to specify just one or the other, for example if only one of the bounds is discernible."
freqLow:skos_scopeNote,Usage for Lower frequency bound http://rs.tdwg.org/dwc/terms/freqLow,Numeric value in hertz (Hz)
freqHigh:label,Label for Upper frequency bound http://rs.tdwg.org/dwc/terms/freqHigh,Upper frequency bound
freqHigh:rdfs_comment,Comment for Upper frequency bound http://rs.tdwg.org/dwc/terms/freqHigh,The highest frequency of the phenomena reflected in the multimedia item or Region of Interest.
freqHigh:dcterms_description,Description for Upper frequency bound http://rs.tdwg.org/dwc/terms/freqHigh,"This term refers to the sound events depicted and not to the constraints of the recording medium, so are in principle independent from sampleRate. If dwc:scientificName is specified and if applied to the entire multimedia item, these frequency bounds refer to the sounds of the species given in the dwc:scientificName throughout the whole recording. Although many users will specify both freqLow and freqHigh, it is permitted to specify just one or the other, for example if only one of the bounds is discernible."
freqHigh:skos_scopeNote,Usage for Upper frequency bound http://rs.tdwg.org/dwc/terms/freqHigh,Numeric value in hertz (Hz)
RegionOfInterest:label,Label for Region of Interest Class http://rs.tdwg.org/dwc/terms/RegionOfInterest,Region of Interest Class
RegionOfInterest:rdfs_comment,Comment for Region of Interest Class http://rs.tdwg.org/dwc/terms/RegionOfInterest,A designated region of a media item bounded in dimensions appropriate for the media type.
RegionOfInterest:dcterms_description,Description for Region of Interest Class http://rs.tdwg.org/dwc/terms/RegionOfInterest,"Dimensions may include spatial, temporal, or frequency bounds."
hasROI:label,Label for Has Region of Interest http://rs.tdwg.org/dwc/terms/hasROI,Has Region of Interest
hasROI:rdfs_comment,Comment for Has Region of Interest http://rs.tdwg.org/dwc/terms/hasROI,A region of interest located within the subject media item.
hasROI:dcterms_description,Description for Has Region of Interest http://rs.tdwg.org/dwc/terms/hasROI,Used to link a subject media item to an object region of interest.
hasROI:skos_scopeNote,Usage for Has Region of Interest http://rs.tdwg.org/dwc/terms/hasROI,ac:hasROI is the inverse property of ac:isROIOf.
isROIOf:label,Label for Is Region of Interest of http://rs.tdwg.org/dwc/terms/isROIOf,Is Region of Interest of
isROIOf:rdfs_comment,Comment for Is Region of Interest of http://rs.tdwg.org/dwc/terms/isROIOf,The media item within which a region of interest is located.
isROIOf:dcterms_description,Description for Is Region of Interest of http://rs.tdwg.org/dwc/terms/isROIOf,Used to link a subject region of interest to an object media item.
isROIOf:skos_scopeNote,Usage for Is Region of Interest of http://rs.tdwg.org/dwc/terms/isROIOf,ac:isROIOf is the inverse property of ac:hasROI.
xFrac:label,Label for Fractional X http://rs.tdwg.org/dwc/terms/xFrac,Fractional X
xFrac:rdfs_comment,Comment for Fractional X http://rs.tdwg.org/dwc/terms/xFrac,"The horizontal position of a reference point, measured from the left side of the media item and expressed as a decimal fraction of the width of the media item."
xFrac:dcterms_description,Description for Fractional X http://rs.tdwg.org/dwc/terms/xFrac,"This point can serve as the horizontal position of the upper left corner of a bounding rectangle, or as the center of a circle."
xFrac:skos_scopeNote,Usage for Fractional X http://rs.tdwg.org/dwc/terms/xFrac,"A valid value MUST be greater than or equal to zero and less than or equal to one. The precision of this value SHOULD be great enough that when the ac:xFrac value is multiplied by the exif:PixelXDimension of the Best Quality variant of the Service Access point, rounding to the nearest integer results in the same horizontal pixel location originally used to define the point."
yFrac:label,Label for Fractional Y http://rs.tdwg.org/dwc/terms/yFrac,Fractional Y
yFrac:rdfs_comment,Comment for Fractional Y http://rs.tdwg.org/dwc/terms/yFrac,"The vertical position of a reference point, measured from the top of the media item and expressed as a decimal fraction of the height of the media item."
yFrac:dcterms_description,Description for Fractional Y http://rs.tdwg.org/dwc/terms/yFrac,"This point can serve as the vertical position of the upper left corner of a bounding rectangle, or as the center of a circle."
yFrac:skos_scopeNote,Usage for Fractional Y http://rs.tdwg.org/dwc/terms/yFrac,"A valid value MUST be greater than or equal to zero and less than or equal to one. The precision of this value SHOULD be great enough that when the ac:yFrac value is multiplied by the exif:PixelYDimension of the Best Quality variant of the Service Access point, rounding to the nearest integer results in the same vertical pixel originally used to define the point."
widthFrac:label,Label for Fractional Width http://rs.tdwg.org/dwc/terms/widthFrac,Fractional Width
widthFrac:rdfs_comment,Comment for Fractional Width http://rs.tdwg.org/dwc/terms/widthFrac,"The width of the bounding rectangle, expressed as a decimal fraction of the width of the media item."
widthFrac:dcterms_description,Description for Fractional Width http://rs.tdwg.org/dwc/terms/widthFrac,"Zero-sized bounding rectangles are not allowed. To designate a point, use the radius option with a zero value."
widthFrac:skos_scopeNote,Usage for Fractional Width http://rs.tdwg.org/dwc/terms/widthFrac,"The sum of a valid value plus ac:xFrac MUST be greater than zero and less than or equal to one. The precision of this value SHOULD be great enough that when ac:widthFrac and ac:xFrac are used with the exif:PixelXDimension of the Best Quality variant of the Service Access point to calculate the lower right corner of the rectangle, rounding to the nearest integer results in the same horizontal pixel originally used to define the point. This term MUST NOT be used with ac:radius to define a region of interest."
heightFrac:label,Label for Fractional Height http://rs.tdwg.org/dwc/terms/heightFrac,Fractional Height
heightFrac:rdfs_comment,Comment for Fractional Height http://rs.tdwg.org/dwc/terms/heightFrac,"The height of the bounding rectangle, expressed as a decimal fraction of the height of the media item."
heightFrac:dcterms_description,Description for Fractional Height http://rs.tdwg.org/dwc/terms/heightFrac,"Zero-sized bounding rectangles are not allowed. To designate a point, use the radius option with a zero value."
heightFrac:skos_scopeNote,Usage for Fractional Height http://rs.tdwg.org/dwc/terms/heightFrac,"The sum of a valid value plus ac:yFrac MUST be greater than zero and less than or equal to one. The precision of this value SHOULD be great enough that when ac:heightFrac and ac:yFrac are used with the exif:PixelYDimension of the Best Quality variant of the Service Access point to calculate the lower right corner of the rectangle, rounding to the nearest integer results in the same vertical pixel originally used to define the point. This term MUST NOT be used with ac:radius to define a region of interest."
radius:label,Label for Radius http://rs.tdwg.org/dwc/terms/radius,Radius
radius:rdfs_comment,Comment for Radius http://rs.tdwg.org/dwc/terms/radius,"The radius of a bounding circle or arc, expressed as a fraction of the width of the media item."
radius:dcterms_description,Description for Radius http://rs.tdwg.org/dwc/terms/radius,"This term may be used with ac:xFrac and ac:yFrac to define a point. In that case, the implication is that the point falls on some object of interest within the media item, but nothing more can be assumed about the bounds of that object."
radius:skos_scopeNote,Usage for Radius http://rs.tdwg.org/dwc/terms/radius,"A valid value MUST be greater than or equal to zero. A valid value MAY cause the designated circle to extend beyond the bounds of the media item. In that case, the arc within the media item plus the bounds of the media item specify the region of interest. This term MUST NOT be used with ac:widthFrac or ac:heightFrac to define a region of interest."
startTimestamp:label,Label for Start Timestamp http://rs.tdwg.org/dwc/terms/startTimestamp,Start Timestamp
startTimestamp:rdfs_comment,Comment for Start Timestamp http://rs.tdwg.org/dwc/terms/startTimestamp,"The beginning of a temporal region, specified as real-world clock time ISO 8601 timestamps, using UTC timezone, with an optional fractional part to indicate milliseconds or finer. There is no limit on the number of decimal places for the decimal fraction."
startTimestamp:skos_scopeNote,Usage for Start Timestamp http://rs.tdwg.org/dwc/terms/startTimestamp,This term MAY be applied to a region of interest or an entire media item.
endTimestamp:label,Label for End Timestamp http://rs.tdwg.org/dwc/terms/endTimestamp,End Timestamp
endTimestamp:rdfs_comment,Comment for End Timestamp http://rs.tdwg.org/dwc/terms/endTimestamp,"The end of a temporal region, specified as real-world clock time ISO 8601 timestamps, using UTC timezone, with an optional fractional part to indicate milliseconds or finer. There is no limit on the number of decimal places for the decimal fraction."
endTimestamp:skos_scopeNote,Usage for End Timestamp http://rs.tdwg.org/dwc/terms/endTimestamp,This term MAY be applied to a region of interest or an entire media item.
mediaDuration:label,Label for Media Duration http://rs.tdwg.org/dwc/terms/mediaDuration,Media Duration
mediaDuration:rdfs_comment,Comment for Media Duration http://rs.tdwg.org/dwc/terms/mediaDuration,The playback duration of an audio or video file in seconds.
mediaDuration:dcterms_description,Description for Media Duration http://rs.tdwg.org/dwc/terms/mediaDuration,This might be different from the time in seconds calculated as the difference of ac:endTimestamp and ac:startTimestamp if ac:mediaSpeed is not equal to 1.
mediaSpeed:label,Label for Media Speed http://rs.tdwg.org/dwc/terms/mediaSpeed,Media Speed
mediaSpeed:rdfs_comment,Comment for Media Speed http://rs.tdwg.org/dwc/terms/mediaSpeed,The decimal fraction representing the natural speed over the encoded speed.
mediaSpeed:dcterms_description,Description for Media Speed http://rs.tdwg.org/dwc/terms/mediaSpeed,"For example, in a time-lapse recording where 60 seconds of natural time is represented in 1 second of media this would be 60. In a time-expanded recording where 1 second of recording is represented in 5 seconds of media, this would be 0.2."
mediaSpeed:skos_scopeNote,Usage for Media Speed http://rs.tdwg.org/dwc/terms/mediaSpeed,"If a value for ac:mediaSpeed is not provided, applications SHOULD assume that 1.0 is the value."
frameRate:label,Label for Frame Rate http://rs.tdwg.org/dwc/terms/frameRate,Frame Rate
frameRate:rdfs_comment,Comment for Frame Rate http://rs.tdwg.org/dwc/terms/frameRate,"The decimal fraction representing the frequency (rate) at which consecutive images (frames) were captured in real time for a moving image, expressed as the number of frames per second."
frameRate:dcterms_description,Description for Frame Rate http://rs.tdwg.org/dwc/terms/frameRate,"For example, in a recording where 60 consecutive images (frames) are captured for each second of the real-time recording, this would be 60. In a time-lapse recording where one image (frame) is recorded every 5 seconds of recording, this would be 0.2."
frameRate:skos_scopeNote,Usage for Frame Rate http://rs.tdwg.org/dwc/terms/frameRate,"This term represents the rate at which consecutive images were captured in real time, not the rate at which the media is encoded to play back the recording."
startTime:label,Label for Start Time in Seconds http://rs.tdwg.org/dwc/terms/startTime,Start Time in Seconds
startTime:rdfs_comment,Comment for Start Time in Seconds http://rs.tdwg.org/dwc/terms/startTime,"The beginning of a temporal region, specified as an absolute offset relative to the beginning of the media item (this corresponds to Normal Play Time RFC 2326), specified as seconds, with an optional fractional part to indicate milliseconds or finer."
startTime:skos_scopeNote,Usage for Start Time in Seconds http://rs.tdwg.org/dwc/terms/startTime,This term MUST only be applied to a region of interest.
endTime:label,Label for End Time in Seconds http://rs.tdwg.org/dwc/terms/endTime,End Time in Seconds
endTime:rdfs_comment,Comment for End Time in Seconds http://rs.tdwg.org/dwc/terms/endTime,"The end of a temporal region, specified as an absolute offset relative to the beginning of the media item (this corresponds to Normal Play Time RFC 2326), specified as seconds, with an optional fractional part to indicate milliseconds or finer."
endTime:skos_scopeNote,Usage for End Time in Seconds http://rs.tdwg.org/dwc/terms/endTime,This term MUST only be applied to a region of interest.
subjectOrientationLiteral:label,Label for Subject Orientation (literal) http://rs.tdwg.org/dwc/terms/subjectOrientationLiteral,Subject Orientation (literal)
subjectOrientationLiteral:rdfs_comment,Comment for Subject Orientation (literal) http://rs.tdwg.org/dwc/terms/subjectOrientationLiteral,"Specific orientation (= direction, view angle) of the subject represented in the media resource with respect to the acquisition device, denoted by a controlled value string."
subjectOrientationLiteral:skos_scopeNote,Usage for Subject Orientation (literal) http://rs.tdwg.org/dwc/terms/subjectOrientationLiteral,Values SHOULD be selected from the Controlled Vocabulary for Audiovisual Core subjectOrientation. It is best practice to use ac:subjectOrientation instead of ac:subjectOrientationLiteral whenever practical.
subjectPartLiteral:label,Label for Subject Part (literal) http://rs.tdwg.org/dwc/terms/subjectPartLiteral,Subject Part (literal)
subjectPartLiteral:rdfs_comment,Comment for Subject Part (literal) http://rs.tdwg.org/dwc/terms/subjectPartLiteral,"The portion or product of organism morphology, behaviour, environment, etc. that is either predominantly shown or particularly well exemplified by the media resource, denoted by a controlled value string."
subjectPartLiteral:skos_scopeNote,Usage for Subject Part (literal) http://rs.tdwg.org/dwc/terms/subjectPartLiteral,Values SHOULD be selected from the Controlled Vocabulary for Audiovisual Core subjectPart. It is best practice to use ac:subjectPart instead of ac:subjectPartLiteral whenever practical.
filterLowPass:label,Label for Low-pass Filter Frequency http://rs.tdwg.org/dwc/terms/filterLowPass,Low-pass Filter Frequency
filterLowPass:rdfs_comment,Comment for Low-pass Filter Frequency http://rs.tdwg.org/dwc/terms/filterLowPass,Low-pass filter frequency used in the recording/preprocessing of the multimedia item.
filterLowPass:skos_scopeNote,Usage for Low-pass Filter Frequency http://rs.tdwg.org/dwc/terms/filterLowPass,Numeric value in hertz (Hz)
filterHighPass:label,Label for High-pass Filter Frequency http://rs.tdwg.org/dwc/terms/filterHighPass,High-pass Filter Frequency
filterHighPass:rdfs_comment,Comment for High-pass Filter Frequency http://rs.tdwg.org/dwc/terms/filterHighPass,High-pass filter frequency used in the recording/preprocessing of the multimedia item.
filterHighPass:skos_scopeNote,Usage for High-pass Filter Frequency http://rs.tdwg.org/dwc/terms/filterHighPass,Numeric value in hertz (Hz)
Digital3DResource:label,Label for Digital 3D Resource http://rs.tdwg.org/dwc/terms/Digital3DResource,Digital 3D Resource
Digital3DResource:rdfs_comment,Comment for Digital 3D Resource http://rs.tdwg.org/dwc/terms/Digital3DResource,"One or more binary files primarily intended to hold information about the three-dimensional geometry (surface or volume) of a real or non-real object, set of objects, or scene."
Digital3DResource:dcterms_description,Description for Digital 3D Resource http://rs.tdwg.org/dwc/terms/Digital3DResource,"Such files can be used by software to digitally render views of the subject, make measurements, conduct analyses, and create physical 3D replicas. This term includes resources composed of one or more files that are used to compute a 3D geometry (e.g., X-ray projections for computed tomography scans or photograph sets for photogrammetry). For avoidance of doubt, 2D renderings (views) produced from a Digital3DResource should not be included in this class, but stereo image pairs, anaglyphs, and other formats that hold information about 3D geometry may be included."
Digital3DResource:skos_scopeNote,Usage for Digital 3D Resource http://rs.tdwg.org/dwc/terms/Digital3DResource,The term IRI should be used as a value for dcterms:type (http://purl.org/dc/terms/type). The controlled value string should be used as a value for dc:type (http://purl.org/dc/elements/1.1/type).
commentDate:label,Label for Date and Time of Comment http://rs.tdwg.org/dwc/terms/commentDate,Date and Time of Comment
commentDate:rdfs_comment,Comment for Date and Time of Comment http://rs.tdwg.org/dwc/terms/commentDate,The date and time that a comment was created.
commentDate:skos_scopeNote,Usage for Date and Time of Comment http://rs.tdwg.org/dwc/terms/commentDate,"The date and time MUST comply with the World Wide Web Consortium (W3C) datetime practice, https://www.w3.org/TR/NOTE-datetime, which requires that date and time representation correspond to ISO 8601:1998, but with year fields always comprising 4 digits. This makes datetime records compliant with 8601:2004, https://www.iso.org/standard/40874.html. AC datetime values MAY also follow 8601:2004 for ranges by separating two IS0 8601 datetime fields by a solidus (""forward slash"", '/')."
CVtermLiteral:label,Label for Subject Category (literal) http://rs.tdwg.org/dwc/terms/CVtermLiteral,Subject Category (literal)
CVtermLiteral:rdfs_comment,Comment for Subject Category (literal) http://rs.tdwg.org/dwc/terms/CVtermLiteral,A term to describe the content of a image or a region of interest within an image using a controlled value string.
CVtermLiteral:skos_scopeNote,Usage for Subject Category (literal) http://rs.tdwg.org/dwc/terms/CVtermLiteral,"Values SHOULD be selected from the Audiovisual Core Content Description controlled vocabulary or a vocabulary that can be identified using ac:subjectCategoryVocabulary. If a value is from the Audiovisual Core Content Description controlled vocabulary, it is not necessary to provide a value for ac:subjectCategoryVocabulary. Multiple values MAY be provided and separated by space vertical bar space ( | ), however they MUST be from a single vocabulary. It is best practice to use Iptc4xmpExt:CVterm instead of ac:CVtermLiteral whenever practical."
